,uri,genres
2398,spotify:track:3pMeuv4OBarYqVR2bqCPVN,disco
2399,spotify:track:2SEGYVnWImKLUOkU3Qa8sX,album rock
2400,spotify:track:7oOOI85fVQvVnK5ynNMdW7,r&b
2401,spotify:track:0JkIre0YxNmKGMU5V7ZiDx,classic country pop
2402,spotify:track:3Ug96zKa29P3vICEEcYajZ,adult standards
2403,spotify:track:2gliw3L0oa4w8LqaHploje,classic soul
2404,spotify:track:2YOwVfcUTRjNpcLny4UC4r,album rock
2405,spotify:track:5nk6wxUSFUBxUKxjz0fKD6,album rock
2406,spotify:track:3LrFVEZ9w4hVHS3sIRmzZk,country rock
2407,spotify:track:35ItUJlMtjOQW3SSiTCrrw,classic rock
2408,spotify:track:0q1exbzIDRxqJ6VUKH3seg,album rock
2409,spotify:track:56ilrbKJF2bph5W6eZaM5E,classic rock
2410,spotify:track:54LdGThXITyei8BCNql2xU,
2411,spotify:track:0YO8KsprTrEUEvJevpI7Na,album rock
2412,spotify:track:4BhGTc3Cgay2U1QcTS7vQe,canadian hip hop
2413,spotify:track:41v23mPw4Se92JKUGvnkmW,adult standards
2414,spotify:track:2AOunLYKGvwya5xDfFxiFj,adult standards
2415,spotify:track:33NHOyVja2kmc5VE85aX6v,classify
2416,spotify:track:5rMthFHPxRDi4Uxg06iK6H,yacht rock
2417,spotify:track:6yh8yf1jpPrTMA5cezYpbi,disco
2418,spotify:track:6eEbn2HNU18UFDMFpa6ARp,disco
2419,spotify:track:5cDJJ2Xh6dLJncvhqkP4XC,adult standards
2420,spotify:track:4zqFPSBji6hVDBFWxzp6Oz,country rock
2421,spotify:track:7HKxTNVlkHsfMLhigmhC0I,candy pop
2422,spotify:track:6Rd36fAvK6klQPYgx3534I,mellow gold
2423,spotify:track:570KJytRkVHTIocq1qomWF,classic soul
2424,spotify:track:2WX2HSBKkcKVvqTukHZS22,country rock
2425,spotify:track:02BsTeJE4q5gWOTt58ur5U,album rock
2426,spotify:track:3zYpRGnnoegSpt3SguSo3W,r&b
2427,spotify:track:2fZw0ya0oI4pXsjkB0NBHs,album rock
2428,spotify:track:58GhFs15VYJJHfSk99AZN7,psychedelic soul
2429,spotify:track:6MfVSA5iKBPHzo6RGARjL0,soft rock
2430,spotify:track:7gMOe0gXYcELUoVugfMmHP,album rock
2431,spotify:track:4V2cR7mSEDaRa7DXiZMN7o,country rock
2432,spotify:track:6chCvLtuB1UqSBlZTPsUPo,
2433,spotify:track:50EhKCYqaBahqfY3onbamS,classic soul
2434,spotify:track:6JHXiRD1QjMK1N6AQEnL04,soft rock
2435,spotify:track:3c0Ys2ie05I4Csansv7Jhi,country rock
2436,spotify:track:0aMgFXpZTDZvWqMXwPIMNK,
2437,spotify:track:3IEs5UmjbMmCMHE7LjXRPT,disco
2438,spotify:track:4QQEzkxcONBthDLfzqIh9S,new romantic
2439,spotify:track:0B5kY9i9bmP7554oU4jRoO,disco
2440,spotify:track:0Ix1999mTT1A3TF6Bywgv5,beatlesque
2441,spotify:track:562JrM9b7jiu8LgzV62x3o,adult standards
2442,spotify:track:1SWmFiFSIBoDbQJjNKC7SR,album rock
2443,spotify:track:19Kf8FxBJ5a1Bb8uKCrIIe,glam rock
2444,spotify:track:64UioB4Nmwgn2f4cbIpAkl,album rock
2445,spotify:track:6NGsHLZYGVAkXTFr75WWnn,r&b
2446,spotify:track:7v5rsCN3LhX9XaIlWyTdx3,yacht rock
2447,spotify:track:3kYLc44e9cwgmSVIjYlVNS,
2448,spotify:track:416LkbWckopGVSUoJKgOiR,disco
2449,spotify:track:6vOMU2u38Z9Wru3CqPxcKs,classic rock
2450,spotify:track:0np4arBSp4ZBOfXGZhXQ4I,classic soul
2451,spotify:track:56BSwBKWHYldQOgYLHiehs,adult standards
2452,spotify:track:3E3K8IXR3o7XOBvaGE2e55,
2453,spotify:track:2Towx4NwbIhFGhjobYfeTU,karaoke
2454,spotify:track:4ogaI0XfmAunA0LyjveMSF,mellow gold
2455,spotify:track:5IATbFZds3cbOx8YxuMuko,album rock
2456,spotify:track:3pbtBomO4Zt5gGiqsYeiBH,adult standards
2457,spotify:track:6IcoSnfvwFlYtYxu5TKbgg,album rock
2458,spotify:track:5hqa99q3MzWAf8lyttmipG,new romantic
2459,spotify:track:4072P1aXhii6dNjsbn9PES,classic country pop
2460,spotify:track:7zjSZQkMoGKylSq6s1rK9Y,album rock
2461,spotify:track:7dQC53NiYOY9gKg3Qsu2Bs,soft rock
2462,spotify:track:5CI1FP2Volc9wjz2MBZsGx,disco
2463,spotify:track:62GYoGszQfROZswLee6W3O,jazz funk
2464,spotify:track:2h23bjG8B3bcD47HBu6bHG,classic rock
2465,spotify:track:5pvNhGuCow3Eq1nWbP3Sco,classic country pop
2466,spotify:track:0rhyBUAgNXwdyvGVXSrLzc,
2467,spotify:track:0otlwsD3mSogk7VJCTp6Kg,album rock
2468,spotify:track:0ijdFzcMMkyr5FP73daA0Q,classic country pop
2469,spotify:track:57JVGBtBLCfHw2muk5416J,classic rock
2470,spotify:track:1pTGc8pwyo6xtgXBKCBcFn,adult standards
2471,spotify:track:4YNspzNaPiQAdS7ach8wv7,canadian indie
2472,spotify:track:3PWRW1qah9497Zv68Tgxpl,adult standards
2473,spotify:track:1NI2i1BjKiVrEYCC0WTug4,album rock
2474,spotify:track:7uHMtJWGTvHH5buZ3rgkTU,album rock
2475,spotify:track:6R9NqD0WX9sJYs6PbA5onu,disco
2476,spotify:track:5Pj5zrq2nbKcAekH1AxbrO,classic country pop
2477,spotify:track:2tD4VPcIx0QPXphgKc73Gz,adult standards
2478,spotify:track:1E27utYDkxX1fHPZ4RRa7M,
2479,spotify:track:1Urr1PLp5Cy0ylztRSJvdB,contemporary r&b
2480,spotify:track:0uRbA6n1hCbChf0kOmqLzH,motown
2481,spotify:track:2ifpWVChV5iLsHozrX6IHQ,classic rock
2482,spotify:track:5EL8hqM8YQJHKKnzGdahly,mexican pop
2483,spotify:track:0ly0K8nNKxIYUVxA8IGLWi,disco
2484,spotify:track:3RJ81z1sPLeWEFuCfGaCLC,mellow gold
2485,spotify:track:5z4ljpMLi1LTF8UG9P53fH,album rock
2486,spotify:track:5y0YreEOnQiKFAnCrcFIXz,beatlesque
2487,spotify:track:6XNGIaXv2xljDcxQ99p65f,adult standards
2488,spotify:track:1KsI8NEeAna8ZIdojI3FiT,heartland rock
2489,spotify:track:0vOkmmJEtjuFZDzrQSFzEE,album rock
2490,spotify:track:7w4aSWRrscsJB89sKhP9JE,
2491,spotify:track:5KTqgf1FxbWF2coUm0B9sA,adult standards
2492,spotify:track:4Z2015s3noJJ7IRydu7ozr,mellow gold
2493,spotify:track:165NAtd2DRPKNQ6EVY0VG9,candy pop
2494,spotify:track:6OxnToSgslbtjJuNSKSdDQ,soft rock
2495,spotify:track:0vZCwj0Mq5uS8GwSIYo6Y7,mellow gold
2496,spotify:track:2F1tiSvwwzEpMyEEfVGyaA,album rock
2497,spotify:track:4jyL0VJvsDHSEfYdXuQbaU,album rock
2498,spotify:track:0Hb2lKzzpKK4VxwER1fF25,adult standards
2499,spotify:track:2cNAQlfTfPbfxAZjeqhoUa,adult standards
2500,spotify:track:0zvNHIL7ci0ZzIoWU6RO2u,classic country pop
2501,spotify:track:3K7Q9PHUWPTaknlbFPThn2,disco
2502,spotify:track:4w3tQBXhn5345eUXDGBWZG,classic country pop
2503,spotify:track:0GGxVTb0UwDwdaKNjBdCn3,beatlesque
2504,spotify:track:5E2EpolcGmcbYpsv0z6jAZ,classic texas country
2505,spotify:track:1tjK9HhmpEfk0ijyIKsoUk,album rock
2506,spotify:track:0juQNDN4EdiuG97rgKywkF,classic rock
2507,spotify:track:4rcHWl68ai6KvpXlc8vbnE,album rock
2508,spotify:track:6L488kGfWqESwrtTwL3AQ2,classic rock
2509,spotify:track:7GRUpcvSQM9HrnC2CjYPG4,album rock
2510,spotify:track:2gjQdYRk5A17t5pNxQXmuN,classic rock
2511,spotify:track:3oEkrIfXfSh9zGnE7eBzSV,europop
2512,spotify:track:1h9JJkK1rEqMrkuuU4vRSP,adult standards
2513,spotify:track:6o2NonhsBO71qyrCoPcu1g,motown
2514,spotify:track:6F2vo4sxRNQ58VYe3pdiaL,candy pop
2515,spotify:track:0G53BGGaQuFBxRjhRhB2KR,adult standards
2516,spotify:track:7cDzJyC95jtGO9zAeZsWOg,album rock
2517,spotify:track:1ko2lVN0vKGUl9zrU0qSlT,
2518,spotify:track:4JAFyW6oZV6DIADeV619QG,album rock
2519,spotify:track:1qvDt6W8oaTO9Q4pFNMFEm,mellow gold
2520,spotify:track:7a9kSsgNcK32rfUoT5M9IC,
2521,spotify:track:1gElMA7YL2UEE9njNW9eiR,garage rock
2522,spotify:track:11y8GSP2ASv8S9n0FiiDva,classic country pop
2523,spotify:track:5khAYmr8HHFwI3sp0Lw9wp,classic soul
2524,spotify:track:0odIT9B9BvOCnXfS0e4lB5,new romantic
2525,spotify:track:5gys5nzVQIYhgHIfiOJYva,album rock
2526,spotify:track:6IAh4MjV3GRkvIHrCbUFWY,classic canadian rock
2527,spotify:track:4FwOQZ6L39ZyHYwmPwlJZw,boogie
2528,spotify:track:3ukAkL7aLVrDf7x2XiUkNZ,classic rock
2529,spotify:track:4hWUOIDHda9XOb1zDchftP,album rock
2530,spotify:track:4fKhRRYn7F5shZItjJkPJU,beatlesque
2531,spotify:track:1gQPqkrPZ1RypZvSYEAygs,
2532,spotify:track:6NRJaJUS7rtm3XZNOboH4q,
2533,spotify:track:5mY04rUWixYG9amFzMJDhI,adult standards
2534,spotify:track:0D2UIFvpE0xb5wEgWrpps2,yacht rock
2535,spotify:track:1PntNx4N7Is7ZMIlF8JgxV,album rock
2536,spotify:track:1jc24HfkDT31GLKlxesuZl,yacht rock
2537,spotify:track:3VyJPsb2ucaaVptLSDpJNH,british blues
2538,spotify:track:2Go3GgCcMjtZVdLUo2CI63,doo-wop
2539,spotify:track:3FDAd5vW4P7xe1GBNOLyfD,soft rock
2540,spotify:track:5RsUlxLto4NZbhJpqJbHfN,album rock
2541,spotify:track:4o6BgsqLIBViaGVbx5rbRk,album rock
2542,spotify:track:0mG66FLhO0iZ6XCAGdjpax,classic country pop
2543,spotify:track:375ntCG12wzCyfzclwYFwG,yacht rock
2544,spotify:track:2FOIK633FgeVKWGl4bjSZU,classic country pop
2545,spotify:track:150LOyOS0ISsZ9IcwPf6iT,
2546,spotify:track:5eWTNSMTX5BxuYYuOU4vYq,jazz funk
2547,spotify:track:0rt0dZ11FVsvprbarag5tk,soft rock
2548,spotify:track:3fvDLsiTHPQNgzuMd3Mpb5,disco
2549,spotify:track:4H6EV7soFKhurMK2CFfpmM,a cappella
2550,spotify:track:6R6ib5FgDYlG0rPA9c5DVv,classic country pop
2551,spotify:track:2bRnP6FjtlASGsDtcgRVuI,classic country pop
2552,spotify:track:5CLozJK4pKWoPpFf2Z1Mye,adult standards
2553,spotify:track:48yJZwYYDZX5GKFND7wDfC,album rock
2554,spotify:track:66LhCsc06aTa2Ig7iYPDSP,heartland rock
2555,spotify:track:08onVqQ8YicJ98Ycm1qoLf,album rock
2556,spotify:track:5IK2FtuC0qmHHam9sWFxUI,album rock
2557,spotify:track:49HfSdzgsXmzbZPMZ560Xn,classic country pop
2558,spotify:track:4f3J8zrr85LAVUhzZ3llYP,soft rock
2559,spotify:track:4Qd7P25TKAL659dHAvx3YQ,
2560,spotify:track:5fnOrhQ4KgT5irGCjIccGH,mellow gold
2561,spotify:track:4jRJWlkCn3pAwezfqFODU3,mellow gold
2562,spotify:track:7HKez549fwJQDzx3zLjHKC,album rock
2563,spotify:track:5HQ639Z3ms3hnZx0KfWnkp,album rock
2564,spotify:track:6yBbmHFTxihIDFAerzDMGi,album rock
2565,spotify:track:1wayFI8Xz98U0rck9v47J7,album rock
2566,spotify:track:4lprgWd0X4OwAUXjt7TQKP,
2567,spotify:track:4jV00PIBgeim1BRXnmBbkb,classic rock
2568,spotify:track:0iGNd4z2m80OjE2JcWmBSs,album rock
2569,spotify:track:30XMQl7w3JozUbN6JVpk2Q,album rock
2570,spotify:track:48C1z9whftw1j3LXXxcc7n,power-pop punk
2571,spotify:track:38mMrNPAJKXMBK2l9actEA,soft rock
2572,spotify:track:2OgVsp77En2nju8pnCieVU,album rock
2573,spotify:track:3FPaQv0qldYuF0XD0ziwT8,classic soul
2574,spotify:track:51p3jvvaTRllGIxdmRVnRr,theme
2575,spotify:track:4gitetlGHZ9LfuJhwUhEhF,adult standards
2576,spotify:track:5RidmGpB6N6ukmk1nLGf8f,
2577,spotify:track:44aTAUBF0g6sMkMNE8I5kd,album rock
2578,spotify:track:4t374JpKYq4OGTUoJ4PVwm,adult standards
2579,spotify:track:3koCCeSaVUyrRo3N2gHrd8,disco
2580,spotify:track:5n1amEDwVKucAGMqePk9yN,mellow gold
2581,spotify:track:618K2eozL0nM4nf0d8Q5r6,adult standards
2582,spotify:track:4mVKdnUMkuQlGQ7cRqcAPY,
2583,spotify:track:2npStoMbQxG1LcIeF4PZrj,heartland rock
2584,spotify:track:04ijIUVdT4Qy1SBWFUPROY,heartland rock
2585,spotify:track:3CSLUIrI2KPMulHR5bh17O,album rock
2586,spotify:track:0JDxPxHeSkkBsWVMmcwMYi,adult standards
2587,spotify:track:41dDygR3r7e926oGUXfrLt,album rock
2588,spotify:track:1ynmMEK1fkyiZ6Z6F3ThEt,album rock
2589,spotify:track:6a899bXlCuViXW2Qs8Rdqo,jazz funk
2590,spotify:track:11pJkEXM1lnmC9d3KLgH6H,adult standards
2591,spotify:track:1ewTd6py4ifeRxoFH0HXlu,adult standards
2592,spotify:track:4bRQodyVPba7f8mo3zyemR,classic country pop
2593,spotify:track:3kTcvDQLW3zVbLyWyid6ua,
2594,spotify:track:3ZBzJbqwV2gQUAe4ofghOo,album rock
2595,spotify:track:29KyVqHekckVGfxHn8QS7m,soft rock
2596,spotify:track:1ausxnZuFBzNn5sP3vaIe2,soft rock
2597,spotify:track:4Wd9pEtEnZNDjgiswGOpJb,album rock
2598,spotify:track:3O4s2m47MFhnGqmpkjoKYk,classic rock
2599,spotify:track:2w4EpqGasrz9qdTwocx54t,album rock
2600,spotify:track:2Cdvbe2G4hZsnhNMKyGrie,glam punk
2601,spotify:track:5oNi6zJgIcGh8pv3XlmZb3,motown
2602,spotify:track:5E7suGUJJwsAmUMEfRdCr6,adult standards
2603,spotify:track:5l7E3KLriUC0UlVE9fiGus,album rock
2604,spotify:track:5kz9GDBTX846OXwqWoyKzF,album rock
2605,spotify:track:4frelkLhC4ATqJH9VGJztu,album rock
2606,spotify:track:4pP5xVUYEZljcmfyYFQXsx,classic country pop
2607,spotify:track:1jinux2Q5Afix30KCtZiuz,novelty
2608,spotify:track:1rkpNfn7l4PcAreJwht9JO,contemporary country
2609,spotify:track:2ZvD3z165wOLZfoZjRHg6x,cyberpunk
2610,spotify:track:6QqK6a1CmV4L504uMQaGDH,album rock
2611,spotify:track:0orro3KPiXYaiFyalsT9Cq,adult standards
2612,spotify:track:1WpnRu9iSDDR4F7LCNhaIW,acoustic pop
2613,spotify:track:41v56RunWqxgqTD4H2cwOD,
2614,spotify:track:43LjRHyyetSWnPpW7CWThG,album rock
2615,spotify:track:37HsacjL113jzYWckhAVNv,
2616,spotify:track:4aloxog6eatkPa34BFmj8G,disco
2617,spotify:track:7ptv3yXdBWwzO7rVA62rwy,album rock
2618,spotify:track:0Yp603BgzIKDDcSUBrYYba,
2619,spotify:track:6rbDUAZ8TsI0SXLx7w9Uoa,beatlesque
2620,spotify:track:6iX1f3r7oUJnMbGgQ2gx1j,
2621,spotify:track:5nBp8F6tekSrnFg8G2Pvug,soft rock
2622,spotify:track:7Kpv6QtVDSNBJYTgwUTOAu,
2623,spotify:track:6p0xJTJjGzITE8Sse5ZHkS,album rock
2624,spotify:track:2je56j0xuoTi1gYkLLMlJU,disco
2625,spotify:track:7ubq5fqmcPhfg1Q8s3HbbA,
2626,spotify:track:2xYQTU2bbg6WVAmpY1eae4,classic country pop
2627,spotify:track:1nmZ8yqKkfooOuYvtFctDp,
2628,spotify:track:6wzlFp6Xi5fo3iKZsBFI6V,
2629,spotify:track:37BTh5g05cxBIRYMbw8g2T,album rock
2630,spotify:track:4do0Z0rHdFUV3RSMxMQsdq,glam punk
2631,spotify:track:6AeOM7N0rK3tYOINY2k5qy,contemporary r&b
2632,spotify:track:01PjrDX13iIjeHc5iJZmb3,glam rock
2633,spotify:track:72Um6MOofVPiyrjAlhr3E5,album rock
2634,spotify:track:67eX1ovaHyVPUinMHeUtIM,album rock
2635,spotify:track:2KH16WveTQWT6KOG9Rg6e2,album rock
2636,spotify:track:2UCgWpa2r4ytWueNItYbWE,classic soul
2637,spotify:track:6K1b1cx8qPa6kFMPdtbdLE,classic country pop
2638,spotify:track:0cGG2EouYCEEC3xfa0tDFV,new romantic
2639,spotify:track:3jYRpwbctfqB77uU7T7K3U,album rock
2640,spotify:track:3hJmN0RlUK8F7grOt3nW0a,australian rock
2641,spotify:track:4kRMsLX7bJqjIfK44qJ9h6,album rock
2642,spotify:track:1QvWxgZvTU0w8rlPRE5Zrv,motown
2643,spotify:track:30upl1YT1suEgSDpIopSky,classic country pop
2644,spotify:track:41yUbhO8WheT0HBBinzltQ,
2645,spotify:track:5nDSJO4909uNzMcZH3CggS,album rock
2646,spotify:track:09bRmFRViBORKQ2miwp04P,soft rock
2647,spotify:track:07wMk0CZVZRMqhF66r40Z8,album rock
2648,spotify:track:3LMe4h7CrPLJrViTVzfDot,album rock
2649,spotify:track:0oc7YoWV783fGr2GbdcIrz,album rock
2650,spotify:track:2t2gZb03AlCSlBzbWeeHsM,beatlesque
2651,spotify:track:3mYh6egfMyl0Dek8r9ciK6,soft rock
2652,spotify:track:43btz2xjMKpcmjkuRsvxyg,album rock
2653,spotify:track:4mH6UBtgnFdjeBlS8HRIUX,adult standards
2654,spotify:track:1M2a5TNHqmr2zXZZcB7xTe,classic country pop
2655,spotify:track:39qYD4J4BKvZMQgxfXl5bv,album rock
2656,spotify:track:5rfJ2Bq2PEL8yBjZLzouEu,album rock
2657,spotify:track:5GvWrvLIqoHroq7YvO260M,mellow gold
2658,spotify:track:4SlCb8n5Jw52astU7GWPyV,album rock
2659,spotify:track:5dXED6MP1v1qghkaniirb1,album rock
2660,spotify:track:0nIDF0qdk5iAIla7rZxxys,album rock
2661,spotify:track:4i8ndPX530q3xSslpHeXz8,adult standards
2662,spotify:track:4PFhHd7DsNg0ke9Nmlxms5,glam rock
2663,spotify:track:1j1HuywKoGVB6vhvPhpv3r,classic country pop
2664,spotify:track:4U6mBgGP8FXN6UH4T3AJhu,album rock
2665,spotify:track:3dC25ffC9Zlr8UysO3qqW3,adult standards
2666,spotify:track:15ob9SMGLWrexuPuyuMjKl,new romantic
2667,spotify:track:7AslBsiVLQAGrmFmi79ZeK,soft rock
2668,spotify:track:19Ym5Sg0YyOCa6ao21bdoG,album rock
2669,spotify:track:45a2uakbDbXOizyjyLv7dN,adult standards
2670,spotify:track:4uvARnZIajUDXWXPifhK3B,album rock
2671,spotify:track:5G9KcZaxfCysfv4EryCB9b,
2672,spotify:track:7j74lucZ59vqN67Ipe2ZcY,album rock
2673,spotify:track:2KY0QUeRY3IPuJI1gyU9BJ,mellow gold
2674,spotify:track:6ccHuWQAQhdZ0JCFlTHvNM,r&b
2675,spotify:track:7LFer4drCtWSyD8oxORZtC,album rock
2676,spotify:track:2SknHmwY6GiOv6aK7YRahd,instrumental surf
2677,spotify:track:3VZmChrnVW8JK6ano4gSED,classic soul
2678,spotify:track:2bzBI23EJWHjXmGj3xlYaM,album rock
2679,spotify:track:6pwQEpLOlwclrsjgEOHEp0,album rock
2680,spotify:track:1IyktkUQ3ktjlc6eDXG967,classic country pop
2681,spotify:track:3ZZq9396zv8pcn5GYVhxUi,album rock
2682,spotify:track:3iMLRCGHLQ135LtMjKLkO8,adult standards
2683,spotify:track:2374M0fQpWi3dLnB54qaLX,album rock
2684,spotify:track:65bvH7egzl7h9f7uJmqGV4,quiet storm
2685,spotify:track:56KqaFSGTb7ifpt16t5Y1N,alternative rock
2686,spotify:track:1X9X8NfUNCU3aEqzf7JQCY,canadian contemporary r&b
2687,spotify:track:1Gxaks4MTbjMCAQ20rx4Iy,album rock
2688,spotify:track:4YwbSZaYeYja8Umyt222Qf,rock drums
2689,spotify:track:7vbizu9RqAH0BSBKvA2e9s,album rock
2690,spotify:track:5yogRsv5ggT6iCnFgvdpho,instrumental surf
2691,spotify:track:760xFXFj5Fksa3jawSCn5g,new romantic
2692,spotify:track:1BkY0N8ChFk2mdLbAUu8ZK,uk reggae
2693,spotify:track:2KaA0Tgl3RmQLzcvLEtzLH,album rock
2694,spotify:track:5ChkMS8OtdzJeqyybCc9R5,r&b
2695,spotify:track:1I6q6nwNjNgik1Qe8Oi0Y7,album rock
2696,spotify:track:4cMHCRLPNoEbpnl2rz6GS9,album rock
2697,spotify:track:2SQkCUj5rYrFCRKnaTbYYr,soft rock
2698,spotify:track:4ucjm7jDReA0IFHGfzOtoZ,mellow gold
2699,spotify:track:3OghNV9ZOUbAj62CZptOEP,album rock
2700,spotify:track:4ECNtOnqzxutZkXP4TE3n3,album rock
2701,spotify:track:3MrWxJaD2AT0W9DjWF64Vm,new romantic
2702,spotify:track:7C0rG4oWO7VeZcffyW1sK9,album rock
2703,spotify:track:1ANmX8emjTaiR5BPeswuNi,album rock
2704,spotify:track:7LmDmvqagpX0PKxveGtZTa,album rock
2705,spotify:track:1OOtq8tRnDM8kG2gqUPjAj,r&b
2706,spotify:track:0ROtxObpdDA25o5DriPSOk,new wave
2707,spotify:track:6CT0MVgHnoAUXrSrnlwfWx,
2708,spotify:track:3ztKHejzVoxJRKSZHFFMdJ,album rock
2709,spotify:track:3ix6K4wZY29bCujrSznwFZ,art rock
2710,spotify:track:3iA4foXIFpekwHyma7pRs1,album rock
2711,spotify:track:6HYf9ZEZKuxy581QVmYA6c,new romantic
2712,spotify:track:4N1dFbXmRng8qJ3KdJrbLr,funk
2713,spotify:track:7D4EtbE7LfQiH8CWj7fQoz,album rock
2714,spotify:track:17RxTPSIGg0WP92dAiZliC,new romantic
2715,spotify:track:00XXUBsdOe8cLPo2p64Dd3,album rock
2716,spotify:track:3cbV252akVZInSvJk7jAYX,disco
2717,spotify:track:18URo35acNKRTHfEdjTcGn,album rock
2718,spotify:track:7J2Oy8QVCd5DWMMnBuDzd0,album rock
2719,spotify:track:6l9fOwFZ2pZzGUAVnPM76l,soft rock
2720,spotify:track:5eaK7PLGwyDXmHfTdWZZuE,canadian pop
2721,spotify:track:6VtP2yma4hAdriyLHAunYN,album rock
2722,spotify:track:3yWAyRHfclztY1TzF2gAUD,new romantic
2723,spotify:track:57ebBLITHpRgRKGrlbxMZS,album rock
2724,spotify:track:2sA9dvtrfPSBkAamOAT8nd,trance
2725,spotify:track:5KiDWqKsU0EfXQJdnWSOn9,album rock
2726,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,album rock
2727,spotify:track:3N2nIBN3a9J40PIij4gW5F,
2728,spotify:track:5u8bqfaYSh0qVTsgslPknf,bossa nova
2729,spotify:track:6WEBIVqiEsevfgJefTyuQQ,new romantic
2730,spotify:track:2kulOHR2XY6YDZCWXb38hn,r&b
2731,spotify:track:0cTwMCvozZBj8jCq6o27nk,album rock
2732,spotify:track:1qV6e4ITnfGmA6m6Vklvbi,britpop
2733,spotify:track:2hnhNNo5Rk65UX8GIlhsAM,acoustic cover
2734,spotify:track:0lJK5ZmN9K4IaEi6QHj5W8,album rock
2735,spotify:track:6sleEAnBH0sZMe0pOQNidG,heartland rock
2736,spotify:track:2QSUyofqpGDCo026OPiTBQ,funk
2737,spotify:track:1TfqLAPs4K3s2rJMoCokcS,album rock
2738,spotify:track:3FlOciKDqFlTMPeC7t92Qy,adult standards
2739,spotify:track:0QKfiqpEU4h9ycPSzIFwYe,hi-nrg
2740,spotify:track:1ArdfXwdvwzapms9p1wxEb,album rock
2741,spotify:track:0ZfZaT7NByalxa6bct5G67,new romantic
2742,spotify:track:1pB5Y2BPLez1J49KKKewUE,album rock
2743,spotify:track:5oZ2YnJxTXl7CdJJKehPHR,canadian pop
2744,spotify:track:4t5lrf5rFX6JWAUPKCDlKk,classic canadian rock
2745,spotify:track:1taGkdO3DQsNRIQrarhVvc,
2746,spotify:track:6kCJMxv445L2okuTiou1fR,album rock
2747,spotify:track:7wuJGgpTNzbUyn26IOY6rj,europop
2748,spotify:track:4cgjA7B4fJBHyB9Ya2bu0t,r&b
2749,spotify:track:04WxFTgT3bEvX1WOYzT5Ky,alternative hip hop
2750,spotify:track:26lCNg8WekUoDbLhEbUyXZ,album rock
2751,spotify:track:5x5FUXjs53WbPuTwT6WD8d,instrumental surf
2752,spotify:track:01MXkFA8sL7at6txavDErt,soft rock
2753,spotify:track:1V15l05snHYHYVxerjMFGo,album rock
2754,spotify:track:0CsM8VGDi38kusMv3pxyj1,new romantic
2755,spotify:track:4mnOVRRXsaqg9Nb041xR8u,classic country pop
2756,spotify:track:2d1NMaw8arIU2Fy4BnWqLs,album rock
2757,spotify:track:0mbImplrU76kIvd52GlNbt,yacht rock
2758,spotify:track:4LxNjTEnb4uh1gUg1Y5Ycp,new romantic
2759,spotify:track:5GzyRXMbtyoN8A4lgYicTP,new romantic
2760,spotify:track:4giIdAr7Plyu5LQzBOR4FP,soft rock
2761,spotify:track:2VNfJpwdEQBLyXajaa6LWT,alternative rock
2762,spotify:track:5zA8vzDGqPl2AzZkEYQGKh,album rock
2763,spotify:track:5uCax9HTNlzGybIStD3vDh,pop
2764,spotify:track:5zWhtlFS3w52HjN4ayOUgR,funk
2765,spotify:track:6pzQvHHygI4kYpk2xFIXEo,mellow gold
2766,spotify:track:63KgFHfcn0ekD58IjEe6sR,australian rock
2767,spotify:track:3vV3cr2TpPqFk07zxYUbla,album rock
2768,spotify:track:5gWvBIG6lV1DS6qSSi3MA6,heartland rock
2769,spotify:track:3gxEZXUjrNbl3TlSrTGbR5,art rock
2770,spotify:track:1ATq1R2bLeKXOSti9kzj5f,album rock
2771,spotify:track:4wYqPn3Kg3vZrkVgW2oqAG,album rock
2772,spotify:track:3JpaL6FMH9kjVWMA1mTmRl,album rock
2773,spotify:track:4uqmzWlYa0eLKmbcHNgLej,album rock
2774,spotify:track:2DEEMhTiUMvkiHFdXkrKfI,album rock
2775,spotify:track:0GTK6TesV108Jj5D3MHsYb,album rock
2776,spotify:track:533BzrB9TWzWH27T9Ra7Um,adult standards
2777,spotify:track:1Fg2cLf6qmKJDQrjdUWILt,disco
2778,spotify:track:4N8oxV3hvn8Efyo4yxp3LG,album rock
2779,spotify:track:3pecdrUzTZjaqrw6iCLTvd,album rock
2780,spotify:track:7fRvtXvJMpGfTLdF0M09a1,album rock
2781,spotify:track:1mCsF9Tw4AkIZOjvZbZZdT,new wave pop
2782,spotify:track:23l1kVpqMVREiwU1YAlcr4,glam rock
2783,spotify:track:2wSAWEYUHkt92X4SBAPqZE,album rock
2784,spotify:track:709ffFK4o4MtG1NKoLvOma,german pop
2785,spotify:track:7EAWB05mZwqsoj08jPRCCu,soft rock
2786,spotify:track:2WiTmNRMk6Rqtc1alR3IkR,disco
2787,spotify:track:2zFdsAIk9r2Mi7Lmm1w3sM,album rock
2788,spotify:track:0meJMVapBf2xDoqJmO8fcB,mellow gold
2789,spotify:track:5JKQMoGmXwDHCodn5pFVHB,album rock
2790,spotify:track:7N3PAbqfTjSEU1edb2tY8j,album rock
2791,spotify:track:6gmp4cBAgsQOqqZQECbH4u,
2792,spotify:track:6b9hm8mvZ2KH7Fl7LLA5ct,freestyle
2793,spotify:track:1Gg14U26oq94uWcG7khccX,album rock
2794,spotify:track:4y1LsJpmMti1PfRQV9AWWe,dance pop
