,uri,genres
1784,spotify:track:3m8lTUL5GxGUNSaycI77ND,classic country pop
1785,spotify:track:2ZMVTfvCziy8qzSMgpD8Cz,adult standards
1786,spotify:track:3cf5jnygf67JWEBBCbsg0F,cancion melodica
1787,spotify:track:3PRCjIzUylrQWUyX1NbYFr,beatlesque
1788,spotify:track:6Ac4NVYYl2U73QiTt11ZKd,classic swedish pop
1789,spotify:track:5Wj1rJnCLpMHdLaxsFtJLs,glam rock
1790,spotify:track:59BFjKWVka67Wee48TmtjA,
1791,spotify:track:7GVUmCP00eSsqc4tzj1sDD,native american
1792,spotify:track:50wtPW7qTqRCi78OxVn2ep,classic girl group
1793,spotify:track:0bYwN4LqZYLfs9ZEHPXjBC,classic soul
1794,spotify:track:7GqOrtlqGjt5kFlPK63ErE,beatlesque
1795,spotify:track:6AUQVVamUbyLZ5neJNiq5n,arkansas country
1796,spotify:track:0PxYWaGiwWtcuL1VIMiEW4,album rock
1797,spotify:track:0xqb2Euq1PAxKHBA36NUnx,motown
1798,spotify:track:3HiIBzaoBkOTLmRYkdsusv,classic country pop
1799,spotify:track:7ERSQrRptZVM7q3VOdM7OL,progressive rock
1800,spotify:track:4MD7QeIz9dH9U6WMJxKqfB,album rock
1801,spotify:track:2blyf1qXCNedBbfRLgdsU5,classic soul
1802,spotify:track:3qq7parQQaohn9N7qKrKtE,broadway
1803,spotify:track:5VBcEJ4mtXTmVEJtc7hx2g,
1804,spotify:track:0aCwxQS9Okv3683jgntcwA,beatlesque
1805,spotify:track:73GR50SgGV5hybgWDSFWtD,classic soul
1806,spotify:track:0SjnBEHZVXgCKvOrpvzL2k,canadian country
1807,spotify:track:6ZqgJAbxuEUjazBLN5V0U4,bubblegum pop
1808,spotify:track:35lIRHAqZu9v3n3yFRdQb8,pop
1809,spotify:track:3p1JoOEhVkEnTaa4JzTMSk,classic soul
1810,spotify:track:5g2sPpVq3hdk9ZuMfABrts,classic soul
1811,spotify:track:46PZ18T8OG7a5aF2iglPDt,bubblegum pop
1812,spotify:track:7eiNxeOC8dvYAJWgTOu6xn,british folk
1813,spotify:track:2sU0wR5zAs6tsen499fTcl,adult standards
1814,spotify:track:6LWEOOT4Ah5bSSFKNGZ3wG,
1815,spotify:track:16KwF7IrKHTVTitUKH58g3,disco
1816,spotify:track:6igsoAR6Co9u7Rq3U7mlOD,disco
1817,spotify:track:4J0DbyODwZJcmIAiTSJfMF,classic country pop
1818,spotify:track:22QLjELWmorybFaEvm5pX2,adult standards
1819,spotify:track:0qKnbglSUegyNBWCpw3WWo,classic soul
1820,spotify:track:6yLIqXX9edg1x0HZS7cZEv,album rock
1821,spotify:track:18a9EGG4xhRELv7bgAw5hb,album rock
1822,spotify:track:7Eq6uD4xcTs4Ddmyv6Ttjs,classic country pop
1823,spotify:track:7c8fTb0e6BocxwiyRq8Gz6,adult standards
1824,spotify:track:7gkboYtvhuXNS4EUwmFPcw,adult standards
1825,spotify:track:4f4RRYN3R7glPElFjeoUnC,bubblegum pop
1826,spotify:track:6yJqDxXyD2axXKxjp5m4Cq,deep talent show
1827,spotify:track:1pfSKTDigM2xnWG2Y0AquA,yacht rock
1828,spotify:track:5BCPL5mWm6UqI4atl18kVm,album rock
1829,spotify:track:3Dy4REq8O09IlgiwuHQ3sk,europop
1830,spotify:track:0fopVbPW7N5BK0sOybQCq2,classic soul
1831,spotify:track:2XqB7lzRMX6EFWY8HD4nZl,bubblegum pop
1832,spotify:track:1OO2Fp9PsnaayiekeXuGJX,funk
1833,spotify:track:6sHrxsewgTMPs2Di4x636C,country rock
1834,spotify:track:0lzNXoZINVBLHWNIxKxWOo,album rock
1835,spotify:track:0UOxp1BpnD8uPQMKU4wKjz,album rock
1836,spotify:track:2qh2VGAOYFXLsMbdATRf6w,bubblegum pop
1837,spotify:track:48pNAFNKEw457GHOJgWaVk,
1838,spotify:track:72PoJMDfdaw9gGECgA9kTZ,psychedelic soul
1839,spotify:track:26WupilYCvGn1OEX2CqKjN,adult standards
1840,spotify:track:2ARBXxaM4pzXhGpFoZPAg7,adult standards
1841,spotify:track:4RYNJVKgNpwSZguajVfsef,classic soul
1842,spotify:track:6YLWRvxvC4VbFTuNRHeaDU,album rock
1843,spotify:track:2XoBbmK4ApABtVWQBpSEbT,
1844,spotify:track:1inwt0v9a4ib9yS6Y4KsdM,motown
1845,spotify:track:5q8UoqDHPe9bU4R5bbvcJF,adult standards
1846,spotify:track:5J74pF4Nn86qyLQihpkXq4,
1847,spotify:track:3ekij6XVw1F5dFX9oLvNU0,british folk
1848,spotify:track:7e89621JPkKaeDSTQ3avtg,album rock
1849,spotify:track:2nHQoZ4asdLlj8tQftdMAm,alternative metal
1850,spotify:track:3JA9Jsuxr4xgHXEawAdCp4,dance pop
1851,spotify:track:4uCqFnJCmp3Fq2ub7PJHL7,classic swedish pop
1852,spotify:track:6YOLCGOxiXr2yejYT17hTh,beach music
1853,spotify:track:5iNEAEkOK1OtN6lqE4pLzg,adult standards
1854,spotify:track:2wHvE5GdYhuTOAqPg4r0w4,brill building pop
1855,spotify:track:49nBXQzYNyjoBmUda3ezMf,beatlesque
1856,spotify:track:4uTTd2SlalZoG0zVgI63kH,album rock
1857,spotify:track:721gOIOYPYJIGw2LLvLjsd,classic country pop
1858,spotify:track:0kWgvFMSjTcmN0YHjmNxgO,adult standards
1859,spotify:track:4lnQfs7AmQm6dqCaNMDJLr,classic soul
1860,spotify:track:40tnCfx2mTtHozyaRDcYC5,glam rock
1861,spotify:track:0QhrOgpF2BaqHOLoLypBku,
1862,spotify:track:59EupkPF0AA5nu0qDo5FlK,canadian country
1863,spotify:track:5i7rT8lbGzjj1n7TTXR5U8,
1864,spotify:track:5MhMAWghLuvQMNRf7kPmVg,adult standards
1865,spotify:track:2xAZNRSK7d9Gn5nxOTLEOU,
1866,spotify:track:4oW1lGOw5Q5OLvoJv92qoE,swamp pop
1867,spotify:track:40NRm1ZLvZpUSCUXAGGZ8J,
1868,spotify:track:02srSkeu2pzybuVr2B9TJm,classic girl group
1869,spotify:track:2obblQ6tcePeOEVJV6nEGD,classic rock
1870,spotify:track:46OZwUIGXFDclUHJYjunOj,adult standards
1871,spotify:track:2J9ChZBgjDLdGaIKdKQcP0,classic soul
1872,spotify:track:1bbuPTodWFFJPHmBnl2Vzz,deep talent show
1873,spotify:track:5hxPho3IcyDVhzzwfQ47Xz,album rock
1874,spotify:track:4y1vMFRC4T2P43ovfvOor7,funk
1875,spotify:track:13JsYnkF16pHKuOFG6uI1C,glam rock
1876,spotify:track:2ozTcQyZQmm9tSmc4VZfwU,adult standards
1877,spotify:track:42eZC1LaQ3qioZWVLisVT6,beatlesque
1878,spotify:track:1xTfQiHbhB2Bj2B9dlAojb,motown
1879,spotify:track:74jZhGv0fdLaf9q8AZZ15k,adult standards
1880,spotify:track:6iXQrhhgBisdfvS34EMTZ3,adult standards
1881,spotify:track:252pAlbltOjOcUux4dRtjp,album rock
1882,spotify:track:6hdsNoZWIjPSjxcOnsjIxj,contemporary r&b
1883,spotify:track:1IQAsCKoXsEJ7tdI0dxTqT,album rock
1884,spotify:track:1VdODpkKqLQ20VNlyN2H9e,adult standards
1885,spotify:track:06xkqQuJzl1ddeK48jG6qa,classic soul
1886,spotify:track:4hjtZimEHdj3WPQChD4a44,alternative country
1887,spotify:track:2x1LQq8lsUzAA2wNj8yjC9,disco
1888,spotify:track:5MLLuLqPdUlx8bfKtdkLwO,album rock
1889,spotify:track:1cU34sZG9kF4FYHCoAD0Ib,album rock
1890,spotify:track:4p8QcNkaq2FQj8uGJ7HEDK,album rock
1891,spotify:track:5coTcHT7K8O3G97y9T4LOU,album rock
1892,spotify:track:028DrYtpk9CAtfIER7A2sv,
1893,spotify:track:0mOIj8tjNHcOBWSTGXmGVr,disco
1894,spotify:track:2yDQVcj26tpi9IUJhw9xDs,adult standards
1895,spotify:track:4ZVWvCUwsOnIGmJMj71RkG,beatlesque
1896,spotify:track:0bkKdtT5Biv0pwM2uVKKsL,adult standards
1897,spotify:track:6Cm7NkPk9SixJs90swHvT3,adult standards
1898,spotify:track:17VWTx7LD7liGlpnlGhUbn,disco
1899,spotify:track:1wpRglLhQ092N1rftlDMD3,album rock
1900,spotify:track:3ebYtLVuV4HzEZUDcpZB9p,classic soul
1901,spotify:track:1EObMCwrzpZ11kuvA43OhA,
1902,spotify:track:0p2HblwKaVwAb2qOpfefzE,
1903,spotify:track:3CL9onFqjkQ8nL6BJ0w5wb,broadway
1904,spotify:track:7aUA2QLuPtuaBgnxLSAbnZ,classic soul
1905,spotify:track:05mzctclS0ZqqTLEiDIGkt,album rock
1906,spotify:track:5uhULfoDgTvz7BeWlqrV4a,folk
1907,spotify:track:2hl9ONQ7YGgZGYx0OSHvIq,glam rock
1908,spotify:track:0b7qiL1rLbUUpGXczt7p5T,adult standards
1909,spotify:track:6wwQQw2OJL5N2H0JgeBpNC,classic soul
1910,spotify:track:31S6oGx81hVIjWz6cu5oNw,
1911,spotify:track:1qvFHNSBXGOsryKOr3p03m,album rock
1912,spotify:track:27fgegYP2zQFkn0Go0v9xk,disco
1913,spotify:track:0bsuSsRatN6sXKTnOMIwBb,disco
1914,spotify:track:0XaaoZUWQFzcFiQbXKhABU,adult standards
1915,spotify:track:2SVW5774QbmEjWfbHOEnz3,classic country pop
1916,spotify:track:1R9EHsvzpXwOvlGkgDmE55,classic rock
1917,spotify:track:0RgcOUQg4qYAEt9RIdf3oB,disco
1918,spotify:track:6lBOzYGkoPJz4tte6J4g0N,classic soul
1919,spotify:track:0NcuDGyoAhIlpjn6cNes3t,adult standards
1920,spotify:track:3AA2SafseoJo431Pee120g,mellow gold
1921,spotify:track:3UvQgjdT34Miv5PmipafDb,adult standards
1922,spotify:track:4AjKVyNUMdUveKK5OH1OJD,classic uk pop
1923,spotify:track:0JNijCVL3ST5DjAQH9gWui,adult standards
1924,spotify:track:7GqWnsKhMtEW0nzki5o0d8,classic rock
1925,spotify:track:69HICMmc6nNLucAx3aJX9M,classic country pop
1926,spotify:track:5VSAonaAPhhGn0G7hMYwWK,album rock
1927,spotify:track:2DL5cXb2F3nvggbyTiNhzc,album rock
1928,spotify:track:566JK3Jw6Elm5oydYhUXAu,album rock
1929,spotify:track:5jPPjNMIi1rD6BvQqxhJh5,country rock
1930,spotify:track:1YhxsafQ8fO1VohU9BHxxs,australian country
1931,spotify:track:7eQyTHRRxYkyUh8JRNOw09,classic soul
1932,spotify:track:3xbxpWicMrEJWwNhgvMjp6,disco
1933,spotify:track:0FHtph5XkPn8cH2UwBwy3x,
1934,spotify:track:35xAXJ0EVKTS78XgcEB7GU,philly soul
1935,spotify:track:59xDvLlKHcLI0c9CSmzxSN,album rock
1936,spotify:track:5w1vhNA2OEWUQ371QzyMmM,dirty south rap
1937,spotify:track:0SkpjIqhANcC2QQu8DIuwG,album rock
1938,spotify:track:737c89v3Zdit8EUyNJ7KeS,classic country pop
1939,spotify:track:500h8jAdr7LvzzXlm1qxtK,classic uk pop
1940,spotify:track:608xszaAxVh4m7NcKJiAbF,album rock
1941,spotify:track:1lL1jDnZTH60djVb6vKIQj,adult standards
1942,spotify:track:3A9x6yHdlP1H5BY5Pz3l7P,alt z
1943,spotify:track:6lU9fLdtauyk0bE2HRHyve,adult standards
1944,spotify:track:2oZ6Eor6WotNuMgcYGkifn,disco
1945,spotify:track:0bjLBTsge0KYD47MpydSIC,classic soul
1946,spotify:track:1Pc3OO6RWy28iFs7N2wPaW,disco
1947,spotify:track:0bLOiofyBB62YU2cNnONJG,glam rock
1948,spotify:track:0N3qcAXZM06zaTKm7JCtIh,soft rock
1949,spotify:track:0VwTeYNjcl30DyQlt3GPe0,adult standards
1950,spotify:track:6x959m2QDvatSwUAVCHIuf,classic soul
1951,spotify:track:75Nlnd9AJ4CYrLXgWGsuTF,classic rock
1952,spotify:track:5ZX5pIdGQaeHxtHHe7v6ku,theme
1953,spotify:track:2asG1uvJTNu9pkTVBDL66A,adult standards
1954,spotify:track:4XrbcxI03ARSyqU8jE3pXy,
1955,spotify:track:2qVZpGu1v98tvUAutqyAfJ,disco
1956,spotify:track:7wJpqjqk8QbHpCakY1ZacY,folk
1957,spotify:track:1PehfITh0TTRx3LkDdV4h3,art rock
1958,spotify:track:4Ahjqin4mNFeJSVSk6wNLs,classic soul
1959,spotify:track:6FDrn47S3Q4s9rhLHm4um0,adult standards
1960,spotify:track:3xPer22ZLDCRQtb6Z03ykt,classic country pop
1961,spotify:track:3KPwt1LBpt1jVSHz8GXERo,album rock
1962,spotify:track:4BNhasx75KbS10jHq3VZTz,disco
1963,spotify:track:3Pu3IChaAoa5EjgUBv5F6x,album rock
1964,spotify:track:1g2nJvSNGFj145mRiT6usx,
1965,spotify:track:4f5khGfquhi5YDNd4bRusS,novelty
1966,spotify:track:5ABrBYbzepxzcW9pLIWw1j,adult standards
1967,spotify:track:3D0fUBloGwPcLGLyheGWXu,soft rock
1968,spotify:track:5uH47LeHJFojQl0nyL5lJL,album rock
1969,spotify:track:3MOS4dRmZAIOpz3Vm817TO,
1970,spotify:track:6DRjlgLTQPZ2dQIRIs7b0U,
1971,spotify:track:7L24ueXfFCegIfpxmRLbmM,disco
1972,spotify:track:3sGOzhLEKanogNnnNJQiDv,classic soul
1973,spotify:track:6HH1rzLOFz4GdtLDRpqKdA,adult standards
1974,spotify:track:2u3UJ9KyduTnbi9yUVGYfW,glam rock
1975,spotify:track:5lQKRR3MdJLtAwNBiT8Cq0,album rock
1976,spotify:track:5MjwNUe4SSzAzsHoBjlPOm,adult standards
1977,spotify:track:5dFvprlP5JS7gxeaMhMOWS,album rock
1978,spotify:track:0PDCewmZCp0P5s00bptcdd,adult standards
1979,spotify:track:7KdcZQ3GJeGdserhK61kfv,mellow gold
1980,spotify:track:2Ede3F4IK319I9ZDpXmv8K,classic soul
1981,spotify:track:7Bz8yww6UMbTgTVLG6zbI4,classic soul
1982,spotify:track:7x7eiPhnwODlzKrm4fupzW,adult standards
1983,spotify:track:5iqDl3manaRsASrEauSRPw,blues rock
1984,spotify:track:4dTeOAnnY4bLh4MeyNz6rK,euro hi-nrg
1985,spotify:track:4Wr14AISsCuBGdkA6rids4,disco
1986,spotify:track:1qiQduM84A0VeH8Y2uAbqi,disco
1987,spotify:track:3qCh6Vgu0O88nIeJXejoPb,classic uk pop
1988,spotify:track:1YQIOrrOg1UDqZCGcZWQ0a,chicago soul
1989,spotify:track:6GgfJRdeYlQaUiS0qDvMPA,disco
1990,spotify:track:78zYiMv9yNTHgmm6kaUPCm,bubblegum pop
1991,spotify:track:3obrfotpr4kLCKiOu2GZ4Q,classic rock
1992,spotify:track:4uip0lLkMKl1nwchsdXs1r,album rock
1993,spotify:track:1hRDHWWealh2Pk3fnpIe75,classic soul
1994,spotify:track:12FZTFRyd4RBzvKf8RB0zO,adult standards
1995,spotify:track:2Q8CXEf6tMJRgxkTXfT242,album rock
1996,spotify:track:5Db6sVQqeSoe8SN7JZrpPz,classic soul
1997,spotify:track:6dGWq08LXuIw6T2oUeHECh,classic country pop
1998,spotify:track:10VbGCpgC4FtmYSwBLvIDX,adult standards
1999,spotify:track:1jxasgOQFTCbsa5LN2nYRb,karaoke
