,title,artist,peakPos,lastPos,weeks,rank,isNew,date,track_uri
23898,Baker Street,Gerry Rafferty,2,2,12,2,False,1978-07-04,spotify:track:5gOd6zDC8vhlYjqbQdJVWP
23899,Take A Chance On Me,ABBA,3,4,12,3,False,1978-07-04,spotify:track:5BckPAYcKEJuYs1eV1BHHe
23900,Use Ta Be My Girl,The O'Jays,4,5,11,4,False,1978-07-04,spotify:track:7AmJATXFg6Mj2grzZXkqq2
23901,Still The Same,Bob Seger & The Silver Bullet Band,5,7,9,5,False,1978-07-04,spotify:track:1Ryxsiacu8pUXIMCVnIQ8J
23902,It's A Heartache,Bonnie Tyler,3,3,16,6,False,1978-07-04,spotify:track:6koOUYxN50vAktUajfZY51
23903,Miss You,The Rolling Stones,7,14,7,7,False,1978-07-04,spotify:track:3hJLKtTpgct9Y9wKww0BiR
23904,Dance With Me,Peter Brown With Betty Wright,8,9,19,8,False,1978-07-04,spotify:track:2mKJOxhHIcQjr14YpmW2aj
23905,The Groove Line,Heatwave,9,10,10,9,False,1978-07-04,spotify:track:3ptTr5IwiVaLcRDqfIypMs
23906,You Belong To Me,Carly Simon,6,6,13,10,False,1978-07-04,spotify:track:3pErM4EiWKf3k8KU3jjbXn
23907,Two Out Of Three Ain't Bad,Meat Loaf,11,12,17,11,False,1978-07-04,spotify:track:2ph0hzV1kCVhR82E2La4q5
23908,Bluer Than Blue,Michael Johnson,12,15,12,12,False,1978-07-04,spotify:track:1cAHI9tJN6oHMdG4ghlQKY
23909,Last Dance,Donna Summer,13,17,9,13,False,1978-07-04,spotify:track:29RcVe2M9l8rHyWHffBmjf
23910,You're The One That I Want,John Travolta & Olivia Newton-John,1,11,15,14,False,1978-07-04,spotify:track:0VhLbnbyIALi1OxXMCQFhU
23911,Love Is Like Oxygen,Sweet,8,8,21,15,False,1978-07-04,spotify:track:58gcsPyG1xsD4uNtDiMC4c
23912,Grease,Frankie Valli,16,26,7,16,False,1978-07-04,spotify:track:5Vrczz39CvlD3OGCa6utoA
23913,Wonderful Tonight,Eric Clapton,17,21,9,17,False,1978-07-04,spotify:track:6zC0mpGYwbNTpk9SKwh08f
23914,I Can't Stand The Rain,Eruption,18,24,18,18,False,1978-07-04,spotify:track:2SWmfd8iv4CiBOztWJebux
23915,Because The Night,Patti Smith Group,13,13,14,19,False,1978-07-04,spotify:track:0lIoY4ZQsdn5QzhraM9o9u
23916,Runaway,Jefferson Starship,20,28,7,20,False,1978-07-04,spotify:track:3QNalg8Q83fCmaz5efca2t
23917,Love Will Find A Way,Pablo Cruise,21,30,6,21,False,1978-07-04,spotify:track:2LqzuRukwnpeWYLXBtiwmq
23918,Copacabana (at The Copa),Barry Manilow,22,42,5,22,False,1978-07-04,spotify:track:5FMXrphygZ4z3gVDHGWxgl
23919,Life's Been Good,Joe Walsh,23,31,5,23,False,1978-07-04,spotify:track:2wvMC5EyaaYQwBfiwwY2xE
23920,Only The Good Die Young,Billy Joel,24,25,9,24,False,1978-07-04,spotify:track:1xOXXYh6lTW8laxlW7JP2J
23921,Thank God It's Friday,Love And Kisses,25,29,10,25,False,1978-07-04,spotify:track:67AkfMbPzgui1Z9u7iCHjR
23997,Miss You,The Rolling Stones,1,3,11,1,False,1978-08-04,spotify:track:3hJLKtTpgct9Y9wKww0BiR
23998,Three Times A Lady,Commodores,2,6,8,2,False,1978-08-04,spotify:track:4ztwMHfPZhPoruZdBbgriM
23999,Grease,Frankie Valli,3,5,11,3,False,1978-08-04,spotify:track:5Vrczz39CvlD3OGCa6utoA
24000,Last Dance,Donna Summer,4,4,13,4,False,1978-08-04,spotify:track:29RcVe2M9l8rHyWHffBmjf
24001,Shadow Dancing,Andy Gibb,1,1,17,5,False,1978-08-04,spotify:track:3unwRUV5qbjMmH3NJtaODy
24002,Baker Street,Gerry Rafferty,2,2,16,6,False,1978-08-04,spotify:track:5gOd6zDC8vhlYjqbQdJVWP
24003,Use Ta Be My Girl,The O'Jays,4,8,15,7,False,1978-08-04,spotify:track:7AmJATXFg6Mj2grzZXkqq2
24004,Hot Blooded,Foreigner,8,11,6,8,False,1978-08-04,spotify:track:6xMHglHoafdDFGXS6qfwSH
24005,Love Will Find A Way,Pablo Cruise,9,10,10,9,False,1978-08-04,spotify:track:2LqzuRukwnpeWYLXBtiwmq
24006,Still The Same,Bob Seger & The Silver Bullet Band,4,7,13,10,False,1978-08-04,spotify:track:1Ryxsiacu8pUXIMCVnIQ8J
24007,Magnet And Steel,Walter Egan,11,16,11,11,False,1978-08-04,spotify:track:1Fk6KB9H0oZ2rYKFRDrhQm
24008,Copacabana (at The Copa),Barry Manilow,12,13,9,12,False,1978-08-04,spotify:track:5FMXrphygZ4z3gVDHGWxgl
24009,Life's Been Good,Joe Walsh,13,14,9,13,False,1978-08-04,spotify:track:2wvMC5EyaaYQwBfiwwY2xE
24010,My Angel Baby,Toby Beau,14,15,10,14,False,1978-08-04,spotify:track:1y7WvkMyhfW3TFEgPNxkdo
24011,I'm Not Gonna Let It Bother Me Tonight,Atlanta Rhythm Section,15,18,9,15,False,1978-08-04,spotify:track:5Nb5v49qqtsu4fqD90Zfyv
24012,An Everlasting Love,Andy Gibb,16,29,4,16,False,1978-08-04,spotify:track:30IpEYZRHYmS8yZyMM5aYK
24013,Boogie Oogie Oogie,A Taste Of Honey,17,28,7,17,False,1978-08-04,spotify:track:07NrCEN3egNvw8td2LxqJO
24014,Hopelessly Devoted To You,Olivia Newton-John,18,26,5,18,False,1978-08-04,spotify:track:5BUq9bdtsm3LWw5laJeJ4R
24015,King Tut,Steve Martin And The Toot Uncommons,19,24,11,19,False,1978-08-04,spotify:track:0MOwFENfV5Q94mUU3F4Nk5
24016,The Groove Line,Heatwave,7,9,14,20,False,1978-08-04,spotify:track:3ptTr5IwiVaLcRDqfIypMs
24017,Stay/The Load-Out,Jackson Browne,21,23,9,21,False,1978-08-04,spotify:track:0J6N9fPqpsrBtDLtuxe2La
24018,Runaway,Jefferson Starship,12,12,11,22,False,1978-08-04,spotify:track:3QNalg8Q83fCmaz5efca2t
24019,Shame,"Evelyn ""Champagne"" King",23,33,8,23,False,1978-08-04,spotify:track:6KlnQC66NiJTdO88aL62SF
24020,Take A Chance On Me,ABBA,3,17,16,24,False,1978-08-04,spotify:track:5BckPAYcKEJuYs1eV1BHHe
24021,I've Had Enough,Wings,25,27,8,25,False,1978-08-04,spotify:track:4OW1JBBLiBWzPiAuLfjcZT
24097,Boogie Oogie Oogie,A Taste Of Honey,1,3,12,1,False,1978-09-04,spotify:track:07NrCEN3egNvw8td2LxqJO
24098,Three Times A Lady,Commodores,1,2,13,2,False,1978-09-04,spotify:track:4ztwMHfPZhPoruZdBbgriM
24099,Hot Blooded,Foreigner,3,4,11,3,False,1978-09-04,spotify:track:6xMHglHoafdDFGXS6qfwSH
24100,Hopelessly Devoted To You,Olivia Newton-John,4,5,10,4,False,1978-09-04,spotify:track:5BUq9bdtsm3LWw5laJeJ4R
24101,Kiss You All Over,Exile,5,7,10,5,False,1978-09-04,spotify:track:3FGcQkWQlkeB82RdZwlw8V
24102,Grease,Frankie Valli,1,1,16,6,False,1978-09-04,spotify:track:5Vrczz39CvlD3OGCa6utoA
24103,An Everlasting Love,Andy Gibb,7,8,9,7,False,1978-09-04,spotify:track:30IpEYZRHYmS8yZyMM5aYK
24104,Summer Nights,"John Travolta, Olivia Newton-John & Grease Cast",8,15,6,8,False,1978-09-04,spotify:track:2AVkArcfALVk2X8sfPRzya
24105,Shame,"Evelyn ""Champagne"" King",9,10,13,9,False,1978-09-04,spotify:track:6KlnQC66NiJTdO88aL62SF
24106,Got To Get You Into My Life,"Earth, Wind & Fire",10,11,8,10,False,1978-09-04,spotify:track:4vGQNeWAh2WKPYsqhp5wSg
24107,Hot Child In The City,Nick Gilder,11,13,14,11,False,1978-09-04,spotify:track:4F1DV1FrB68LNpmlvQs01N
24108,Don't Look Back,Boston,12,19,4,12,False,1978-09-04,spotify:track:5WETcM1akBoqHuAnLjXWw0
24109,Fool If You Think It's Over,Chris Rea,13,14,10,13,False,1978-09-04,spotify:track:0UHiH4dy1hXULYl8CgNxRV
24110,Love Is In The Air,John Paul Young,14,16,9,14,False,1978-09-04,spotify:track:3c4OULLWwgRqBfA2dJtRuY
24111,Miss You,The Rolling Stones,1,6,16,15,False,1978-09-04,spotify:track:3hJLKtTpgct9Y9wKww0BiR
24112,You And I,Rick James,16,18,11,16,False,1978-09-04,spotify:track:5Mhf6GA6G6ugP2x7mnAGyY
24113,Reminiscing,Little River Band,17,22,7,17,False,1978-09-04,spotify:track:7i3xpu7SFWvzhGa9AZyySR
24114,You Needed Me,Anne Murray,18,27,9,18,False,1978-09-04,spotify:track:5d4E1hgkLyb7sXr5J3InnM
24115,Hollywood Nights,Bob Seger & The Silver Bullet Band,19,26,5,19,False,1978-09-04,spotify:track:5VbePtZp1at8gH990zVyTI
24116,Magnet And Steel,Walter Egan,8,9,16,20,False,1978-09-04,spotify:track:1Fk6KB9H0oZ2rYKFRDrhQm
24117,Love Will Find A Way,Pablo Cruise,6,12,15,21,False,1978-09-04,spotify:track:2LqzuRukwnpeWYLXBtiwmq
24118,Two Tickets To Paradise,Eddie Money,22,23,12,22,False,1978-09-04,spotify:track:22CIOfLZB9z8He7WgHYAgH
24119,"Whenever I Call You ""Friend""",Kenny Loggins,23,29,7,23,False,1978-09-04,spotify:track:5NCY3uTCovd93aqwbodUhm
24120,Oh! Darling,Robin Gibb,24,31,5,24,False,1978-09-04,spotify:track:2mxByJWOajjiVsLWjNXvDJ
24121,"Love Theme From ""Eyes Of Laura Mars"" (Prisoner)",Barbra Streisand,25,30,7,25,False,1978-09-04,spotify:track:2X51AKflJTB6IVPwrbMtMS
24197,Kiss You All Over,Exile,1,1,14,1,False,1978-10-04,spotify:track:3FGcQkWQlkeB82RdZwlw8V
24198,Boogie Oogie Oogie,A Taste Of Honey,1,2,16,2,False,1978-10-04,spotify:track:07NrCEN3egNvw8td2LxqJO
24199,Hot Child In The City,Nick Gilder,3,7,18,3,False,1978-10-04,spotify:track:4F1DV1FrB68LNpmlvQs01N
24200,Don't Look Back,Boston,4,6,8,4,False,1978-10-04,spotify:track:5WETcM1akBoqHuAnLjXWw0
24201,Summer Nights,"John Travolta, Olivia Newton-John & Grease Cast",5,5,10,5,False,1978-10-04,spotify:track:2AVkArcfALVk2X8sfPRzya
24202,Reminiscing,Little River Band,6,8,11,6,False,1978-10-04,spotify:track:7i3xpu7SFWvzhGa9AZyySR
24203,Hopelessly Devoted To You,Olivia Newton-John,3,3,14,7,False,1978-10-04,spotify:track:5BUq9bdtsm3LWw5laJeJ4R
24204,Love Is In The Air,John Paul Young,8,9,13,8,False,1978-10-04,spotify:track:3c4OULLWwgRqBfA2dJtRuY
24205,You Needed Me,Anne Murray,9,11,13,9,False,1978-10-04,spotify:track:5d4E1hgkLyb7sXr5J3InnM
24206,"Whenever I Call You ""Friend""",Kenny Loggins,10,12,11,10,False,1978-10-04,spotify:track:5NCY3uTCovd93aqwbodUhm
24207,Three Times A Lady,Commodores,1,4,17,11,False,1978-10-04,spotify:track:4ztwMHfPZhPoruZdBbgriM
24208,Hollywood Nights,Bob Seger & The Silver Bullet Band,12,14,9,12,False,1978-10-04,spotify:track:5VbePtZp1at8gH990zVyTI
24209,An Everlasting Love,Andy Gibb,5,10,13,13,False,1978-10-04,spotify:track:30IpEYZRHYmS8yZyMM5aYK
24210,Right Down The Line,Gerry Rafferty,14,18,9,14,False,1978-10-04,spotify:track:2Xb6wJYGi0QXwURw5WWvI5
24211,Oh! Darling,Robin Gibb,15,16,9,15,False,1978-10-04,spotify:track:2mxByJWOajjiVsLWjNXvDJ
24212,How Much I Feel,Ambrosia,16,29,6,16,False,1978-10-04,spotify:track:3GVhCuS4BRxCTvVj4Cmc8w
24213,Get Off,Foxy,17,19,12,17,False,1978-10-04,spotify:track:21IypW8aMJ2iUhzrXe3hKO
24214,Back In The U.s.a.,Linda Ronstadt,18,20,8,18,False,1978-10-04,spotify:track:6MoqVH4xRCjOu3B2dKu31l
24215,She's Always A Woman,Billy Joel,19,22,9,19,False,1978-10-04,spotify:track:5RgFlk1fcClZd0Y4SGYhqH
24216,You Never Done It Like That,Captain & Tennille,20,24,10,20,False,1978-10-04,spotify:track:1tVtuTj5UXk4o3lpdpiF72
24217,MacArthur Park,Donna Summer,21,25,5,21,False,1978-10-04,spotify:track:42tYHqMxXxXHAAWqLaoOfQ
24218,Who Are You,The Who,22,26,7,22,False,1978-10-04,spotify:track:23IJ5wLRhEZ9DOuia5mPiZ
24219,Come Together,Aerosmith,23,23,10,23,False,1978-10-04,spotify:track:6FfE10CNarokEyIGxWhz2g
24220,I Love The Nightlife (Disco 'round),Alicia Bridges,24,27,14,24,False,1978-10-04,spotify:track:6c0G8K6G2LlIfJTsRLJjfs
24221,Talking In Your Sleep,Crystal Gayle,25,28,11,25,False,1978-10-04,spotify:track:4JqusF4byBFBfcv43ZPyjc
24297,You Needed Me,Anne Murray,1,2,17,1,False,1978-11-04,spotify:track:5d4E1hgkLyb7sXr5J3InnM
24298,MacArthur Park,Donna Summer,2,4,9,2,False,1978-11-04,spotify:track:42tYHqMxXxXHAAWqLaoOfQ
24299,Reminiscing,Little River Band,3,3,15,3,False,1978-11-04,spotify:track:7i3xpu7SFWvzhGa9AZyySR
24300,Double Vision,Foreigner,4,7,7,4,False,1978-11-04,spotify:track:0fsj3HxzBHev6EJ7OLFE3r
24301,"Whenever I Call You ""Friend""",Kenny Loggins,5,5,15,5,False,1978-11-04,spotify:track:5NCY3uTCovd93aqwbodUhm
24302,Hot Child In The City,Nick Gilder,1,1,22,6,False,1978-11-04,spotify:track:4F1DV1FrB68LNpmlvQs01N
24303,Kiss You All Over,Exile,1,6,18,7,False,1978-11-04,spotify:track:3FGcQkWQlkeB82RdZwlw8V
24304,How Much I Feel,Ambrosia,8,9,10,8,False,1978-11-04,spotify:track:3GVhCuS4BRxCTvVj4Cmc8w
24305,Beast Of Burden,The Rolling Stones,9,11,9,9,False,1978-11-04,spotify:track:77oU2rjC5XbjQfNe3bD6so
24306,Get Off,Foxy,10,13,16,10,False,1978-11-04,spotify:track:21IypW8aMJ2iUhzrXe3hKO
24307,Love Is In The Air,John Paul Young,7,8,17,11,False,1978-11-04,spotify:track:3c4OULLWwgRqBfA2dJtRuY
24308,You Never Done It Like That,Captain & Tennille,12,14,14,12,False,1978-11-04,spotify:track:1tVtuTj5UXk4o3lpdpiF72
24309,Ready To Take A Chance Again,Barry Manilow,13,15,8,13,False,1978-11-04,spotify:track:3Y6cMcPEOylYZKQGgrjblU
24310,Who Are You,The Who,14,16,11,14,False,1978-11-04,spotify:track:23IJ5wLRhEZ9DOuia5mPiZ
24311,I Love The Nightlife (Disco 'round),Alicia Bridges,15,18,18,15,False,1978-11-04,spotify:track:6c0G8K6G2LlIfJTsRLJjfs
24312,I Just Wanna Stop,Gino Vannelli,16,22,9,16,False,1978-11-04,spotify:track:5ljGmNLjvQZm2hw8cDJXNJ
24313,Boogie Oogie Oogie,A Taste Of Honey,1,10,20,17,False,1978-11-04,spotify:track:07NrCEN3egNvw8td2LxqJO
24314,Talking In Your Sleep,Crystal Gayle,18,19,15,18,False,1978-11-04,spotify:track:4JqusF4byBFBfcv43ZPyjc
24315,Time Passages,Al Stewart,19,24,6,19,False,1978-11-04,spotify:track:5zVKisBri6JH1fooBhUaVq
24316,It's A Laugh,Daryl Hall John Oates,20,21,11,20,False,1978-11-04,spotify:track:5N9slLpaxu4JwDXJerRDZF
24317,Alive Again,Chicago,21,40,3,21,False,1978-11-04,spotify:track:69kBU36OR6j8apeZhQIPcu
24318,Strange Way,Firefall,22,35,6,22,False,1978-11-04,spotify:track:7rUJeKMV1KW64EBcwHYJ5P
24319,Sharing The Night Together,Dr. Hook,23,25,8,23,False,1978-11-04,spotify:track:4M0m4FUdc4wD2guhUHogLF
24320,Dance (Disco Heat),Sylvester,24,26,12,24,False,1978-11-04,spotify:track:0z7k9lTYzdTjuT7KmtOr2q
24321,Blue Collar Man (Long Nights),Styx,25,31,8,25,False,1978-11-04,spotify:track:60F6ntlU0uSzgChmyQyVJP
24397,Le Freak,Chic,1,4,7,1,False,1978-12-04,spotify:track:7Kszjzps0xbQXyo1pO4KfE
24398,MacArthur Park,Donna Summer,1,2,14,2,False,1978-12-04,spotify:track:42tYHqMxXxXHAAWqLaoOfQ
24399,You Don't Bring Me Flowers,Barbra Streisand & Neil Diamond,1,1,7,3,False,1978-12-04,spotify:track:7qmqeHzgNQTOnl1NUgRFO4
24400,I Just Wanna Stop,Gino Vannelli,4,5,14,4,False,1978-12-04,spotify:track:5ljGmNLjvQZm2hw8cDJXNJ
24401,How Much I Feel,Ambrosia,3,3,15,5,False,1978-12-04,spotify:track:3GVhCuS4BRxCTvVj4Cmc8w
24402,I Love The Nightlife (Disco 'round),Alicia Bridges,6,7,23,6,False,1978-12-04,spotify:track:6c0G8K6G2LlIfJTsRLJjfs
24403,Time Passages,Al Stewart,7,8,11,7,False,1978-12-04,spotify:track:5zVKisBri6JH1fooBhUaVq
24404,My Life,Billy Joel,8,9,6,8,False,1978-12-04,spotify:track:4ZoBC5MhSEzuknIgAkBaoT
24405,Sharing The Night Together,Dr. Hook,9,10,13,9,False,1978-12-04,spotify:track:4M0m4FUdc4wD2guhUHogLF
24406,(Our Love) Don't Throw It All Away,Andy Gibb,10,11,9,10,False,1978-12-04,spotify:track:1RsxUuB1Q5OdseLpHMBkEN
24407,Strange Way,Firefall,11,12,11,11,False,1978-12-04,spotify:track:7rUJeKMV1KW64EBcwHYJ5P
24408,Too Much Heaven,Bee Gees,12,16,4,12,False,1978-12-04,spotify:track:6T5GTy1l6dRmagqpNPjdoc
24409,Alive Again,Chicago,14,14,8,14,False,1978-12-04,spotify:track:69kBU36OR6j8apeZhQIPcu
24410,Hold The Line,Toto,15,18,10,15,False,1978-12-04,spotify:track:4aVuWgvD0X63hcOCnZtNFA
24411,Y.M.C.A.,Village People,15,15,8,15,False,1978-12-04,spotify:track:4YOJFyjqh8eAcbKFfv88mV
24412,Straight On,Heart,16,17,12,16,False,1978-12-04,spotify:track:12ucCd1VANzNJSCMQ5UMvO
24413,Double Vision,Foreigner,2,6,12,17,False,1978-12-04,spotify:track:0fsj3HxzBHev6EJ7OLFE3r
24414,Sweet Life,Paul Davis,18,20,16,18,False,1978-12-04,spotify:track:5sbSBWrSuu6D4G56wAnXwQ
24415,Change Of Heart,Eric Carmen,19,19,13,19,False,1978-12-04,spotify:track:3STjByGTUmCTxfmWShd7p6
24416,How You Gonna See Me Now,Alice Cooper,20,22,8,20,False,1978-12-04,spotify:track:0spN4UlSI0X6YSYCWpSzgz
24417,Don't Want To Live Without It,Pablo Cruise,21,21,13,21,False,1978-12-04,
24418,Ooh Baby Baby,Linda Ronstadt,22,24,5,22,False,1978-12-04,spotify:track:4FLEKG82bHeT2olTM8E2Fy
24419,Part-Time Love,Elton John,23,27,5,23,False,1978-12-04,spotify:track:7fOCk5J3V7rC914y1seAvs
24420,The Power Of Gold,Dan Fogelberg/Tim Weisberg,24,25,9,24,False,1978-12-04,spotify:track:0c6n4fKQft2pha5hS8rCNm
24421,We've Got Tonight,Bob Seger & The Silver Bullet Band,25,29,7,25,False,1978-12-04,spotify:track:3kOYftnm2pC6T5sAGqocMm
24497,Too Much Heaven,Bee Gees,1,2,8,1,False,1979-01-04,spotify:track:6T5GTy1l6dRmagqpNPjdoc
24498,Le Freak,Chic,1,1,11,2,False,1979-01-04,spotify:track:7Kszjzps0xbQXyo1pO4KfE
24499,My Life,Billy Joel,3,4,10,3,False,1979-01-04,spotify:track:4ZoBC5MhSEzuknIgAkBaoT
24500,You Don't Bring Me Flowers,Barbra Streisand & Neil Diamond,1,3,11,4,False,1979-01-04,spotify:track:7qmqeHzgNQTOnl1NUgRFO4
24501,I Love The Nightlife (Disco 'round),Alicia Bridges,5,5,27,5,False,1979-01-04,spotify:track:6c0G8K6G2LlIfJTsRLJjfs
24502,Sharing The Night Together,Dr. Hook,6,7,17,6,False,1979-01-04,spotify:track:4M0m4FUdc4wD2guhUHogLF
24503,Y.M.C.A.,Village People,7,8,12,7,False,1979-01-04,spotify:track:4YOJFyjqh8eAcbKFfv88mV
24504,Hold The Line,Toto,8,10,14,8,False,1979-01-04,spotify:track:4aVuWgvD0X63hcOCnZtNFA
24505,(Our Love) Don't Throw It All Away,Andy Gibb,9,9,13,9,False,1979-01-04,spotify:track:1RsxUuB1Q5OdseLpHMBkEN
24506,Ooh Baby Baby,Linda Ronstadt,10,11,9,10,False,1979-01-04,spotify:track:4FLEKG82bHeT2olTM8E2Fy
24507,Promises,Eric Clapton And His Band,11,13,13,11,False,1979-01-04,spotify:track:5suRrn5N4HNeRXOpBTdmZt
24508,How You Gonna See Me Now,Alice Cooper,12,12,12,12,False,1979-01-04,spotify:track:0spN4UlSI0X6YSYCWpSzgz
24509,A Little More Love,Olivia Newton-John,13,19,7,13,False,1979-01-04,spotify:track:2g5egJm0qwJPKgpblzIHlI
24510,We've Got Tonight,Bob Seger & The Silver Bullet Band,14,17,11,14,False,1979-01-04,spotify:track:3kOYftnm2pC6T5sAGqocMm
24511,September,"Earth, Wind & Fire",15,18,8,15,False,1979-01-04,spotify:track:2grjqo0Frpf2okIBiifQKs
24512,Every 1's A Winner,Hot Chocolate,16,22,9,16,False,1979-01-04,spotify:track:5MXXbGYNmRHR7ULMvZYo5R
24513,Lotta Love,Nicolette Larson,17,27,7,17,False,1979-01-04,spotify:track:2bS2tETCzUmjALnXEvhOGo
24514,Please Come Home For Christmas,Eagles,18,20,5,18,False,1979-01-04,spotify:track:3QIoEi8Enr9uHffwInGIsC
24515,New York Groove,Ace Frehley,19,23,13,19,False,1979-01-04,spotify:track:1BvpeiApX8qhof8Pmi3YlH
24516,Fire,The Pointer Sisters,20,28,9,20,False,1979-01-04,spotify:track:65lHwG8JFJs67PnOUhCYPq
24517,I'm Every Woman,Chaka Khan,21,21,14,21,False,1979-01-04,spotify:track:37R1Q9uN8bWsPFT0zRArTz
24518,Shake It,Ian Matthews,22,26,8,22,False,1979-01-04,spotify:track:5xTtaWoae3wi06K5WfVUUH
24519,I Just Wanna Stop,Gino Vannelli,4,6,18,23,False,1979-01-04,spotify:track:5ljGmNLjvQZm2hw8cDJXNJ
24520,I Was Made For Dancin',Leif Garrett,24,30,9,24,False,1979-01-04,spotify:track:3kovBaZ1LGLH1PL31qG7cL
24521,Bicycle Race/Fat Bottomed Girls,Queen,25,25,9,25,False,1979-01-04,spotify:track:7xpI90XpKfL8EyiVwsFJAv
24597,Da Ya Think I'm Sexy?,Rod Stewart,1,3,8,1,False,1979-02-04,spotify:track:4z7maGZkAonDlXlwo8q69f
24598,Y.M.C.A.,Village People,2,2,17,2,False,1979-02-04,spotify:track:4YOJFyjqh8eAcbKFfv88mV
24599,Le Freak,Chic,1,1,16,3,False,1979-02-04,spotify:track:7Kszjzps0xbQXyo1pO4KfE
24600,A Little More Love,Olivia Newton-John,4,4,12,4,False,1979-02-04,spotify:track:2g5egJm0qwJPKgpblzIHlI
24601,Fire,The Pointer Sisters,5,8,14,5,False,1979-02-04,spotify:track:65lHwG8JFJs67PnOUhCYPq
24602,Every 1's A Winner,Hot Chocolate,6,7,14,6,False,1979-02-04,spotify:track:5MXXbGYNmRHR7ULMvZYo5R
24603,I Will Survive,Gloria Gaynor,7,10,9,7,False,1979-02-04,spotify:track:7cv28LXcjAC3GsXbUvXKbX
24604,September,"Earth, Wind & Fire",8,9,13,8,False,1979-02-04,spotify:track:2grjqo0Frpf2okIBiifQKs
24605,Too Much Heaven,Bee Gees,1,5,13,9,False,1979-02-04,spotify:track:6T5GTy1l6dRmagqpNPjdoc
24606,Lotta Love,Nicolette Larson,10,11,12,10,False,1979-02-04,spotify:track:2bS2tETCzUmjALnXEvhOGo
24607,Somewhere In The Night,Barry Manilow,11,14,9,11,False,1979-02-04,spotify:track:3PAyW4dkGxnWJNWzKNVWf5
24608,I Was Made For Dancin',Leif Garrett,12,12,14,12,False,1979-02-04,spotify:track:3kovBaZ1LGLH1PL31qG7cL
24609,New York Groove,Ace Frehley,13,13,18,13,False,1979-02-04,spotify:track:1BvpeiApX8qhof8Pmi3YlH
24610,Got To Be Real,Cheryl Lynn,14,15,11,14,False,1979-02-04,spotify:track:58r4JuwHhXLAkttkaUZfLw
24611,Shake It,Ian Matthews,15,16,13,15,False,1979-02-04,spotify:track:5xTtaWoae3wi06K5WfVUUH
24612,Soul Man,Blues Brothers,16,17,10,16,False,1979-02-04,spotify:track:5z2F9FkKdhd9HOSTI1GxRq
24613,Heaven Knows,Donna Summer With Brooklyn Dreams,17,18,5,17,False,1979-02-04,spotify:track:1xaTREM89RbIxkcjlpf4Uw
24614,No Tell Lover,Chicago,18,19,8,18,False,1979-02-04,spotify:track:0GoT8Ro3hwpyFZfPmg0Wk7
24615,The Gambler,Kenny Rogers,19,23,15,19,False,1979-02-04,spotify:track:5KqldkCunQ2rWxruMEtGh0
24616,"Blue Morning, Blue Day",Foreigner,20,22,8,20,False,1979-02-04,spotify:track:4qVhRdxvVdlPn3D0i0UFt2
24617,Don't Hold Back,Chanson,21,21,14,21,False,1979-02-04,spotify:track:3szTKdiIZnj2klkxaW23jH
24618,Don't Cry Out Loud,Melissa Manchester,22,24,13,22,False,1979-02-04,spotify:track:5LXjvW4Lpsm2oKseDHuZBX
24619,My Life,Billy Joel,3,6,15,23,False,1979-02-04,spotify:track:4ZoBC5MhSEzuknIgAkBaoT
24620,Shake Your Groove Thing,Peaches & Herb,24,30,9,24,False,1979-02-04,spotify:track:5o89Bf80t8ko3uNXJkYoVs
24621,Dancin' Shoes,Nigel Olsson,25,33,9,25,False,1979-02-04,spotify:track:3DdqJR9hrVAaXQRwJkkJP6
24697,I Will Survive,Gloria Gaynor,1,3,13,1,False,1979-03-04,spotify:track:7cv28LXcjAC3GsXbUvXKbX
24698,Da Ya Think I'm Sexy?,Rod Stewart,1,1,12,2,False,1979-03-04,spotify:track:4z7maGZkAonDlXlwo8q69f
24699,Tragedy,Bee Gees,3,4,5,3,False,1979-03-04,spotify:track:6UXXeFqMBGiqjkzQzkMT3E
24700,Fire,The Pointer Sisters,2,2,18,4,False,1979-03-04,spotify:track:65lHwG8JFJs67PnOUhCYPq
24701,Heaven Knows,Donna Summer With Brooklyn Dreams,5,6,9,5,False,1979-03-04,spotify:track:1xaTREM89RbIxkcjlpf4Uw
24702,A Little More Love,Olivia Newton-John,3,5,16,6,False,1979-03-04,spotify:track:2g5egJm0qwJPKgpblzIHlI
24703,Shake Your Groove Thing,Peaches & Herb,7,11,13,7,False,1979-03-04,spotify:track:5o89Bf80t8ko3uNXJkYoVs
24704,What A Fool Believes,The Doobie Brothers,8,10,8,8,False,1979-03-04,spotify:track:2yBVeksU2EtrPJbTu4ZslK
24705,Y.M.C.A.,Village People,2,8,21,9,False,1979-03-04,spotify:track:4YOJFyjqh8eAcbKFfv88mV
24706,Sultans Of Swing,Dire Straits,10,13,5,10,False,1979-03-04,spotify:track:6cr6UDpkjEaMQ80OjWqEBQ
24707,Le Freak,Chic,1,7,20,11,False,1979-03-04,spotify:track:7Kszjzps0xbQXyo1pO4KfE
24708,Lotta Love,Nicolette Larson,8,9,16,12,False,1979-03-04,spotify:track:2bS2tETCzUmjALnXEvhOGo
24709,Got To Be Real,Cheryl Lynn,12,12,15,13,False,1979-03-04,spotify:track:58r4JuwHhXLAkttkaUZfLw
24710,Don't Cry Out Loud,Melissa Manchester,14,17,17,14,False,1979-03-04,spotify:track:5LXjvW4Lpsm2oKseDHuZBX
