,uri,features
4443,spotify:track:77loZpT5Y5PRP1S451P9Yz,"{'danceability': 0.472, 'energy': 0.671, 'key': 4, 'loudness': -4.649, 'mode': 1, 'speechiness': 0.029, 'acousticness': 0.0129, 'instrumentalness': 0, 'liveness': 0.159, 'valence': 0.0681, 'tempo': 82.952, 'type': 'audio_features', 'id': '77loZpT5Y5PRP1S451P9Yz', 'uri': 'spotify:track:77loZpT5Y5PRP1S451P9Yz', 'track_href': 'https://api.spotify.com/v1/tracks/77loZpT5Y5PRP1S451P9Yz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/77loZpT5Y5PRP1S451P9Yz', 'duration_ms': 232800, 'time_signature': 4}"
4444,spotify:track:79lmvU7Qmc8QpXilbSk37z,"{'danceability': 0.813, 'energy': 0.59, 'key': 8, 'loudness': -8.998, 'mode': 1, 'speechiness': 0.378, 'acousticness': 0.00106, 'instrumentalness': 5.07e-05, 'liveness': 0.0809, 'valence': 0.602, 'tempo': 159.961, 'type': 'audio_features', 'id': '79lmvU7Qmc8QpXilbSk37z', 'uri': 'spotify:track:79lmvU7Qmc8QpXilbSk37z', 'track_href': 'https://api.spotify.com/v1/tracks/79lmvU7Qmc8QpXilbSk37z', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/79lmvU7Qmc8QpXilbSk37z', 'duration_ms': 232467, 'time_signature': 4}"
4445,spotify:track:7wBThXx7BGZHJJ3aN3OPvv,"{'danceability': 0.845, 'energy': 0.467, 'key': 1, 'loudness': -7.674, 'mode': 1, 'speechiness': 0.138, 'acousticness': 0.0586, 'instrumentalness': 0, 'liveness': 0.0694, 'valence': 0.702, 'tempo': 138.007, 'type': 'audio_features', 'id': '7wBThXx7BGZHJJ3aN3OPvv', 'uri': 'spotify:track:7wBThXx7BGZHJJ3aN3OPvv', 'track_href': 'https://api.spotify.com/v1/tracks/7wBThXx7BGZHJJ3aN3OPvv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7wBThXx7BGZHJJ3aN3OPvv', 'duration_ms': 211200, 'time_signature': 4}"
4446,spotify:track:6bUNEbXT7HovLW6BgPCBsb,"{'danceability': 0.751, 'energy': 0.708, 'key': 0, 'loudness': -5.653, 'mode': 1, 'speechiness': 0.0545, 'acousticness': 0.0482, 'instrumentalness': 1.85e-05, 'liveness': 0.107, 'valence': 0.509, 'tempo': 108.97, 'type': 'audio_features', 'id': '6bUNEbXT7HovLW6BgPCBsb', 'uri': 'spotify:track:6bUNEbXT7HovLW6BgPCBsb', 'track_href': 'https://api.spotify.com/v1/tracks/6bUNEbXT7HovLW6BgPCBsb', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6bUNEbXT7HovLW6BgPCBsb', 'duration_ms': 369573, 'time_signature': 4}"
4447,spotify:track:2zZJnAlhgvW6DERn1tu3fb,"{'danceability': 0.525, 'energy': 0.446, 'key': 8, 'loudness': -8.797, 'mode': 1, 'speechiness': 0.0308, 'acousticness': 0.357, 'instrumentalness': 0, 'liveness': 0.161, 'valence': 0.134, 'tempo': 133.865, 'type': 'audio_features', 'id': '2zZJnAlhgvW6DERn1tu3fb', 'uri': 'spotify:track:2zZJnAlhgvW6DERn1tu3fb', 'track_href': 'https://api.spotify.com/v1/tracks/2zZJnAlhgvW6DERn1tu3fb', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2zZJnAlhgvW6DERn1tu3fb', 'duration_ms': 302027, 'time_signature': 4}"
4448,spotify:track:4NYwy0R3NdvORX2B6OZXBT,"{'danceability': 0.733, 'energy': 0.408, 'key': 7, 'loudness': -7.834, 'mode': 0, 'speechiness': 0.0388, 'acousticness': 0.679, 'instrumentalness': 3.92e-05, 'liveness': 0.11, 'valence': 0.291, 'tempo': 94.947, 'type': 'audio_features', 'id': '4NYwy0R3NdvORX2B6OZXBT', 'uri': 'spotify:track:4NYwy0R3NdvORX2B6OZXBT', 'track_href': 'https://api.spotify.com/v1/tracks/4NYwy0R3NdvORX2B6OZXBT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4NYwy0R3NdvORX2B6OZXBT', 'duration_ms': 197854, 'time_signature': 4}"
4449,spotify:track:2ndnVdR8si7CW9T8vJRHyW,"{'danceability': 0.87, 'energy': 0.712, 'key': 11, 'loudness': -6.313, 'mode': 0, 'speechiness': 0.0432, 'acousticness': 0.0202, 'instrumentalness': 0.000331, 'liveness': 0.0576, 'valence': 0.877, 'tempo': 121.057, 'type': 'audio_features', 'id': '2ndnVdR8si7CW9T8vJRHyW', 'uri': 'spotify:track:2ndnVdR8si7CW9T8vJRHyW', 'track_href': 'https://api.spotify.com/v1/tracks/2ndnVdR8si7CW9T8vJRHyW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2ndnVdR8si7CW9T8vJRHyW', 'duration_ms': 232000, 'time_signature': 4}"
4450,spotify:track:0B2ZuTLZnWQ6gz8RlNwBu1,"{'danceability': 0.759, 'energy': 0.825, 'key': 8, 'loudness': -4.289, 'mode': 1, 'speechiness': 0.22, 'acousticness': 0.0923, 'instrumentalness': 0.00057, 'liveness': 0.24, 'valence': 0.429, 'tempo': 94.857, 'type': 'audio_features', 'id': '0B2ZuTLZnWQ6gz8RlNwBu1', 'uri': 'spotify:track:0B2ZuTLZnWQ6gz8RlNwBu1', 'track_href': 'https://api.spotify.com/v1/tracks/0B2ZuTLZnWQ6gz8RlNwBu1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0B2ZuTLZnWQ6gz8RlNwBu1', 'duration_ms': 187280, 'time_signature': 4}"
4451,spotify:track:0dRhSF9LV0HR8Jwd3MMMKJ,"{'danceability': 0.398, 'energy': 0.284, 'key': 3, 'loudness': -12.852, 'mode': 1, 'speechiness': 0.0337, 'acousticness': 0.966, 'instrumentalness': 8.57e-05, 'liveness': 0.116, 'valence': 0.114, 'tempo': 109.599, 'type': 'audio_features', 'id': '0dRhSF9LV0HR8Jwd3MMMKJ', 'uri': 'spotify:track:0dRhSF9LV0HR8Jwd3MMMKJ', 'track_href': 'https://api.spotify.com/v1/tracks/0dRhSF9LV0HR8Jwd3MMMKJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0dRhSF9LV0HR8Jwd3MMMKJ', 'duration_ms': 230307, 'time_signature': 4}"
4452,spotify:track:2Ozc0me9PV5vlt8cokwdvI,"{'danceability': 0.783, 'energy': 0.916, 'key': 1, 'loudness': -3.344, 'mode': 1, 'speechiness': 0.415, 'acousticness': 0.11, 'instrumentalness': 0, 'liveness': 0.0746, 'valence': 0.695, 'tempo': 95.321, 'type': 'audio_features', 'id': '2Ozc0me9PV5vlt8cokwdvI', 'uri': 'spotify:track:2Ozc0me9PV5vlt8cokwdvI', 'track_href': 'https://api.spotify.com/v1/tracks/2Ozc0me9PV5vlt8cokwdvI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2Ozc0me9PV5vlt8cokwdvI', 'duration_ms': 247427, 'time_signature': 4}"
4453,spotify:track:7ztVkUdD1ZZoP7yZiAzNL4,"{'danceability': 0.705, 'energy': 0.794, 'key': 8, 'loudness': -2.266, 'mode': 1, 'speechiness': 0.0593, 'acousticness': 0.0488, 'instrumentalness': 0, 'liveness': 0.575, 'valence': 0.412, 'tempo': 127.961, 'type': 'audio_features', 'id': '7ztVkUdD1ZZoP7yZiAzNL4', 'uri': 'spotify:track:7ztVkUdD1ZZoP7yZiAzNL4', 'track_href': 'https://api.spotify.com/v1/tracks/7ztVkUdD1ZZoP7yZiAzNL4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7ztVkUdD1ZZoP7yZiAzNL4', 'duration_ms': 199680, 'time_signature': 4}"
4454,spotify:track:4L55p6txv9vuCWhpNnY6eY,"{'danceability': 0.754, 'energy': 0.718, 'key': 11, 'loudness': -4.209, 'mode': 0, 'speechiness': 0.111, 'acousticness': 0.0122, 'instrumentalness': 0.000111, 'liveness': 0.0923, 'valence': 0.576, 'tempo': 169.116, 'type': 'audio_features', 'id': '4L55p6txv9vuCWhpNnY6eY', 'uri': 'spotify:track:4L55p6txv9vuCWhpNnY6eY', 'track_href': 'https://api.spotify.com/v1/tracks/4L55p6txv9vuCWhpNnY6eY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4L55p6txv9vuCWhpNnY6eY', 'duration_ms': 201000, 'time_signature': 4}"
4455,spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,"{'danceability': 0.527, 'energy': 0.415, 'key': 4, 'loudness': -11.451, 'mode': 0, 'speechiness': 0.122, 'acousticness': 0.457, 'instrumentalness': 1.72e-05, 'liveness': 0.117, 'valence': 0.515, 'tempo': 78.169, 'type': 'audio_features', 'id': '1k1Bqnv2R0uJXQN4u6LKYt', 'uri': 'spotify:track:1k1Bqnv2R0uJXQN4u6LKYt', 'track_href': 'https://api.spotify.com/v1/tracks/1k1Bqnv2R0uJXQN4u6LKYt', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1k1Bqnv2R0uJXQN4u6LKYt', 'duration_ms': 125093, 'time_signature': 4}"
4456,spotify:track:5g1vtHqi9uV7xtYeCcFOBx,"{'danceability': 0.637, 'energy': 0.834, 'key': 3, 'loudness': -4.686, 'mode': 0, 'speechiness': 0.323, 'acousticness': 0.614, 'instrumentalness': 0, 'liveness': 0.317, 'valence': 0.715, 'tempo': 87.312, 'type': 'audio_features', 'id': '5g1vtHqi9uV7xtYeCcFOBx', 'uri': 'spotify:track:5g1vtHqi9uV7xtYeCcFOBx', 'track_href': 'https://api.spotify.com/v1/tracks/5g1vtHqi9uV7xtYeCcFOBx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5g1vtHqi9uV7xtYeCcFOBx', 'duration_ms': 193733, 'time_signature': 4}"
4457,spotify:track:3DOxMCaNBNvnjSzpHUSjE3,"{'danceability': 0.697, 'energy': 0.565, 'key': 5, 'loudness': -6.899, 'mode': 1, 'speechiness': 0.201, 'acousticness': 0.161, 'instrumentalness': 4.73e-05, 'liveness': 0.082, 'valence': 0.457, 'tempo': 87.043, 'type': 'audio_features', 'id': '3DOxMCaNBNvnjSzpHUSjE3', 'uri': 'spotify:track:3DOxMCaNBNvnjSzpHUSjE3', 'track_href': 'https://api.spotify.com/v1/tracks/3DOxMCaNBNvnjSzpHUSjE3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3DOxMCaNBNvnjSzpHUSjE3', 'duration_ms': 242840, 'time_signature': 4}"
4458,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,"{'danceability': 0.853, 'energy': 0.56, 'key': 1, 'loudness': -4.961, 'mode': 1, 'speechiness': 0.0406, 'acousticness': 0.013, 'instrumentalness': 0, 'liveness': 0.0944, 'valence': 0.86, 'tempo': 134.066, 'type': 'audio_features', 'id': '0KKkJNfGyhkQ5aFogxQAPU', 'uri': 'spotify:track:0KKkJNfGyhkQ5aFogxQAPU', 'track_href': 'https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU', 'duration_ms': 206693, 'time_signature': 4}"
4459,spotify:track:3dFwpxh2yH7C7p9BGEKLVB,"{'danceability': 0.826, 'energy': 0.647, 'key': 5, 'loudness': -6.306, 'mode': 0, 'speechiness': 0.0491, 'acousticness': 0.0277, 'instrumentalness': 1.52e-06, 'liveness': 0.298, 'valence': 0.872, 'tempo': 102.017, 'type': 'audio_features', 'id': '3dFwpxh2yH7C7p9BGEKLVB', 'uri': 'spotify:track:3dFwpxh2yH7C7p9BGEKLVB', 'track_href': 'https://api.spotify.com/v1/tracks/3dFwpxh2yH7C7p9BGEKLVB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3dFwpxh2yH7C7p9BGEKLVB', 'duration_ms': 223000, 'time_signature': 4}"
4460,spotify:track:33iv3wnGMrrDugd7GBso1z,"{'danceability': 0.494, 'energy': 0.946, 'key': 4, 'loudness': -2.757, 'mode': 1, 'speechiness': 0.0637, 'acousticness': 0.00129, 'instrumentalness': 0, 'liveness': 0.398, 'valence': 0.741, 'tempo': 103.408, 'type': 'audio_features', 'id': '33iv3wnGMrrDugd7GBso1z', 'uri': 'spotify:track:33iv3wnGMrrDugd7GBso1z', 'track_href': 'https://api.spotify.com/v1/tracks/33iv3wnGMrrDugd7GBso1z', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/33iv3wnGMrrDugd7GBso1z', 'duration_ms': 169027, 'time_signature': 4}"
4461,spotify:track:7yXibbAYi4to5oQTeO738f,"{'danceability': 0.532, 'energy': 0.807, 'key': 2, 'loudness': -4.301, 'mode': 1, 'speechiness': 0.057, 'acousticness': 0.0584, 'instrumentalness': 0, 'liveness': 0.114, 'valence': 0.759, 'tempo': 87.183, 'type': 'audio_features', 'id': '7yXibbAYi4to5oQTeO738f', 'uri': 'spotify:track:7yXibbAYi4to5oQTeO738f', 'track_href': 'https://api.spotify.com/v1/tracks/7yXibbAYi4to5oQTeO738f', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7yXibbAYi4to5oQTeO738f', 'duration_ms': 217440, 'time_signature': 4}"
4462,spotify:track:0faXHILILebCGnJBPU6KJJ,"{'danceability': 0.392, 'energy': 0.964, 'key': 10, 'loudness': -4.441, 'mode': 0, 'speechiness': 0.0644, 'acousticness': 7.13e-05, 'instrumentalness': 0.0387, 'liveness': 0.106, 'valence': 0.269, 'tempo': 167.024, 'type': 'audio_features', 'id': '0faXHILILebCGnJBPU6KJJ', 'uri': 'spotify:track:0faXHILILebCGnJBPU6KJJ', 'track_href': 'https://api.spotify.com/v1/tracks/0faXHILILebCGnJBPU6KJJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0faXHILILebCGnJBPU6KJJ', 'duration_ms': 200547, 'time_signature': 4}"
4463,spotify:track:4llK75pXNWZz6KAho2Gp16,"{'danceability': 0.651, 'energy': 0.663, 'key': 0, 'loudness': -5.569, 'mode': 0, 'speechiness': 0.0281, 'acousticness': 0.228, 'instrumentalness': 0, 'liveness': 0.0994, 'valence': 0.465, 'tempo': 102.0, 'type': 'audio_features', 'id': '4llK75pXNWZz6KAho2Gp16', 'uri': 'spotify:track:4llK75pXNWZz6KAho2Gp16', 'track_href': 'https://api.spotify.com/v1/tracks/4llK75pXNWZz6KAho2Gp16', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4llK75pXNWZz6KAho2Gp16', 'duration_ms': 259453, 'time_signature': 4}"
4464,spotify:track:6pcywuOeGGWeOQzdUyti6k,"{'danceability': 0.847, 'energy': 0.733, 'key': 10, 'loudness': -6.439, 'mode': 0, 'speechiness': 0.16, 'acousticness': 0.00574, 'instrumentalness': 1.04e-05, 'liveness': 0.151, 'valence': 0.202, 'tempo': 130.029, 'type': 'audio_features', 'id': '6pcywuOeGGWeOQzdUyti6k', 'uri': 'spotify:track:6pcywuOeGGWeOQzdUyti6k', 'track_href': 'https://api.spotify.com/v1/tracks/6pcywuOeGGWeOQzdUyti6k', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6pcywuOeGGWeOQzdUyti6k', 'duration_ms': 193591, 'time_signature': 4}"
4465,spotify:track:4dvQg9sD8k9y4qiEURuj8v,"{'danceability': 0.814, 'energy': 0.899, 'key': 1, 'loudness': -5.958, 'mode': 1, 'speechiness': 0.0637, 'acousticness': 0.00727, 'instrumentalness': 0.219, 'liveness': 0.0979, 'valence': 0.545, 'tempo': 119.011, 'type': 'audio_features', 'id': '4dvQg9sD8k9y4qiEURuj8v', 'uri': 'spotify:track:4dvQg9sD8k9y4qiEURuj8v', 'track_href': 'https://api.spotify.com/v1/tracks/4dvQg9sD8k9y4qiEURuj8v', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4dvQg9sD8k9y4qiEURuj8v', 'duration_ms': 242013, 'time_signature': 4}"
4466,spotify:track:48EQasc6XD0pOQtkIOWqOC,"{'danceability': 0.833, 'energy': 0.568, 'key': 7, 'loudness': -4.312, 'mode': 1, 'speechiness': 0.0847, 'acousticness': 0.0262, 'instrumentalness': 0, 'liveness': 0.11, 'valence': 0.369, 'tempo': 89.958, 'type': 'audio_features', 'id': '48EQasc6XD0pOQtkIOWqOC', 'uri': 'spotify:track:48EQasc6XD0pOQtkIOWqOC', 'track_href': 'https://api.spotify.com/v1/tracks/48EQasc6XD0pOQtkIOWqOC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/48EQasc6XD0pOQtkIOWqOC', 'duration_ms': 235067, 'time_signature': 4}"
4467,spotify:track:6sqNctd7MlJoKDOxPVCAvU,"{'danceability': 0.414, 'energy': 0.936, 'key': 2, 'loudness': -2.407, 'mode': 1, 'speechiness': 0.0758, 'acousticness': 0.00136, 'instrumentalness': 0, 'liveness': 0.369, 'valence': 0.74, 'tempo': 170.229, 'type': 'audio_features', 'id': '6sqNctd7MlJoKDOxPVCAvU', 'uri': 'spotify:track:6sqNctd7MlJoKDOxPVCAvU', 'track_href': 'https://api.spotify.com/v1/tracks/6sqNctd7MlJoKDOxPVCAvU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6sqNctd7MlJoKDOxPVCAvU', 'duration_ms': 242413, 'time_signature': 4}"
4468,spotify:track:2NBQmPrOEEjA8VbeWOQGxO,"{'danceability': 0.888, 'energy': 0.632, 'key': 1, 'loudness': -3.872, 'mode': 1, 'speechiness': 0.219, 'acousticness': 0.19, 'instrumentalness': 0, 'liveness': 0.101, 'valence': 0.662, 'tempo': 91.979, 'type': 'audio_features', 'id': '2NBQmPrOEEjA8VbeWOQGxO', 'uri': 'spotify:track:2NBQmPrOEEjA8VbeWOQGxO', 'track_href': 'https://api.spotify.com/v1/tracks/2NBQmPrOEEjA8VbeWOQGxO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2NBQmPrOEEjA8VbeWOQGxO', 'duration_ms': 266067, 'time_signature': 4}"
4469,spotify:track:1YLJVmuzeM2YSUkCCaTNUB,"{'danceability': 0.492, 'energy': 0.81, 'key': 7, 'loudness': -5.315, 'mode': 1, 'speechiness': 0.0847, 'acousticness': 0.0416, 'instrumentalness': 0.00379, 'liveness': 0.117, 'valence': 0.245, 'tempo': 149.954, 'type': 'audio_features', 'id': '1YLJVmuzeM2YSUkCCaTNUB', 'uri': 'spotify:track:1YLJVmuzeM2YSUkCCaTNUB', 'track_href': 'https://api.spotify.com/v1/tracks/1YLJVmuzeM2YSUkCCaTNUB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1YLJVmuzeM2YSUkCCaTNUB', 'duration_ms': 251840, 'time_signature': 4}"
4470,spotify:track:0qcjuYtMWhBjXg0Xwt5SzS,"{'danceability': 0.94, 'energy': 0.633, 'key': 8, 'loudness': -3.56, 'mode': 1, 'speechiness': 0.0467, 'acousticness': 0.0581, 'instrumentalness': 4.04e-05, 'liveness': 0.281, 'valence': 0.962, 'tempo': 121.003, 'type': 'audio_features', 'id': '0qcjuYtMWhBjXg0Xwt5SzS', 'uri': 'spotify:track:0qcjuYtMWhBjXg0Xwt5SzS', 'track_href': 'https://api.spotify.com/v1/tracks/0qcjuYtMWhBjXg0Xwt5SzS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0qcjuYtMWhBjXg0Xwt5SzS', 'duration_ms': 248680, 'time_signature': 4}"
4471,spotify:track:61Qhe2mHSLhUE04QeK4lkD,"{'danceability': 0.446, 'energy': 0.701, 'key': 9, 'loudness': -4.179, 'mode': 0, 'speechiness': 0.0295, 'acousticness': 0.0298, 'instrumentalness': 8.89e-06, 'liveness': 0.0931, 'valence': 0.394, 'tempo': 159.958, 'type': 'audio_features', 'id': '61Qhe2mHSLhUE04QeK4lkD', 'uri': 'spotify:track:61Qhe2mHSLhUE04QeK4lkD', 'track_href': 'https://api.spotify.com/v1/tracks/61Qhe2mHSLhUE04QeK4lkD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/61Qhe2mHSLhUE04QeK4lkD', 'duration_ms': 237000, 'time_signature': 3}"
4472,spotify:track:3J6vrRMz6EfwH2sgYiyNhc,"{'danceability': 0.677, 'energy': 0.946, 'key': 6, 'loudness': -2.887, 'mode': 1, 'speechiness': 0.0553, 'acousticness': 0.185, 'instrumentalness': 3.56e-06, 'liveness': 0.274, 'valence': 0.948, 'tempo': 96.011, 'type': 'audio_features', 'id': '3J6vrRMz6EfwH2sgYiyNhc', 'uri': 'spotify:track:3J6vrRMz6EfwH2sgYiyNhc', 'track_href': 'https://api.spotify.com/v1/tracks/3J6vrRMz6EfwH2sgYiyNhc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3J6vrRMz6EfwH2sgYiyNhc', 'duration_ms': 240973, 'time_signature': 4}"
4473,spotify:track:3ibKnFDaa3GhpPGlOUj7ff,"{'danceability': 0.656, 'energy': 0.578, 'key': 7, 'loudness': -8.97, 'mode': 0, 'speechiness': 0.0922, 'acousticness': 0.235, 'instrumentalness': 0, 'liveness': 0.118, 'valence': 0.556, 'tempo': 94.514, 'type': 'audio_features', 'id': '3ibKnFDaa3GhpPGlOUj7ff', 'uri': 'spotify:track:3ibKnFDaa3GhpPGlOUj7ff', 'track_href': 'https://api.spotify.com/v1/tracks/3ibKnFDaa3GhpPGlOUj7ff', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3ibKnFDaa3GhpPGlOUj7ff', 'duration_ms': 256733, 'time_signature': 4}"
4474,spotify:track:29U7stRjqHU6rMiS8BfaI9,"{'danceability': 0.271, 'energy': 0.165, 'key': 5, 'loudness': -20.652, 'mode': 1, 'speechiness': 0.0351, 'acousticness': 0.729, 'instrumentalness': 1.6e-06, 'liveness': 0.118, 'valence': 0.203, 'tempo': 77.082, 'type': 'audio_features', 'id': '29U7stRjqHU6rMiS8BfaI9', 'uri': 'spotify:track:29U7stRjqHU6rMiS8BfaI9', 'track_href': 'https://api.spotify.com/v1/tracks/29U7stRjqHU6rMiS8BfaI9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/29U7stRjqHU6rMiS8BfaI9', 'duration_ms': 139227, 'time_signature': 4}"
4475,spotify:track:7uKcScNXuO3MWw6LowBjW1,"{'danceability': 0.944, 'energy': 0.511, 'key': 5, 'loudness': -10.96, 'mode': 0, 'speechiness': 0.161, 'acousticness': 0.042, 'instrumentalness': 0.00107, 'liveness': 0.0379, 'valence': 0.842, 'tempo': 113.046, 'type': 'audio_features', 'id': '7uKcScNXuO3MWw6LowBjW1', 'uri': 'spotify:track:7uKcScNXuO3MWw6LowBjW1', 'track_href': 'https://api.spotify.com/v1/tracks/7uKcScNXuO3MWw6LowBjW1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7uKcScNXuO3MWw6LowBjW1', 'duration_ms': 203787, 'time_signature': 4}"
4476,spotify:track:7fuoqve1SOEBmhc2PoQTF0,"{'danceability': 0.713, 'energy': 0.91, 'key': 10, 'loudness': -5.586, 'mode': 0, 'speechiness': 0.282, 'acousticness': 0.34, 'instrumentalness': 0, 'liveness': 0.304, 'valence': 0.51, 'tempo': 83.028, 'type': 'audio_features', 'id': '7fuoqve1SOEBmhc2PoQTF0', 'uri': 'spotify:track:7fuoqve1SOEBmhc2PoQTF0', 'track_href': 'https://api.spotify.com/v1/tracks/7fuoqve1SOEBmhc2PoQTF0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7fuoqve1SOEBmhc2PoQTF0', 'duration_ms': 268960, 'time_signature': 4}"
4477,spotify:track:0FEZedp3QtZK11jcphYQ4y,"{'danceability': 0.665, 'energy': 0.714, 'key': 8, 'loudness': -7.292, 'mode': 1, 'speechiness': 0.158, 'acousticness': 0.0246, 'instrumentalness': 0, 'liveness': 0.119, 'valence': 0.0999, 'tempo': 85.368, 'type': 'audio_features', 'id': '0FEZedp3QtZK11jcphYQ4y', 'uri': 'spotify:track:0FEZedp3QtZK11jcphYQ4y', 'track_href': 'https://api.spotify.com/v1/tracks/0FEZedp3QtZK11jcphYQ4y', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0FEZedp3QtZK11jcphYQ4y', 'duration_ms': 241467, 'time_signature': 5}"
4478,spotify:track:41PWz0hAiU9FqsmjR9Wh62,"{'danceability': 0.675, 'energy': 0.501, 'key': 10, 'loudness': -6.183, 'mode': 1, 'speechiness': 0.22, 'acousticness': 0.0541, 'instrumentalness': 0, 'liveness': 0.429, 'valence': 0.532, 'tempo': 139.861, 'type': 'audio_features', 'id': '41PWz0hAiU9FqsmjR9Wh62', 'uri': 'spotify:track:41PWz0hAiU9FqsmjR9Wh62', 'track_href': 'https://api.spotify.com/v1/tracks/41PWz0hAiU9FqsmjR9Wh62', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/41PWz0hAiU9FqsmjR9Wh62', 'duration_ms': 260600, 'time_signature': 4}"
4479,spotify:track:3xtiXNDbSKxy20I7D6vFUg,"{'danceability': 0.347, 'energy': 0.758, 'key': 8, 'loudness': -7.753, 'mode': 1, 'speechiness': 0.0706, 'acousticness': 0.031, 'instrumentalness': 0.000659, 'liveness': 0.109, 'valence': 0.484, 'tempo': 117.959, 'type': 'audio_features', 'id': '3xtiXNDbSKxy20I7D6vFUg', 'uri': 'spotify:track:3xtiXNDbSKxy20I7D6vFUg', 'track_href': 'https://api.spotify.com/v1/tracks/3xtiXNDbSKxy20I7D6vFUg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3xtiXNDbSKxy20I7D6vFUg', 'duration_ms': 165674, 'time_signature': 4}"
4480,spotify:track:69bHJ9qs5FrUJbKP8xU8uZ,"{'danceability': 0.925, 'energy': 0.659, 'key': 3, 'loudness': -4.763, 'mode': 1, 'speechiness': 0.231, 'acousticness': 0.206, 'instrumentalness': 7.88e-05, 'liveness': 0.279, 'valence': 0.71, 'tempo': 97.018, 'type': 'audio_features', 'id': '69bHJ9qs5FrUJbKP8xU8uZ', 'uri': 'spotify:track:69bHJ9qs5FrUJbKP8xU8uZ', 'track_href': 'https://api.spotify.com/v1/tracks/69bHJ9qs5FrUJbKP8xU8uZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/69bHJ9qs5FrUJbKP8xU8uZ', 'duration_ms': 214227, 'time_signature': 4}"
4481,spotify:track:4vl2zwXsTmAxgu9iY0g6UK,"{'danceability': 0.423, 'energy': 0.862, 'key': 0, 'loudness': -5.13, 'mode': 0, 'speechiness': 0.0695, 'acousticness': 0.00806, 'instrumentalness': 0, 'liveness': 0.133, 'valence': 0.462, 'tempo': 154.756, 'type': 'audio_features', 'id': '4vl2zwXsTmAxgu9iY0g6UK', 'uri': 'spotify:track:4vl2zwXsTmAxgu9iY0g6UK', 'track_href': 'https://api.spotify.com/v1/tracks/4vl2zwXsTmAxgu9iY0g6UK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4vl2zwXsTmAxgu9iY0g6UK', 'duration_ms': 217760, 'time_signature': 4}"
4482,spotify:track:4dvObSfgu2fiKIxcZxTaPs,"{'danceability': 0.713, 'energy': 0.496, 'key': 0, 'loudness': -13.508, 'mode': 1, 'speechiness': 0.339, 'acousticness': 0.0164, 'instrumentalness': 0.229, 'liveness': 0.0369, 'valence': 0.775, 'tempo': 195.8, 'type': 'audio_features', 'id': '4dvObSfgu2fiKIxcZxTaPs', 'uri': 'spotify:track:4dvObSfgu2fiKIxcZxTaPs', 'track_href': 'https://api.spotify.com/v1/tracks/4dvObSfgu2fiKIxcZxTaPs', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4dvObSfgu2fiKIxcZxTaPs', 'duration_ms': 257009, 'time_signature': 4}"
