,uri,features
1161,spotify:track:6n3WVi0pxFQuAjAQRPPryY,"{'danceability': 0.278, 'energy': 0.432, 'key': 4, 'loudness': -9.181, 'mode': 1, 'speechiness': 0.0402, 'acousticness': 0.797, 'instrumentalness': 0, 'liveness': 0.732, 'valence': 0.838, 'tempo': 208.007, 'type': 'audio_features', 'id': '6n3WVi0pxFQuAjAQRPPryY', 'uri': 'spotify:track:6n3WVi0pxFQuAjAQRPPryY', 'track_href': 'https://api.spotify.com/v1/tracks/6n3WVi0pxFQuAjAQRPPryY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6n3WVi0pxFQuAjAQRPPryY', 'duration_ms': 159080, 'time_signature': 4}"
1162,spotify:track:3eNGdIH7IjPtnEm5BZPFBP,"{'danceability': 0.412, 'energy': 0.49, 'key': 5, 'loudness': -13.523, 'mode': 1, 'speechiness': 0.034, 'acousticness': 0.364, 'instrumentalness': 0.838, 'liveness': 0.23, 'valence': 0.5, 'tempo': 109.03, 'type': 'audio_features', 'id': '3eNGdIH7IjPtnEm5BZPFBP', 'uri': 'spotify:track:3eNGdIH7IjPtnEm5BZPFBP', 'track_href': 'https://api.spotify.com/v1/tracks/3eNGdIH7IjPtnEm5BZPFBP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3eNGdIH7IjPtnEm5BZPFBP', 'duration_ms': 136467, 'time_signature': 4}"
1163,spotify:track:3QwbKe0s8TcNclzXAXHeHy,"{'danceability': 0.503, 'energy': 0.484, 'key': 5, 'loudness': -12.833, 'mode': 0, 'speechiness': 0.0311, 'acousticness': 0.399, 'instrumentalness': 0, 'liveness': 0.345, 'valence': 0.8, 'tempo': 122.203, 'type': 'audio_features', 'id': '3QwbKe0s8TcNclzXAXHeHy', 'uri': 'spotify:track:3QwbKe0s8TcNclzXAXHeHy', 'track_href': 'https://api.spotify.com/v1/tracks/3QwbKe0s8TcNclzXAXHeHy', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3QwbKe0s8TcNclzXAXHeHy', 'duration_ms': 151800, 'time_signature': 4}"
1164,spotify:track:6HvRHu2HtWgE720gG5v3wE,"{'danceability': 0.705, 'energy': 0.311, 'key': 5, 'loudness': -12.344, 'mode': 1, 'speechiness': 0.0488, 'acousticness': 0.738, 'instrumentalness': 0, 'liveness': 0.322, 'valence': 0.785, 'tempo': 117.26, 'type': 'audio_features', 'id': '6HvRHu2HtWgE720gG5v3wE', 'uri': 'spotify:track:6HvRHu2HtWgE720gG5v3wE', 'track_href': 'https://api.spotify.com/v1/tracks/6HvRHu2HtWgE720gG5v3wE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6HvRHu2HtWgE720gG5v3wE', 'duration_ms': 202693, 'time_signature': 4}"
1165,spotify:track:0SmI8EB25nrjJO8oj05iKo,"{'danceability': 0.7, 'energy': 0.372, 'key': 8, 'loudness': -15.738, 'mode': 0, 'speechiness': 0.0342, 'acousticness': 0.261, 'instrumentalness': 0, 'liveness': 0.0541, 'valence': 0.962, 'tempo': 118.196, 'type': 'audio_features', 'id': '0SmI8EB25nrjJO8oj05iKo', 'uri': 'spotify:track:0SmI8EB25nrjJO8oj05iKo', 'track_href': 'https://api.spotify.com/v1/tracks/0SmI8EB25nrjJO8oj05iKo', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0SmI8EB25nrjJO8oj05iKo', 'duration_ms': 164427, 'time_signature': 4}"
1166,spotify:track:5UgzlDrLBJj9qIjSXdU0Yj,"{'danceability': 0.321, 'energy': 0.337, 'key': 2, 'loudness': -12.825, 'mode': 1, 'speechiness': 0.0427, 'acousticness': 0.698, 'instrumentalness': 0.00116, 'liveness': 0.0721, 'valence': 0.371, 'tempo': 155.279, 'type': 'audio_features', 'id': '5UgzlDrLBJj9qIjSXdU0Yj', 'uri': 'spotify:track:5UgzlDrLBJj9qIjSXdU0Yj', 'track_href': 'https://api.spotify.com/v1/tracks/5UgzlDrLBJj9qIjSXdU0Yj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5UgzlDrLBJj9qIjSXdU0Yj', 'duration_ms': 185107, 'time_signature': 3}"
1167,spotify:track:7J8A3XOuGFnGheoSsHUXC8,"{'danceability': 0.458, 'energy': 0.472, 'key': 7, 'loudness': -11.87, 'mode': 0, 'speechiness': 0.0455, 'acousticness': 0.667, 'instrumentalness': 7.29e-05, 'liveness': 0.203, 'valence': 0.597, 'tempo': 138.652, 'type': 'audio_features', 'id': '7J8A3XOuGFnGheoSsHUXC8', 'uri': 'spotify:track:7J8A3XOuGFnGheoSsHUXC8', 'track_href': 'https://api.spotify.com/v1/tracks/7J8A3XOuGFnGheoSsHUXC8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7J8A3XOuGFnGheoSsHUXC8', 'duration_ms': 227040, 'time_signature': 4}"
1168,spotify:track:0iOZM63lendWRTTeKhZBSC,"{'danceability': 0.606, 'energy': 0.457, 'key': 6, 'loudness': -14.035, 'mode': 0, 'speechiness': 0.0497, 'acousticness': 0.713, 'instrumentalness': 2.53e-05, 'liveness': 0.0747, 'valence': 0.813, 'tempo': 92.033, 'type': 'audio_features', 'id': '0iOZM63lendWRTTeKhZBSC', 'uri': 'spotify:track:0iOZM63lendWRTTeKhZBSC', 'track_href': 'https://api.spotify.com/v1/tracks/0iOZM63lendWRTTeKhZBSC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0iOZM63lendWRTTeKhZBSC', 'duration_ms': 244027, 'time_signature': 4}"
1169,spotify:track:5hffP5gJFe1zByXf7BIeYq,"{'danceability': 0.635, 'energy': 0.167, 'key': 1, 'loudness': -12.998, 'mode': 1, 'speechiness': 0.0403, 'acousticness': 0.858, 'instrumentalness': 0.000999, 'liveness': 0.213, 'valence': 0.246, 'tempo': 83.767, 'type': 'audio_features', 'id': '5hffP5gJFe1zByXf7BIeYq', 'uri': 'spotify:track:5hffP5gJFe1zByXf7BIeYq', 'track_href': 'https://api.spotify.com/v1/tracks/5hffP5gJFe1zByXf7BIeYq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5hffP5gJFe1zByXf7BIeYq', 'duration_ms': 239733, 'time_signature': 4}"
1170,spotify:track:23xk9Rf7oIHVUU1JvmXYFn,"{'danceability': 0.592, 'energy': 0.834, 'key': 2, 'loudness': -11.565, 'mode': 1, 'speechiness': 0.0334, 'acousticness': 0.322, 'instrumentalness': 0, 'liveness': 0.364, 'valence': 0.809, 'tempo': 130.967, 'type': 'audio_features', 'id': '23xk9Rf7oIHVUU1JvmXYFn', 'uri': 'spotify:track:23xk9Rf7oIHVUU1JvmXYFn', 'track_href': 'https://api.spotify.com/v1/tracks/23xk9Rf7oIHVUU1JvmXYFn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/23xk9Rf7oIHVUU1JvmXYFn', 'duration_ms': 174133, 'time_signature': 4}"
1171,spotify:track:6WvbMOjKf5y3CAHn4ubwlp,"{'danceability': 0.7, 'energy': 0.718, 'key': 0, 'loudness': -6.967, 'mode': 1, 'speechiness': 0.0296, 'acousticness': 0.592, 'instrumentalness': 0.0022, 'liveness': 0.0999, 'valence': 0.967, 'tempo': 131.48, 'type': 'audio_features', 'id': '6WvbMOjKf5y3CAHn4ubwlp', 'uri': 'spotify:track:6WvbMOjKf5y3CAHn4ubwlp', 'track_href': 'https://api.spotify.com/v1/tracks/6WvbMOjKf5y3CAHn4ubwlp', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6WvbMOjKf5y3CAHn4ubwlp', 'duration_ms': 140427, 'time_signature': 4}"
1172,spotify:track:5DBEFajBEaHgbbwe7oN0KP,"{'danceability': 0.246, 'energy': 0.343, 'key': 10, 'loudness': -15.643, 'mode': 1, 'speechiness': 0.0303, 'acousticness': 0.796, 'instrumentalness': 0.483, 'liveness': 0.143, 'valence': 0.374, 'tempo': 170.276, 'type': 'audio_features', 'id': '5DBEFajBEaHgbbwe7oN0KP', 'uri': 'spotify:track:5DBEFajBEaHgbbwe7oN0KP', 'track_href': 'https://api.spotify.com/v1/tracks/5DBEFajBEaHgbbwe7oN0KP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5DBEFajBEaHgbbwe7oN0KP', 'duration_ms': 450107, 'time_signature': 3}"
1173,spotify:track:4yQw7FR9lcvL6RHtegbJBh,"{'danceability': 0.687, 'energy': 0.63, 'key': 6, 'loudness': -10.817, 'mode': 1, 'speechiness': 0.0389, 'acousticness': 0.251, 'instrumentalness': 0, 'liveness': 0.221, 'valence': 0.926, 'tempo': 110.051, 'type': 'audio_features', 'id': '4yQw7FR9lcvL6RHtegbJBh', 'uri': 'spotify:track:4yQw7FR9lcvL6RHtegbJBh', 'track_href': 'https://api.spotify.com/v1/tracks/4yQw7FR9lcvL6RHtegbJBh', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4yQw7FR9lcvL6RHtegbJBh', 'duration_ms': 139733, 'time_signature': 4}"
1174,spotify:track:6rKOW7J4rmlOijmfgrKML2,"{'danceability': 0.331, 'energy': 0.777, 'key': 5, 'loudness': -9.521, 'mode': 0, 'speechiness': 0.0923, 'acousticness': 0.116, 'instrumentalness': 2.77e-06, 'liveness': 0.712, 'valence': 0.665, 'tempo': 186.965, 'type': 'audio_features', 'id': '6rKOW7J4rmlOijmfgrKML2', 'uri': 'spotify:track:6rKOW7J4rmlOijmfgrKML2', 'track_href': 'https://api.spotify.com/v1/tracks/6rKOW7J4rmlOijmfgrKML2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6rKOW7J4rmlOijmfgrKML2', 'duration_ms': 168500, 'time_signature': 4}"
1175,spotify:track:6QeXqr6JQInV8Q8WDndmBn,"{'danceability': 0.644, 'energy': 0.449, 'key': 0, 'loudness': -14.863, 'mode': 1, 'speechiness': 0.0326, 'acousticness': 0.79, 'instrumentalness': 4.44e-05, 'liveness': 0.0686, 'valence': 0.669, 'tempo': 114.929, 'type': 'audio_features', 'id': '6QeXqr6JQInV8Q8WDndmBn', 'uri': 'spotify:track:6QeXqr6JQInV8Q8WDndmBn', 'track_href': 'https://api.spotify.com/v1/tracks/6QeXqr6JQInV8Q8WDndmBn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6QeXqr6JQInV8Q8WDndmBn', 'duration_ms': 166067, 'time_signature': 4}"
1176,spotify:track:27QxL30kLR6RyIjLXCMFdU,"{'danceability': 0.491, 'energy': 0.212, 'key': 8, 'loudness': -10.478, 'mode': 1, 'speechiness': 0.0281, 'acousticness': 0.506, 'instrumentalness': 0.00134, 'liveness': 0.0563, 'valence': 0.302, 'tempo': 81.582, 'type': 'audio_features', 'id': '27QxL30kLR6RyIjLXCMFdU', 'uri': 'spotify:track:27QxL30kLR6RyIjLXCMFdU', 'track_href': 'https://api.spotify.com/v1/tracks/27QxL30kLR6RyIjLXCMFdU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/27QxL30kLR6RyIjLXCMFdU', 'duration_ms': 192520, 'time_signature': 4}"
1177,spotify:track:2v8B8d17Xxu9uLU5sNiHSL,"{'danceability': 0.528, 'energy': 0.482, 'key': 9, 'loudness': -10.939, 'mode': 0, 'speechiness': 0.027, 'acousticness': 0.614, 'instrumentalness': 0, 'liveness': 0.549, 'valence': 0.788, 'tempo': 95.82, 'type': 'audio_features', 'id': '2v8B8d17Xxu9uLU5sNiHSL', 'uri': 'spotify:track:2v8B8d17Xxu9uLU5sNiHSL', 'track_href': 'https://api.spotify.com/v1/tracks/2v8B8d17Xxu9uLU5sNiHSL', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2v8B8d17Xxu9uLU5sNiHSL', 'duration_ms': 204160, 'time_signature': 1}"
1178,spotify:track:1jq28NGw6wdtFKx8MBPy6C,"{'danceability': 0.617, 'energy': 0.922, 'key': 11, 'loudness': -3.474, 'mode': 1, 'speechiness': 0.0744, 'acousticness': 0.000247, 'instrumentalness': 0.388, 'liveness': 0.363, 'valence': 0.6, 'tempo': 132.059, 'type': 'audio_features', 'id': '1jq28NGw6wdtFKx8MBPy6C', 'uri': 'spotify:track:1jq28NGw6wdtFKx8MBPy6C', 'track_href': 'https://api.spotify.com/v1/tracks/1jq28NGw6wdtFKx8MBPy6C', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1jq28NGw6wdtFKx8MBPy6C', 'duration_ms': 212347, 'time_signature': 4}"
1179,spotify:track:1uBsu3PbD2909UBIfEMLvK,"{'danceability': 0.595, 'energy': 0.885, 'key': 3, 'loudness': -7.688, 'mode': 1, 'speechiness': 0.0518, 'acousticness': 0.0744, 'instrumentalness': 0.534, 'liveness': 0.0844, 'valence': 0.643, 'tempo': 137.243, 'type': 'audio_features', 'id': '1uBsu3PbD2909UBIfEMLvK', 'uri': 'spotify:track:1uBsu3PbD2909UBIfEMLvK', 'track_href': 'https://api.spotify.com/v1/tracks/1uBsu3PbD2909UBIfEMLvK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1uBsu3PbD2909UBIfEMLvK', 'duration_ms': 222933, 'time_signature': 4}"
1180,spotify:track:2P6Buc8kWRgShx7aHIadqu,"{'danceability': 0.661, 'energy': 0.554, 'key': 7, 'loudness': -12.241, 'mode': 0, 'speechiness': 0.0291, 'acousticness': 0.36, 'instrumentalness': 0.782, 'liveness': 0.261, 'valence': 0.906, 'tempo': 106.894, 'type': 'audio_features', 'id': '2P6Buc8kWRgShx7aHIadqu', 'uri': 'spotify:track:2P6Buc8kWRgShx7aHIadqu', 'track_href': 'https://api.spotify.com/v1/tracks/2P6Buc8kWRgShx7aHIadqu', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2P6Buc8kWRgShx7aHIadqu', 'duration_ms': 157773, 'time_signature': 4}"
1181,spotify:track:1wXUeV5w6MkRFwMZu060U9,"{'danceability': 0.53, 'energy': 0.517, 'key': 0, 'loudness': -8.258, 'mode': 0, 'speechiness': 0.0293, 'acousticness': 0.439, 'instrumentalness': 0, 'liveness': 0.138, 'valence': 0.647, 'tempo': 122.779, 'type': 'audio_features', 'id': '1wXUeV5w6MkRFwMZu060U9', 'uri': 'spotify:track:1wXUeV5w6MkRFwMZu060U9', 'track_href': 'https://api.spotify.com/v1/tracks/1wXUeV5w6MkRFwMZu060U9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1wXUeV5w6MkRFwMZu060U9', 'duration_ms': 165173, 'time_signature': 4}"
1182,spotify:track:3zOSgkGkNBQE5V0pieRddw,"{'danceability': 0.699, 'energy': 0.458, 'key': 1, 'loudness': -16.067, 'mode': 1, 'speechiness': 0.0876, 'acousticness': 0.118, 'instrumentalness': 4.74e-05, 'liveness': 0.133, 'valence': 0.608, 'tempo': 116.145, 'type': 'audio_features', 'id': '3zOSgkGkNBQE5V0pieRddw', 'uri': 'spotify:track:3zOSgkGkNBQE5V0pieRddw', 'track_href': 'https://api.spotify.com/v1/tracks/3zOSgkGkNBQE5V0pieRddw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3zOSgkGkNBQE5V0pieRddw', 'duration_ms': 157173, 'time_signature': 4}"
1183,spotify:track:3DrlHWCoFqHQYGwE8MWsuv,"{'danceability': 0.637, 'energy': 0.432, 'key': 2, 'loudness': -13.219, 'mode': 1, 'speechiness': 0.033, 'acousticness': 0.0267, 'instrumentalness': 0.0185, 'liveness': 0.0756, 'valence': 0.856, 'tempo': 116.421, 'type': 'audio_features', 'id': '3DrlHWCoFqHQYGwE8MWsuv', 'uri': 'spotify:track:3DrlHWCoFqHQYGwE8MWsuv', 'track_href': 'https://api.spotify.com/v1/tracks/3DrlHWCoFqHQYGwE8MWsuv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3DrlHWCoFqHQYGwE8MWsuv', 'duration_ms': 190707, 'time_signature': 4}"
1184,spotify:track:5JaN7UNzRF91yL5cpFrOPF,"{'danceability': 0.695, 'energy': 0.652, 'key': 7, 'loudness': -9.051, 'mode': 1, 'speechiness': 0.0316, 'acousticness': 0.074, 'instrumentalness': 6.89e-05, 'liveness': 0.0787, 'valence': 0.962, 'tempo': 131.857, 'type': 'audio_features', 'id': '5JaN7UNzRF91yL5cpFrOPF', 'uri': 'spotify:track:5JaN7UNzRF91yL5cpFrOPF', 'track_href': 'https://api.spotify.com/v1/tracks/5JaN7UNzRF91yL5cpFrOPF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5JaN7UNzRF91yL5cpFrOPF', 'duration_ms': 163547, 'time_signature': 4}"
1185,spotify:track:3bWGaqVeYKMlLss40mPgNn,"{'danceability': 0.597, 'energy': 0.554, 'key': 11, 'loudness': -14.144, 'mode': 0, 'speechiness': 0.0425, 'acousticness': 0.029, 'instrumentalness': 0, 'liveness': 0.0766, 'valence': 0.963, 'tempo': 117.835, 'type': 'audio_features', 'id': '3bWGaqVeYKMlLss40mPgNn', 'uri': 'spotify:track:3bWGaqVeYKMlLss40mPgNn', 'track_href': 'https://api.spotify.com/v1/tracks/3bWGaqVeYKMlLss40mPgNn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3bWGaqVeYKMlLss40mPgNn', 'duration_ms': 133200, 'time_signature': 4}"
1186,spotify:track:4DK3JpX2NkEMhCnltUEvUg,"{'danceability': 0.489, 'energy': 0.701, 'key': 7, 'loudness': -10.53, 'mode': 1, 'speechiness': 0.0348, 'acousticness': 0.852, 'instrumentalness': 0.78, 'liveness': 0.108, 'valence': 0.739, 'tempo': 155.269, 'type': 'audio_features', 'id': '4DK3JpX2NkEMhCnltUEvUg', 'uri': 'spotify:track:4DK3JpX2NkEMhCnltUEvUg', 'track_href': 'https://api.spotify.com/v1/tracks/4DK3JpX2NkEMhCnltUEvUg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4DK3JpX2NkEMhCnltUEvUg', 'duration_ms': 184800, 'time_signature': 4}"
1187,spotify:track:23OBcAyQonpaJ2XswR0k1I,"{'danceability': 0.335, 'energy': 0.409, 'key': 4, 'loudness': -13.812, 'mode': 1, 'speechiness': 0.0412, 'acousticness': 0.369, 'instrumentalness': 0, 'liveness': 0.154, 'valence': 0.796, 'tempo': 187.779, 'type': 'audio_features', 'id': '23OBcAyQonpaJ2XswR0k1I', 'uri': 'spotify:track:23OBcAyQonpaJ2XswR0k1I', 'track_href': 'https://api.spotify.com/v1/tracks/23OBcAyQonpaJ2XswR0k1I', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/23OBcAyQonpaJ2XswR0k1I', 'duration_ms': 208680, 'time_signature': 4}"
1188,spotify:track:5tUEIByLWg1sYWajZ2x5zx,"{'danceability': 0.685, 'energy': 0.696, 'key': 10, 'loudness': -8.137, 'mode': 1, 'speechiness': 0.0364, 'acousticness': 0.466, 'instrumentalness': 0, 'liveness': 0.195, 'valence': 0.96, 'tempo': 126.019, 'type': 'audio_features', 'id': '5tUEIByLWg1sYWajZ2x5zx', 'uri': 'spotify:track:5tUEIByLWg1sYWajZ2x5zx', 'track_href': 'https://api.spotify.com/v1/tracks/5tUEIByLWg1sYWajZ2x5zx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5tUEIByLWg1sYWajZ2x5zx', 'duration_ms': 181787, 'time_signature': 4}"
1189,spotify:track:7AL6qzIDHIX7pEUWrzNiIs,"{'danceability': 0.405, 'energy': 0.463, 'key': 0, 'loudness': -16.167, 'mode': 1, 'speechiness': 0.0542, 'acousticness': 0.00379, 'instrumentalness': 0.0442, 'liveness': 0.392, 'valence': 0.542, 'tempo': 79.451, 'type': 'audio_features', 'id': '7AL6qzIDHIX7pEUWrzNiIs', 'uri': 'spotify:track:7AL6qzIDHIX7pEUWrzNiIs', 'track_href': 'https://api.spotify.com/v1/tracks/7AL6qzIDHIX7pEUWrzNiIs', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7AL6qzIDHIX7pEUWrzNiIs', 'duration_ms': 193467, 'time_signature': 4}"
1190,spotify:track:6w8Pnj2aUSJysc0b5FSJyr,"{'danceability': 0.171, 'energy': 0.32, 'key': 1, 'loudness': -12.494, 'mode': 1, 'speechiness': 0.0313, 'acousticness': 0.601, 'instrumentalness': 3.11e-05, 'liveness': 0.0463, 'valence': 0.328, 'tempo': 180.861, 'type': 'audio_features', 'id': '6w8Pnj2aUSJysc0b5FSJyr', 'uri': 'spotify:track:6w8Pnj2aUSJysc0b5FSJyr', 'track_href': 'https://api.spotify.com/v1/tracks/6w8Pnj2aUSJysc0b5FSJyr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6w8Pnj2aUSJysc0b5FSJyr', 'duration_ms': 166301, 'time_signature': 3}"
1191,spotify:track:2K2M0TcglCRLLpFOzKeFZA,"{'danceability': 0.683, 'energy': 0.594, 'key': 2, 'loudness': -8.289, 'mode': 1, 'speechiness': 0.0347, 'acousticness': 0.385, 'instrumentalness': 8.61e-05, 'liveness': 0.121, 'valence': 0.734, 'tempo': 115.099, 'type': 'audio_features', 'id': '2K2M0TcglCRLLpFOzKeFZA', 'uri': 'spotify:track:2K2M0TcglCRLLpFOzKeFZA', 'track_href': 'https://api.spotify.com/v1/tracks/2K2M0TcglCRLLpFOzKeFZA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2K2M0TcglCRLLpFOzKeFZA', 'duration_ms': 250400, 'time_signature': 4}"
1192,spotify:track:3lN8PP6R2IxbLP05QpYXng,"{'danceability': 0.439, 'energy': 0.734, 'key': 2, 'loudness': -12.168, 'mode': 1, 'speechiness': 0.097, 'acousticness': 0.262, 'instrumentalness': 0.333, 'liveness': 0.244, 'valence': 0.54, 'tempo': 145.703, 'type': 'audio_features', 'id': '3lN8PP6R2IxbLP05QpYXng', 'uri': 'spotify:track:3lN8PP6R2IxbLP05QpYXng', 'track_href': 'https://api.spotify.com/v1/tracks/3lN8PP6R2IxbLP05QpYXng', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3lN8PP6R2IxbLP05QpYXng', 'duration_ms': 212893, 'time_signature': 4}"
1193,spotify:track:6oavqtFYgu0Zdpgesza6f4,"{'danceability': 0.273, 'energy': 0.247, 'key': 5, 'loudness': -15.021, 'mode': 1, 'speechiness': 0.0323, 'acousticness': 0.426, 'instrumentalness': 1.29e-05, 'liveness': 0.861, 'valence': 0.369, 'tempo': 169.451, 'type': 'audio_features', 'id': '6oavqtFYgu0Zdpgesza6f4', 'uri': 'spotify:track:6oavqtFYgu0Zdpgesza6f4', 'track_href': 'https://api.spotify.com/v1/tracks/6oavqtFYgu0Zdpgesza6f4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6oavqtFYgu0Zdpgesza6f4', 'duration_ms': 373560, 'time_signature': 3}"
1194,spotify:track:5iRnkIAcHpbAlygyHwPSzG,"{'danceability': 0.456, 'energy': 0.475, 'key': 7, 'loudness': -10.487, 'mode': 1, 'speechiness': 0.0347, 'acousticness': 0.00152, 'instrumentalness': 0.7, 'liveness': 0.338, 'valence': 0.385, 'tempo': 166.094, 'type': 'audio_features', 'id': '5iRnkIAcHpbAlygyHwPSzG', 'uri': 'spotify:track:5iRnkIAcHpbAlygyHwPSzG', 'track_href': 'https://api.spotify.com/v1/tracks/5iRnkIAcHpbAlygyHwPSzG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5iRnkIAcHpbAlygyHwPSzG', 'duration_ms': 204311, 'time_signature': 4}"
1195,spotify:track:2qCIeXERk1vrCZDafVnJEB,"{'danceability': 0.288, 'energy': 0.62, 'key': 4, 'loudness': -12.918, 'mode': 0, 'speechiness': 0.0452, 'acousticness': 0.00485, 'instrumentalness': 0.342, 'liveness': 0.139, 'valence': 0.357, 'tempo': 86.709, 'type': 'audio_features', 'id': '2qCIeXERk1vrCZDafVnJEB', 'uri': 'spotify:track:2qCIeXERk1vrCZDafVnJEB', 'track_href': 'https://api.spotify.com/v1/tracks/2qCIeXERk1vrCZDafVnJEB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2qCIeXERk1vrCZDafVnJEB', 'duration_ms': 177950, 'time_signature': 4}"
1196,spotify:track:2wWdwNwfYiI7bSCGYtq0Un,"{'danceability': 0.479, 'energy': 0.546, 'key': 4, 'loudness': -6.619, 'mode': 0, 'speechiness': 0.035, 'acousticness': 0.708, 'instrumentalness': 0.031, 'liveness': 0.35, 'valence': 0.761, 'tempo': 108.372, 'type': 'audio_features', 'id': '2wWdwNwfYiI7bSCGYtq0Un', 'uri': 'spotify:track:2wWdwNwfYiI7bSCGYtq0Un', 'track_href': 'https://api.spotify.com/v1/tracks/2wWdwNwfYiI7bSCGYtq0Un', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2wWdwNwfYiI7bSCGYtq0Un', 'duration_ms': 215133, 'time_signature': 4}"
1197,spotify:track:2sZIclzhHlH8tzf7wry9hK,"{'danceability': 0.795, 'energy': 0.448, 'key': 4, 'loudness': -13.427, 'mode': 1, 'speechiness': 0.0444, 'acousticness': 0.629, 'instrumentalness': 0, 'liveness': 0.0659, 'valence': 0.96, 'tempo': 122.318, 'type': 'audio_features', 'id': '2sZIclzhHlH8tzf7wry9hK', 'uri': 'spotify:track:2sZIclzhHlH8tzf7wry9hK', 'track_href': 'https://api.spotify.com/v1/tracks/2sZIclzhHlH8tzf7wry9hK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2sZIclzhHlH8tzf7wry9hK', 'duration_ms': 194400, 'time_signature': 4}"
1198,spotify:track:3lrjV9Albm8n8mIiMssYV1,"{'danceability': 0.493, 'energy': 0.846, 'key': 1, 'loudness': -6.258, 'mode': 1, 'speechiness': 0.0534, 'acousticness': 0.189, 'instrumentalness': 0, 'liveness': 0.332, 'valence': 0.967, 'tempo': 184.17, 'type': 'audio_features', 'id': '3lrjV9Albm8n8mIiMssYV1', 'uri': 'spotify:track:3lrjV9Albm8n8mIiMssYV1', 'track_href': 'https://api.spotify.com/v1/tracks/3lrjV9Albm8n8mIiMssYV1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3lrjV9Albm8n8mIiMssYV1', 'duration_ms': 141347, 'time_signature': 4}"
1199,spotify:track:4fnvjQXs8y18X8br917ohs,"{'danceability': 0.718, 'energy': 0.498, 'key': 3, 'loudness': -8.904, 'mode': 1, 'speechiness': 0.0374, 'acousticness': 0.132, 'instrumentalness': 0, 'liveness': 0.0536, 'valence': 0.982, 'tempo': 115.957, 'type': 'audio_features', 'id': '4fnvjQXs8y18X8br917ohs', 'uri': 'spotify:track:4fnvjQXs8y18X8br917ohs', 'track_href': 'https://api.spotify.com/v1/tracks/4fnvjQXs8y18X8br917ohs', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4fnvjQXs8y18X8br917ohs', 'duration_ms': 127120, 'time_signature': 4}"
1200,spotify:track:4Obsf07AjqKF26yM7aMfiX,"{'danceability': 0.523, 'energy': 0.395, 'key': 8, 'loudness': -8.719, 'mode': 1, 'speechiness': 0.0464, 'acousticness': 0.403, 'instrumentalness': 0, 'liveness': 0.0842, 'valence': 0.26, 'tempo': 96.542, 'type': 'audio_features', 'id': '4Obsf07AjqKF26yM7aMfiX', 'uri': 'spotify:track:4Obsf07AjqKF26yM7aMfiX', 'track_href': 'https://api.spotify.com/v1/tracks/4Obsf07AjqKF26yM7aMfiX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4Obsf07AjqKF26yM7aMfiX', 'duration_ms': 187080, 'time_signature': 4}"
