,title,artist,peakPos,lastPos,weeks,rank,isNew,date,track_uri
59999,Forever,Chris Brown,3,3,14,3,False,2008-08-04,spotify:track:3NZJlJemX3mzjf56MqC5ML
60000,Disturbia,Rihanna,4,15,6,4,False,2008-08-04,spotify:track:2VOomzT6VavJOGBeySqaMc
60001,Viva La Vida,Coldplay,1,5,12,5,False,2008-08-04,spotify:track:1mea3bSkSGXuIRvnydlB5b
60002,A Milli,Lil Wayne,6,8,14,6,False,2008-08-04,spotify:track:6ScJMrlpiLfZUGtWp4QIVt
60003,Lollipop,Lil Wayne Featuring Static Major,1,4,20,7,False,2008-08-04,spotify:track:4P7VFiaZb3xrXoqGwZXC3J
60004,Dangerous,Kardinal Offishall Featuring Akon,8,9,12,8,False,2008-08-04,spotify:track:5wujBwqG7INdStqGd4tRMX
60005,Bleeding Love,Leona Lewis,1,6,24,9,False,2008-08-04,spotify:track:7wZUrN8oemZfsEd1CGkbXE
60006,Leavin',Jesse McCartney,10,10,14,10,False,2008-08-04,spotify:track:20ORwCJusz4KS2PbTPVNKo
60007,Burnin' Up,Jonas Brothers,5,11,5,11,False,2008-08-04,spotify:track:2VEsmoek0sol9MnJFyoG9e
60008,When I Grow Up,The Pussycat Dolls,9,12,9,12,False,2008-08-04,spotify:track:21pySLskKIKrhDziCX5ojQ
60009,Pocketful Of Sunshine,Natasha Bedingfield,5,7,24,13,False,2008-08-04,spotify:track:1uigwk5hNV84zRd5YQQRTk
60010,Closer,Ne-Yo,14,19,15,14,False,2008-08-04,spotify:track:2XbfY2O2v3xwedUJ0J2kkr
60011,Shake It,Metro Station,10,17,17,15,False,2008-08-04,spotify:track:5619Ojc6t9evEEs3B7Drhe
60012,American Boy,Estelle Featuring Kanye West,16,26,15,16,False,2008-08-04,spotify:track:6etwirSInfuJrSOlogS6Sh
60013,Bust It Baby Part 2,Plies Featuring Ne-Yo,7,14,18,17,False,2008-08-04,spotify:track:4o2O6WSkkJfcKxlED7WTQY
60014,7 Things,Miley Cyrus,9,13,8,18,False,2008-08-04,spotify:track:5ecZWU5uQOiCVSnPxBZNmT
60015,Get Like Me,David Banner Featuring Chris Brown,18,18,12,19,False,2008-08-04,spotify:track:4O1CExxinEpKZi3861NlTK
60016,Lolli Lolli (Pop That Body),"Three 6 Mafia Featuring Project Pat, Young D & Superpower",19,20,11,20,False,2008-08-04,spotify:track:4xWMTkwknjh8FzxNrkwLl6
60017,I Luv Your Girl,The-Dream,20,21,14,21,False,2008-08-04,spotify:track:3wkNK8tJZ2stygNJm8RCRD
60018,All I Want To Do,Sugarland,18,23,6,22,False,2008-08-04,spotify:track:1mJ05BN0So26a14iib85aI
60019,It's Not My Time,3 Doors Down,17,22,23,23,False,2008-08-04,spotify:track:0uybt73QFXaLCoxuVf6fhm
60020,Put On,Young Jeezy Featuring Kanye West,24,28,8,24,False,2008-08-04,spotify:track:2nGFzvICaeEWjIrBrL2RAx
60021,What You Got,Colby O'Donis Featuring Akon,14,24,22,25,False,2008-08-04,spotify:track:3MldzywZOH4Uci6bq9noyJ
60097,Whatever You Like,T.I.,1,71,3,1,False,2008-09-04,spotify:track:1IAzD1muglOxOcPbUHs70R
60098,Disturbia,Rihanna,1,1,10,2,False,2008-09-04,spotify:track:2VOomzT6VavJOGBeySqaMc
60099,Forever,Chris Brown,2,3,18,3,False,2008-09-04,spotify:track:3NZJlJemX3mzjf56MqC5ML
60100,I Kissed A Girl,Katy Perry,1,4,16,4,False,2008-09-04,spotify:track:005lwxGU1tms6HGELIcUv9
60101,Dangerous,Kardinal Offishall Featuring Akon,5,7,16,5,False,2008-09-04,spotify:track:5wujBwqG7INdStqGd4tRMX
60102,Paper Planes,M.I.A.,5,6,6,6,False,2008-09-04,spotify:track:1ixbwbeBi5ufN4noUKmW5a
60103,Viva La Vida,Coldplay,1,5,16,7,False,2008-09-04,spotify:track:1mea3bSkSGXuIRvnydlB5b
60104,Closer,Ne-Yo,8,9,19,8,False,2008-09-04,spotify:track:2XbfY2O2v3xwedUJ0J2kkr
60105,So What,P!nk,9,0,1,9,True,2008-09-04,spotify:track:0JiY190vktuhSGN6aqJdrt
60106,Take A Bow,Rihanna,1,8,20,10,False,2008-09-04,spotify:track:3goSVuTt3fDYDP6kRnFwuL
60107,When I Grow Up,The Pussycat Dolls,9,15,13,11,False,2008-09-04,spotify:track:21pySLskKIKrhDziCX5ojQ
60108,Put On,Young Jeezy Featuring Kanye West,12,13,12,12,False,2008-09-04,spotify:track:2nGFzvICaeEWjIrBrL2RAx
60109,A Milli,Lil Wayne,6,12,18,13,False,2008-09-04,spotify:track:6ScJMrlpiLfZUGtWp4QIVt
60110,Leavin',Jesse McCartney,10,14,18,14,False,2008-09-04,spotify:track:20ORwCJusz4KS2PbTPVNKo
60111,Crush,David Archuleta,2,2,2,15,False,2008-09-04,spotify:track:4wCD0qOFNRu1Q6O3N6ycm4
60112,Get Like Me,David Banner Featuring Chris Brown,16,17,16,16,False,2008-09-04,spotify:track:4O1CExxinEpKZi3861NlTK
60113,One Step At A Time,Jordin Sparks,17,21,9,17,False,2008-09-04,spotify:track:5o4W6yWSJD9e9Ea8YC9WjF
60114,Got Money,Lil Wayne Featuring T-Pain,13,19,13,18,False,2008-09-04,spotify:track:6YYd5MLpu45J0uLrMdivF7
60115,All Summer Long,Hit Masters,19,65,2,19,False,2008-09-04,spotify:track:2QE57N7D5SP8uEdxWt0zV7
60116,Bleeding Love,Leona Lewis,1,18,28,20,False,2008-09-04,spotify:track:7wZUrN8oemZfsEd1CGkbXE
60117,Burnin' Up,Jonas Brothers,5,20,9,21,False,2008-09-04,spotify:track:2VEsmoek0sol9MnJFyoG9e
60118,Can't Believe It,T-Pain Featuring Lil Wayne,22,30,4,22,False,2008-09-04,spotify:track:5MM6iTvhrHg3OwaFkpXwVs
60119,In The Ayer,Flo Rida Featuring will.i.am,23,24,10,23,False,2008-09-04,spotify:track:6RpiAj9Ofv0Uqp6n2OuRoh
60120,I'm Yours,Jason Mraz,24,32,19,24,False,2008-09-04,spotify:track:5smPViFYtztTo7ww9gJXpD
60121,All Summer Long,Kid Rock,25,25,8,25,False,2008-09-04,spotify:track:5rX6C5QVvvZB7XckETNych
60197,Whatever You Like,T.I.,1,2,7,1,False,2008-10-04,spotify:track:1IAzD1muglOxOcPbUHs70R
60198,So What,P!nk,1,1,5,2,False,2008-10-04,spotify:track:0JiY190vktuhSGN6aqJdrt
60199,Love Lockdown,Kanye West,3,0,1,3,True,2008-10-04,spotify:track:1kxeWHF9PrCVZHvVskv8lg
60200,Disturbia,Rihanna,1,3,14,4,False,2008-10-04,spotify:track:2VOomzT6VavJOGBeySqaMc
60201,Love Story,Taylor Swift,5,16,2,5,False,2008-10-04,spotify:track:1eQpzJW0swYMnET7UYnWA6
60202,Paper Planes,M.I.A.,4,4,10,6,False,2008-10-04,spotify:track:1ixbwbeBi5ufN4noUKmW5a
60203,Closer,Ne-Yo,7,7,23,7,False,2008-10-04,spotify:track:2XbfY2O2v3xwedUJ0J2kkr
60204,Can't Believe It,T-Pain Featuring Lil Wayne,8,8,8,8,False,2008-10-04,spotify:track:5MM6iTvhrHg3OwaFkpXwVs
60205,Hot N Cold,Katy Perry,9,12,8,9,False,2008-10-04,spotify:track:1y4eb6hmAvsqlDOl3fx9kk
60206,American Boy,Estelle Featuring Kanye West,9,9,23,10,False,2008-10-04,spotify:track:6etwirSInfuJrSOlogS6Sh
60207,Forever,Chris Brown,2,6,22,11,False,2008-10-04,spotify:track:3NZJlJemX3mzjf56MqC5ML
60208,Got Money,Lil Wayne Featuring T-Pain,10,10,17,12,False,2008-10-04,spotify:track:6YYd5MLpu45J0uLrMdivF7
60209,I'm Yours,Jason Mraz,6,13,23,13,False,2008-10-04,spotify:track:5smPViFYtztTo7ww9gJXpD
60210,Miss Independent,Ne-Yo,14,20,5,14,False,2008-10-04,spotify:track:34ceTg8ChN5HjrqiIYCn9Q
60211,Crush,David Archuleta,2,32,6,15,False,2008-10-04,spotify:track:4wCD0qOFNRu1Q6O3N6ycm4
60212,Viva La Vida,Coldplay,1,14,20,16,False,2008-10-04,spotify:track:1mea3bSkSGXuIRvnydlB5b
60213,Dangerous,Kardinal Offishall Featuring Akon,5,11,20,17,False,2008-10-04,spotify:track:5wujBwqG7INdStqGd4tRMX
60214,Better In Time,Leona Lewis,18,18,11,18,False,2008-10-04,spotify:track:2iXBZ32Fz5VDCLeE0JIdX5
60215,One Step At A Time,Jordin Sparks,17,17,13,19,False,2008-10-04,spotify:track:5o4W6yWSJD9e9Ea8YC9WjF
60216,In The Ayer,Flo Rida Featuring will.i.am,9,15,14,20,False,2008-10-04,spotify:track:6RpiAj9Ofv0Uqp6n2OuRoh
60217,Let It Rock,Kevin Rudolf Featuring Lil Wayne,21,33,4,21,False,2008-10-04,spotify:track:6TrNRd98WksT9Kkmx9uj6R
60218,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,5,5,2,22,False,2008-10-04,spotify:track:6N6bpwA4iiq7HtKToeVH0c
60219,Fall For You,Secondhand Serenade,21,23,15,23,False,2008-10-04,spotify:track:2fywBLXK9GQi8YR8C8d3c4
60220,Mrs. Officer,Lil Wayne Featuring Bobby Valentino & Kidd Kidd,24,34,5,24,False,2008-10-04,spotify:track:0EHR9OObFtjlhQB8wSt1m7
60221,My Life,The Game Featuring Lil Wayne,21,29,7,25,False,2008-10-04,spotify:track:4KW1lqgSr8TKrvBII0Brf8
60297,Whatever You Like,T.I.,1,1,12,1,False,2008-11-04,spotify:track:1IAzD1muglOxOcPbUHs70R
60298,Live Your Life,T.I. Featuring Rihanna,1,2,5,2,False,2008-11-04,spotify:track:3jlbL2OTD5YmIunYzgQTAN
60299,If I Were A Boy,Beyonce,3,68,3,3,False,2008-11-04,spotify:track:26NX1wPt1TRCH536yocd6i
60300,So What,P!nk,1,3,10,4,False,2008-11-04,spotify:track:0JiY190vktuhSGN6aqJdrt
60301,Womanizer,Britney Spears,1,4,4,5,False,2008-11-04,spotify:track:4fixebDZAVToLbUCuEloa2
60302,Hot N Cold,Katy Perry,5,5,13,6,False,2008-11-04,spotify:track:1y4eb6hmAvsqlDOl3fx9kk
60303,Let It Rock,Kevin Rudolf Featuring Lil Wayne,5,7,9,7,False,2008-11-04,spotify:track:6TrNRd98WksT9Kkmx9uj6R
60304,Miss Independent,Ne-Yo,8,8,10,8,False,2008-11-04,spotify:track:34ceTg8ChN5HjrqiIYCn9Q
60305,Disturbia,Rihanna,1,6,19,9,False,2008-11-04,spotify:track:2VOomzT6VavJOGBeySqaMc
60306,I'm Yours,Jason Mraz,6,13,28,10,False,2008-11-04,spotify:track:5smPViFYtztTo7ww9gJXpD
60307,Can't Believe It,T-Pain Featuring Lil Wayne,7,10,13,11,False,2008-11-04,spotify:track:5MM6iTvhrHg3OwaFkpXwVs
60308,Love Lockdown,Kanye West,3,12,6,12,False,2008-11-04,spotify:track:1kxeWHF9PrCVZHvVskv8lg
60309,Better In Time,Leona Lewis,11,11,16,13,False,2008-11-04,spotify:track:2iXBZ32Fz5VDCLeE0JIdX5
60310,Right Now (Na Na Na),Akon,14,19,5,14,False,2008-11-04,spotify:track:1ARJhjuI6TNYZCxYygFQ4F
60311,Love Story,Taylor Swift,5,14,7,15,False,2008-11-04,spotify:track:1eQpzJW0swYMnET7UYnWA6
60312,Mrs. Officer,Lil Wayne Featuring Bobby Valentino & Kidd Kidd,16,18,10,16,False,2008-11-04,spotify:track:0EHR9OObFtjlhQB8wSt1m7
60313,Paper Planes,M.I.A.,4,15,15,17,False,2008-11-04,spotify:track:1ixbwbeBi5ufN4noUKmW5a
60314,Closer,Ne-Yo,7,16,28,18,False,2008-11-04,spotify:track:2XbfY2O2v3xwedUJ0J2kkr
60315,Gotta Be Somebody,Nickelback,10,17,4,19,False,2008-11-04,spotify:track:06T10fEzN8ZCcqzQZYA184
60316,Crush,David Archuleta,2,21,11,20,False,2008-11-04,spotify:track:4wCD0qOFNRu1Q6O3N6ycm4
60317,My Life,The Game Featuring Lil Wayne,21,22,12,21,False,2008-11-04,spotify:track:4KW1lqgSr8TKrvBII0Brf8
60318,Viva La Vida,Coldplay,1,25,25,22,False,2008-11-04,spotify:track:1mea3bSkSGXuIRvnydlB5b
60319,Got Money,Lil Wayne Featuring T-Pain,10,23,22,23,False,2008-11-04,spotify:track:6YYd5MLpu45J0uLrMdivF7
60320,Spotlight,Jennifer Hudson,24,28,14,24,False,2008-11-04,spotify:track:02QQXgeAghpU4smdM7l7We
60321,Fall For You,Secondhand Serenade,21,24,20,25,False,2008-11-04,spotify:track:2fywBLXK9GQi8YR8C8d3c4
60397,Live Your Life,T.I. Featuring Rihanna,1,1,9,1,False,2008-12-04,spotify:track:3jlbL2OTD5YmIunYzgQTAN
60398,Single Ladies (Put A Ring On It),Beyonce,2,28,6,2,False,2008-12-04,spotify:track:2ZBNclC5wm4GtiWaeh0DMx
60399,If I Were A Boy,Beyonce,3,3,7,3,False,2008-12-04,spotify:track:26NX1wPt1TRCH536yocd6i
60400,Whatever You Like,T.I.,1,2,16,4,False,2008-12-04,spotify:track:1IAzD1muglOxOcPbUHs70R
60401,Hot N Cold,Katy Perry,3,4,17,5,False,2008-12-04,spotify:track:1y4eb6hmAvsqlDOl3fx9kk
60402,Love Lockdown,Kanye West,3,9,10,6,False,2008-12-04,spotify:track:1kxeWHF9PrCVZHvVskv8lg
60403,Just Dance,Lady Gaga Featuring Colby O'Donis,7,16,16,7,False,2008-12-04,spotify:track:2x7MyWybabEz6Y6wvHuwGE
60404,So What,P!nk,1,5,14,8,False,2008-12-04,spotify:track:0JiY190vktuhSGN6aqJdrt
60405,Miss Independent,Ne-Yo,8,11,14,9,False,2008-12-04,spotify:track:34ceTg8ChN5HjrqiIYCn9Q
60406,Right Now (Na Na Na),Akon,8,8,9,10,False,2008-12-04,spotify:track:1ARJhjuI6TNYZCxYygFQ4F
60407,Let It Rock,Kevin Rudolf Featuring Lil Wayne,5,6,13,11,False,2008-12-04,spotify:track:6TrNRd98WksT9Kkmx9uj6R
60408,Womanizer,Britney Spears,1,7,8,12,False,2008-12-04,spotify:track:4fixebDZAVToLbUCuEloa2
60409,I'm Yours,Jason Mraz,6,10,32,13,False,2008-12-04,spotify:track:5smPViFYtztTo7ww9gJXpD
60410,Love Story,Taylor Swift,5,18,11,14,False,2008-12-04,spotify:track:1eQpzJW0swYMnET7UYnWA6
60411,Can't Believe It,T-Pain Featuring Lil Wayne,7,14,17,15,False,2008-12-04,spotify:track:5MM6iTvhrHg3OwaFkpXwVs
60412,Mrs. Officer,Lil Wayne Featuring Bobby Valentino & Kidd Kidd,16,19,14,16,False,2008-12-04,spotify:track:0EHR9OObFtjlhQB8wSt1m7
60413,Disturbia,Rihanna,1,15,23,17,False,2008-12-04,spotify:track:2VOomzT6VavJOGBeySqaMc
60414,Better In Time,Leona Lewis,11,17,20,18,False,2008-12-04,spotify:track:2iXBZ32Fz5VDCLeE0JIdX5
60415,Gotta Be Somebody,Nickelback,10,20,8,19,False,2008-12-04,spotify:track:06T10fEzN8ZCcqzQZYA184
60416,Chicken Fried,Zac Brown Band,20,22,10,20,False,2008-12-04,spotify:track:0LQtEJt7x0s6knb6RKdRYc
60417,Heartless,Kanye West,4,12,3,21,False,2008-12-04,spotify:track:4EWCNWgDS8707fNSZ1oaA5
60418,Addicted,Saving Abel,20,23,24,22,False,2008-12-04,spotify:track:3pxCXv0NACYfYnLjFcQW5D
60419,Crush,David Archuleta,2,21,15,23,False,2008-12-04,spotify:track:4wCD0qOFNRu1Q6O3N6ycm4
60420,Green Light,John Legend Featuring Andre 3000,24,31,12,24,False,2008-12-04,spotify:track:6ie2Bw3xLj2JcGowOlcMhb
60421,Spotlight,Jennifer Hudson,24,27,18,25,False,2008-12-04,spotify:track:02QQXgeAghpU4smdM7l7We
60497,Single Ladies (Put A Ring On It),Beyonce,1,1,11,1,False,2009-01-04,spotify:track:2ZBNclC5wm4GtiWaeh0DMx
60498,Just Dance,Lady Gaga Featuring Colby O'Donis,2,3,21,2,False,2009-01-04,spotify:track:2x7MyWybabEz6Y6wvHuwGE
60499,Live Your Life,T.I. Featuring Rihanna,1,2,14,3,False,2009-01-04,spotify:track:3jlbL2OTD5YmIunYzgQTAN
60500,Heartless,Kanye West,4,4,8,4,False,2009-01-04,spotify:track:4EWCNWgDS8707fNSZ1oaA5
60501,Love Story,Taylor Swift,5,7,16,5,False,2009-01-04,spotify:track:1eQpzJW0swYMnET7UYnWA6
60502,Hot N Cold,Katy Perry,3,6,22,6,False,2009-01-04,spotify:track:1y4eb6hmAvsqlDOl3fx9kk
60503,Womanizer,Britney Spears,1,5,13,7,False,2009-01-04,spotify:track:4fixebDZAVToLbUCuEloa2
60504,Love Lockdown,Kanye West,3,8,15,8,False,2009-01-04,spotify:track:1kxeWHF9PrCVZHvVskv8lg
60505,Whatever You Like,T.I.,1,9,21,9,False,2009-01-04,spotify:track:1IAzD1muglOxOcPbUHs70R
60506,If I Were A Boy,Beyonce,3,10,12,10,False,2009-01-04,spotify:track:26NX1wPt1TRCH536yocd6i
60507,Circus,Britney Spears,3,11,4,11,False,2009-01-04,spotify:track:7jk7gqyEonmVVYahZN5zhW
60508,I'm Yours,Jason Mraz,6,12,37,12,False,2009-01-04,spotify:track:5smPViFYtztTo7ww9gJXpD
60509,Right Now (Na Na Na),Akon,8,15,14,13,False,2009-01-04,spotify:track:1ARJhjuI6TNYZCxYygFQ4F
60510,So What,P!nk,1,16,19,14,False,2009-01-04,spotify:track:0JiY190vktuhSGN6aqJdrt
60511,Let It Rock,Kevin Rudolf Featuring Lil Wayne,5,13,18,15,False,2009-01-04,spotify:track:6TrNRd98WksT9Kkmx9uj6R
60512,Gotta Be Somebody,Nickelback,10,17,13,16,False,2009-01-04,spotify:track:06T10fEzN8ZCcqzQZYA184
60513,Miss Independent,Ne-Yo,7,14,19,17,False,2009-01-04,spotify:track:34ceTg8ChN5HjrqiIYCn9Q
60514,Gives You Hell,The All-American Rejects,18,19,7,18,False,2009-01-04,spotify:track:6ihL9TjfRjadfEePzXXyVF
60515,Disturbia,Rihanna,1,23,28,19,False,2009-01-04,spotify:track:2VOomzT6VavJOGBeySqaMc
60516,Rehab,Rihanna,18,18,8,20,False,2009-01-04,spotify:track:5X3ahLXhOw16BR09GjYPUT
60517,I Hate This Part,The Pussycat Dolls,21,32,5,21,False,2009-01-04,spotify:track:3tSuRiNgJmMqmYR23dCqnR
60518,Chicken Fried,Zac Brown Band,20,20,15,22,False,2009-01-04,spotify:track:0LQtEJt7x0s6knb6RKdRYc
60519,Mrs. Officer,Lil Wayne Featuring Bobby Valentino & Kidd Kidd,16,21,19,23,False,2009-01-04,spotify:track:0EHR9OObFtjlhQB8wSt1m7
60520,Addicted,Saving Abel,20,26,29,24,False,2009-01-04,spotify:track:3pxCXv0NACYfYnLjFcQW5D
60521,Can't Believe It,T-Pain Featuring Lil Wayne,7,27,22,25,False,2009-01-04,spotify:track:5MM6iTvhrHg3OwaFkpXwVs
60597,My Life Would Suck Without You,Kelly Clarkson,1,97,2,1,False,2009-02-04,spotify:track:4Dm32oO01YpIubCHaAtKkN
60598,Just Dance,Lady Gaga Featuring Colby O'Donis,1,1,25,2,False,2009-02-04,spotify:track:2x7MyWybabEz6Y6wvHuwGE
60599,Single Ladies (Put A Ring On It),Beyonce,1,2,15,3,False,2009-02-04,spotify:track:2ZBNclC5wm4GtiWaeh0DMx
60600,Heartless,Kanye West,3,3,12,4,False,2009-02-04,spotify:track:4EWCNWgDS8707fNSZ1oaA5
60601,Love Story,Taylor Swift,4,5,20,5,False,2009-02-04,spotify:track:1eQpzJW0swYMnET7UYnWA6
60602,Gives You Hell,The All-American Rejects,6,6,11,6,False,2009-02-04,spotify:track:6ihL9TjfRjadfEePzXXyVF
60603,Live Your Life,T.I. Featuring Rihanna,1,4,18,7,False,2009-02-04,spotify:track:3jlbL2OTD5YmIunYzgQTAN
60604,You Found Me,The Fray,8,16,10,8,False,2009-02-04,spotify:track:4IoYz8XqqdowINzfRrFnhi
60605,Circus,Britney Spears,3,10,8,9,False,2009-02-04,spotify:track:7jk7gqyEonmVVYahZN5zhW
60606,I'm Yours,Jason Mraz,6,7,41,10,False,2009-02-04,spotify:track:5smPViFYtztTo7ww9gJXpD
60607,I Hate This Part,The Pussycat Dolls,11,11,9,11,False,2009-02-04,spotify:track:3tSuRiNgJmMqmYR23dCqnR
60608,Let It Rock,Kevin Rudolf Featuring Lil Wayne,5,9,22,12,False,2009-02-04,spotify:track:6TrNRd98WksT9Kkmx9uj6R
60609,Hot N Cold,Katy Perry,3,8,26,13,False,2009-02-04,spotify:track:1y4eb6hmAvsqlDOl3fx9kk
60610,Dead And Gone,T.I. Featuring Justin Timberlake,14,18,8,14,False,2009-02-04,spotify:track:7IhsLJMqdxoo7YAZjaSMru
60611,Womanizer,Britney Spears,1,12,17,15,False,2009-02-04,spotify:track:4fixebDZAVToLbUCuEloa2
60612,Sober,P!nk,16,20,9,16,False,2009-02-04,spotify:track:733ncRLzZQT5UtSPg1QmPc
60613,Untouched,The Veronicas,17,22,9,17,False,2009-02-04,spotify:track:0KlahhzNb98zyN83Vwae0l
60614,Whatever You Like,T.I.,1,14,25,18,False,2009-02-04,spotify:track:1IAzD1muglOxOcPbUHs70R
60615,Mad,Ne-Yo,19,25,8,19,False,2009-02-04,spotify:track:6xjeGpyq1b9cb9po7dvzIV
60616,Gotta Be Somebody,Nickelback,10,17,17,20,False,2009-02-04,spotify:track:06T10fEzN8ZCcqzQZYA184
60617,Love Lockdown,Kanye West,3,13,19,21,False,2009-02-04,spotify:track:1kxeWHF9PrCVZHvVskv8lg
60618,Right Now (Na Na Na),Akon,8,15,18,22,False,2009-02-04,spotify:track:1ARJhjuI6TNYZCxYygFQ4F
60619,So What,P!nk,1,19,23,23,False,2009-02-04,spotify:track:0JiY190vktuhSGN6aqJdrt
60620,Pop Champagne,Jim Jones & Ron Browz Featuring Juelz Santana,22,24,15,24,False,2009-02-04,spotify:track:2QcXPFQwqvyf3z2iOSbiXJ
60621,Miss Independent,Ne-Yo,7,21,23,25,False,2009-02-04,spotify:track:34ceTg8ChN5HjrqiIYCn9Q
60697,Right Round,Flo Rida,1,1,4,1,False,2009-03-04,spotify:track:3GpbwCm3YxiWDvy29Uo3vP
60698,Dead And Gone,T.I. Featuring Justin Timberlake,2,2,12,2,False,2009-03-04,spotify:track:7IhsLJMqdxoo7YAZjaSMru
60699,Heartless,Kanye West,2,4,16,3,False,2009-03-04,spotify:track:4EWCNWgDS8707fNSZ1oaA5
60700,Gives You Hell,The All-American Rejects,4,6,15,4,False,2009-03-04,spotify:track:6ihL9TjfRjadfEePzXXyVF
60701,Crack A Bottle,"Eminem, Dr. Dre & 50 Cent",1,3,6,5,False,2009-03-04,spotify:track:0ltIb83VBPvnGDKg7axXej
60702,Poker Face,Lady Gaga,6,10,10,6,False,2009-03-04,spotify:track:5R8dQOPq8haW94K7mgERlO
60703,Just Dance,Lady Gaga Featuring Colby O'Donis,1,5,29,7,False,2009-03-04,spotify:track:2x7MyWybabEz6Y6wvHuwGE
60704,Love Story,Taylor Swift,4,7,24,8,False,2009-03-04,spotify:track:1eQpzJW0swYMnET7UYnWA6
60705,Kiss Me Thru The Phone,Soulja Boy Tell 'em Featuring Sammie,9,17,9,9,False,2009-03-04,spotify:track:2q4rjDy9WhaN3o9MvDbO21
60706,My Life Would Suck Without You,Kelly Clarkson,1,8,6,10,False,2009-03-04,spotify:track:4Dm32oO01YpIubCHaAtKkN
60707,Single Ladies (Put A Ring On It),Beyonce,1,9,19,11,False,2009-03-04,spotify:track:2ZBNclC5wm4GtiWaeh0DMx
60708,You Found Me,The Fray,7,11,14,12,False,2009-03-04,spotify:track:4IoYz8XqqdowINzfRrFnhi
60709,Mad,Ne-Yo,13,14,12,13,False,2009-03-04,spotify:track:6xjeGpyq1b9cb9po7dvzIV
60710,Circus,Britney Spears,3,12,12,14,False,2009-03-04,spotify:track:7jk7gqyEonmVVYahZN5zhW
60711,Sober,P!nk,15,18,13,15,False,2009-03-04,spotify:track:733ncRLzZQT5UtSPg1QmPc
60712,I'm Yours,Jason Mraz,6,15,45,16,False,2009-03-04,spotify:track:5smPViFYtztTo7ww9gJXpD
60713,Blame It,Jamie Foxx Featuring T-Pain,17,26,6,17,False,2009-03-04,spotify:track:2Kbw7W6OhWYOI1NfRYH5XQ
60714,Turnin Me On,Keri Hilson Featuring Lil Wayne,18,23,10,18,False,2009-03-04,spotify:track:02Df1JGm5Sjh2GmRAl5ClR
60715,Diva,Beyonce,19,24,10,19,False,2009-03-04,spotify:track:5Ssv6DaKrW0HczVqx6zXdl
60716,Beautiful,Akon Featuring Colby O'Donis & Kardinal Offishall,19,25,12,20,False,2009-03-04,spotify:track:2rxQMGVafnNaRaXlRMWPde
60717,Live Your Life,T.I. Featuring Rihanna,1,16,22,21,False,2009-03-04,spotify:track:3jlbL2OTD5YmIunYzgQTAN
60718,Let It Rock,Kevin Rudolf Featuring Lil Wayne,5,19,26,22,False,2009-03-04,spotify:track:6TrNRd98WksT9Kkmx9uj6R
60719,I Hate This Part,The Pussycat Dolls,11,22,13,23,False,2009-03-04,spotify:track:3tSuRiNgJmMqmYR23dCqnR
60720,Hot N Cold,Katy Perry,3,20,30,24,False,2009-03-04,spotify:track:1y4eb6hmAvsqlDOl3fx9kk
60721,Viva La Vida,Coldplay,1,13,42,25,False,2009-03-04,spotify:track:1mea3bSkSGXuIRvnydlB5b
60797,Right Round,Flo Rida,1,1,8,1,False,2009-04-04,spotify:track:3GpbwCm3YxiWDvy29Uo3vP
60798,Poker Face,Lady Gaga,2,3,14,2,False,2009-04-04,spotify:track:5R8dQOPq8haW94K7mgERlO
60799,Kiss Me Thru The Phone,Soulja Boy Tell 'em Featuring Sammie,3,4,13,3,False,2009-04-04,spotify:track:2q4rjDy9WhaN3o9MvDbO21
60800,Dead And Gone,T.I. Featuring Justin Timberlake,2,2,16,4,False,2009-04-04,spotify:track:7IhsLJMqdxoo7YAZjaSMru
60801,Gives You Hell,The All-American Rejects,4,6,19,5,False,2009-04-04,spotify:track:6ihL9TjfRjadfEePzXXyVF
60802,My Life Would Suck Without You,Kelly Clarkson,1,5,10,6,False,2009-04-04,spotify:track:4Dm32oO01YpIubCHaAtKkN
60803,Blame It,Jamie Foxx Featuring T-Pain,7,8,10,7,False,2009-04-04,spotify:track:2Kbw7W6OhWYOI1NfRYH5XQ
60804,Heartless,Kanye West,2,7,20,8,False,2009-04-04,spotify:track:4EWCNWgDS8707fNSZ1oaA5
60805,I Told You So,Carrie Underwood Featuring Randy Travis,9,57,6,9,False,2009-04-04,spotify:track:6xxXrNJnnsQNLdgNk8S4y8
60806,Just Dance,Lady Gaga Featuring Colby O'Donis,1,10,33,10,False,2009-04-04,spotify:track:2x7MyWybabEz6Y6wvHuwGE
60807,The Climb,Miley Cyrus,6,9,3,11,False,2009-04-04,spotify:track:0V8FYVlBFuXXTIvRnMbZyS
60808,Mad,Ne-Yo,11,12,16,12,False,2009-04-04,spotify:track:6xjeGpyq1b9cb9po7dvzIV
60809,Love Story,Taylor Swift,4,13,28,13,False,2009-04-04,spotify:track:1eQpzJW0swYMnET7UYnWA6
60810,I Love College,Asher Roth,14,17,6,14,False,2009-04-04,spotify:track:1akgiRM3mN2nxu2AX6ACCW
60811,Turnin Me On,Keri Hilson Featuring Lil Wayne,15,15,14,15,False,2009-04-04,spotify:track:02Df1JGm5Sjh2GmRAl5ClR
60812,You Found Me,The Fray,7,16,18,16,False,2009-04-04,spotify:track:4IoYz8XqqdowINzfRrFnhi
