,uri,genres
3393,spotify:track:7DFawVSjI88xR9mjnWwURg,british soul
3394,spotify:track:6ioBgySxoeQKALvAeLEmId,dance pop
3395,spotify:track:4jh9olf0OKCokpzxSyLeJx,minneapolis sound
3396,spotify:track:3J0AoQhAufniMrznCRJASD,dance pop
3397,spotify:track:6d1IYeSfyqOTW61rPgocGD,adult standards
3398,spotify:track:4ke74jHjQAhNMWOs4XWyEr,freestyle
3399,spotify:track:5Qb7gx7gcxsYi3l7FHHm56,album rock
3400,spotify:track:7gSQv1OHpkIoAdUiRLdmI6,album rock
3401,spotify:track:7pfP8Z9M9KRUtzTLcnjem5,gothic rock
3402,spotify:track:4LFwNJWoj74Yd71fIr1W8x,new wave pop
3403,spotify:track:7pkWZL0kA26s754CwyK0SH,album rock
3404,spotify:track:7yJYnyb2Hx4G1i12DVpead,glam metal
3405,spotify:track:1UHXwhhhyyikWEa3h79sNF,
3406,spotify:track:6jrp8qBMJO6vhAeYVAsdk9,dance pop
3407,spotify:track:60tCUGmI1Yhz5gLjXhplXx,mellow gold
3408,spotify:track:4aYOQDyN2wTOlt2mRQ6zef,contemporary r&b
3409,spotify:track:07sbyup2960cnUW73Uq9w9,boy band
3410,spotify:track:16flEBCtUF67V5yO0GxYWn,boy band
3411,spotify:track:2dEgwtRjYl6TJkIwjRwn6z,album rock
3412,spotify:track:0YL8rCxASTV9uBE9Sur0Ag,contemporary r&b
3413,spotify:track:6QA56dFunKTt10nXZcGjHs,classic country pop
3414,spotify:track:3gDtrR0W8CmkyS6mweesSS,blues
3415,spotify:track:6mYrhCAGWzTdF8QnKuchXM,dance pop
3416,spotify:track:0qgrrDnUUhyxpxbBznUnzg,album rock
3417,spotify:track:7upgDi9C0pQn9HZzGfksJq,british soul
3418,spotify:track:3NWcFiL6oCEagrFiTdDr1m,album rock
3419,spotify:track:7BLKBIoijWCkDyOATEr5vW,dance pop
3420,spotify:track:5YCFeUmzlXKs4dypFfEKNC,contemporary r&b
3421,spotify:track:4r5VaK6H1bq0cTGPMTN97Z,dance pop
3422,spotify:track:6fKQblT3h0U2ydiDbnsyfa,album rock
3423,spotify:track:58EuQiDP4FLGP7EyDzGXKj,new wave
3424,spotify:track:7N15WAk1hWbdM68yBi2Jqs,miami bass
3425,spotify:track:2zFqQ0xLiMHOVUuV5zw9Gq,contemporary r&b
3426,spotify:track:2AuHSF7dV35UqfsQe67TeT,album rock
3427,spotify:track:0PbAyLrJRDxckQBLQ2Addc,new romantic
3428,spotify:track:1qIKynV6YQZgocodkPdCy7,europop
3429,spotify:track:3AkbIT2UydYAB1FkwIaiiB,freestyle
3430,spotify:track:6CCYX0JVy5qYqUvWpCvHXh,boy band
3431,spotify:track:0tKjVEJlX3IZ5L1rEJc5hh,album rock
3432,spotify:track:1l6DV8qhmCdgOKLSAFzPOe,album rock
3433,spotify:track:7BVMXNnQSswMX8IJeZUb5T,contemporary r&b
3434,spotify:track:2cc9k15AifO7RfxxuEExkS,album rock
3435,spotify:track:6Vx6TVui8rcatNrlAnUXPz,dance pop
3436,spotify:track:4W4wYHtsrgDiivRASVOINL,album rock
3437,spotify:track:0UUpyDCYzkziXJ1TM4awHM,freestyle
3438,spotify:track:2uKYtE9YHJFxKixxzady6U,classic soul
3439,spotify:track:4rxCQMELiiH0gk8nbTd2tR,glam rock
3440,spotify:track:6pPWRBubXOBAHnjl5ZIujB,new wave pop
3441,spotify:track:3Cx4yrFaX8CeHwBMReOWXI,album rock
3442,spotify:track:1NCuYqMc8hKMb4cpNTcJbD,rock drums
3443,spotify:track:4WlPtfh0OCviwr7cE1ZOa1,
3444,spotify:track:7vvRkLPIvfjjmCIqNxBuEZ,british soul
3445,spotify:track:2cG2bZy32qIxWVbFrobSQ1,new wave pop
3446,spotify:track:3hK26G5cYhJ9KjcUy1aBRk,freestyle
3447,spotify:track:21qnJAMtzC6S5SESuqQLEK,eurodance
3448,spotify:track:2yUMJq8iHesXXQMG2Bl86A,new romantic
3449,spotify:track:51NIPObR2BUTz3URTV66A1,glam metal
3450,spotify:track:4nTYxxF8iWBq54LO3dBUie,dance pop
3451,spotify:track:4urd42euwvihhC3j1G8Jt2,glam metal
3452,spotify:track:3RMeOetCdXttthQK0clPuz,soft rock
3453,spotify:track:78bDGxqn2KF2VU1G3Kz6J0,boy band
3454,spotify:track:5JGdpqo9wrRtOZtui5GShI,dance pop
3455,spotify:track:5p4xF15jnsw1rfi55Gv1lU,contemporary r&b
3456,spotify:track:3Aimpqxpvmz7jhJlNnEd5c,novelty
3457,spotify:track:1fMvhGvNGrumP5MKKDf61e,album rock
3458,spotify:track:5tVA6TkbaAH9QMITTQRrNv,album rock
3459,spotify:track:0vJUdIefT5caKla9H8b1q4,album rock
3460,spotify:track:7z38bideBRvGAgjXe2SECm,dance pop
3461,spotify:track:6GS6uE1vDmtzxO8GztAR2O,freestyle
3462,spotify:track:5XJzh2c0roCc6GDs8PrILx,mellow gold
3463,spotify:track:5fMwvrqujbQjUxcNPcYrUF,album rock
3464,spotify:track:6XvDozCQhTvSutezyoYgB0,album rock
3465,spotify:track:7LwsqxyIqOCF9vbdHmdIvT,europop
3466,spotify:track:4ZpXHlV2vQVfPXUvbDSZ92,album rock
3467,spotify:track:5HAv1Ckfe50DUjv8ghwTrz,dance pop
3468,spotify:track:7sS1P9f8SDyl03hqC1etWU,freestyle
3469,spotify:track:4DINaOcmczOIrUwKsNqmew,album rock
3470,spotify:track:0LuJHeLpbTw1dcXVYgBPyS,freestyle
3471,spotify:track:1DTLJp3baHKyTYZMWD4zgp,freestyle
3472,spotify:track:4asTNYhhrp323lLp81KIKQ,new wave pop
3473,spotify:track:5fqcIHU6DhQtFKVO5XSdQs,album rock
3474,spotify:track:1KU5EHSz04JhGg3rReGJ0N,classic canadian rock
3475,spotify:track:56y9EmjGAAejQ6QX9blIGI,album rock
3476,spotify:track:1Oz5bcZyzhiaEa3F06EiPY,contemporary r&b
3477,spotify:track:16LYB0chkPiblx33djiNTt,album rock
3478,spotify:track:3HLgjHYaEhKFvV4SSvI9Te,freestyle
3479,spotify:track:30v1GJsSnw9GM1WndnsHIg,new wave pop
3480,spotify:track:1MQCTOWVfy4PcuBXkBsHVB,east coast hip hop
3481,spotify:track:4F2t297QK40XFcIHqkmLHs,rock drums
3482,spotify:track:1DapqOfkDAQCiKnvfwKo0g,british soul
3483,spotify:track:5jgSrGvhtJ2aaLoYXGmwOC,
3484,spotify:track:2MOOJh1xUgND4rLjB6h4jY,eurodance
3485,spotify:track:042pmCix7CPth3l3X28jl1,quiet storm
3486,spotify:track:5GHY1DFWKz3Prg2V0Iodqo,lilith
3487,spotify:track:77CWZV2vhWN1BlfKaMeFof,glam rock
3488,spotify:track:5bqNu0YfNOZpgl34bcJiFQ,
3489,spotify:track:6tsojOQ5wHaIjKqIryLZK6,alternative metal
3490,spotify:track:0ZUjPkZKjzRi6bgIuJovfY,soft rock
3491,spotify:track:27QvYgBk0CHOVHthWnkuWt,dance pop
3492,spotify:track:5YjKdeES9QRJ8NmF4Xc8pV,album rock
3493,spotify:track:3KwBXx4v79jKrITc0WBw6H,contemporary r&b
3494,spotify:track:2fAYTT9kcUm8tnUrhD80sC,album rock
3495,spotify:track:63W4sfeRTTiNKFLAzUJHFe,dance pop
3496,spotify:track:2Pntw3RoGXhANFihOS8XyD,album rock
3497,spotify:track:4VZDv8sASBS8UruUBGTFdk,girl group
3498,spotify:track:3PFFwk0K0TrFmBC9ZEZaeg,freestyle
3499,spotify:track:6zNPPFFrxmhpTQejOn1Wm1,freestyle
3500,spotify:track:4CjgSHKDVHahi0oMSlA7Vh,freestyle
3501,spotify:track:6m59VvDUi0UQsB2eZ9wVbH,boy band
3502,spotify:track:6J6RWKCPN5RFKHUKEUFjxS,boy band
3503,spotify:track:5H8bYIKdxHtnpigz78Xqw5,
3504,spotify:track:6AgDFWLbbAt2migXMbrhXT,contemporary r&b
3505,spotify:track:0YEC3pNS0uIKvZb5u4lgsu,conscious hip hop
3506,spotify:track:2obTnCmXErghJPwnXFw4tV,
3507,spotify:track:3ZqjDpr3qCZnZBPcd0Hpj2,contemporary r&b
3508,spotify:track:3TLtCHUaiMHcQcJVGVW2p2,rock drums
3509,spotify:track:3Mn0WiIUimQrekCDxzaCGV,
3510,spotify:track:40xz60ciGIpsRtDqRfPKBE,contemporary r&b
3511,spotify:track:4wGSg2Qqpt2sGCWuAZj6EN,dance rock
3512,spotify:track:0nQLxiNGbbUoSGrxksETLm,diva house
3513,spotify:track:0iQG5fCjWkQc4X0z1QuosR,clean comedy
3514,spotify:track:47SOobTLWvyZpUfpmuUARJ,soft rock
3515,spotify:track:0gLQ6jhJsyYfl7PrD1RZ7X,dance pop
3516,spotify:track:5gAdATsfINRIljv4LbrKX2,freestyle
3517,spotify:track:1Z6lKdYhwp8WYoBqGCKxlM,album rock
3518,spotify:track:0NSSqYISjnav81CEn6EgBY,dance pop
3519,spotify:track:0TtjIsd6WB3hzFu0ra8g8p,dance pop
3520,spotify:track:3iI6xZkQSWGjWx5phFVLn2,contemporary r&b
3521,spotify:track:3an1aoJKoBXJKoIfdDbVwf,boy band
3522,spotify:track:1rIy3lkFJnMsTLZpxFmYU8,girl group
3523,spotify:track:2QqbBVwpyJn7SL7thga35w,boy band
3524,spotify:track:4ReyTz0y3TGkX48wO3Llot,alternative metal
3525,spotify:track:403oiKw757eJnbDKPSjhHV,funk
3526,spotify:track:33I3oS8UkebR3KRvqxD9X0,lovers rock
3527,spotify:track:2QzLYgjE7zTj1lb6Wi1aPx,funk
3528,spotify:track:4WqIpnqW9EvBXlT4jJFa0M,
3529,spotify:track:7CgRXXie9XIxVSkpKi40ID,new wave pop
3530,spotify:track:4ziqqoW1o3P5EhNqK6CPb1,rock drums
3531,spotify:track:5In7xBveNACCRX2uWNoPuW,quiet storm
3532,spotify:track:3XVozq1aeqsJwpXrEZrDJ9,miami hip hop
3533,spotify:track:0YqhqbLNpfQetrwuLaVTiK,mellow gold
3534,spotify:track:7xez8LRby1hw2nBvse9E9e,
3535,spotify:track:0Z9FRM5zukGVagh8TVSdrI,contemporary r&b
3536,spotify:track:4tYpYYoOI7WDxbCnPninwE,dance pop
3537,spotify:track:3V1NOgRn1eTshgG7OiavSl,freestyle
3538,spotify:track:6wBMTv8yTiNh50fqTkT0JC,diva house
3539,spotify:track:48l7PNpT2fBoT4cdLW6EzP,dance pop
3540,spotify:track:2nNKXDFRz6cog1kolC3efq,contemporary r&b
3541,spotify:track:1EB3Z38oKDKVp4K2yEO2dl,
3542,spotify:track:2He3NOyqtLNE3RQPpeDdSb,hip house
3543,spotify:track:4bvqOj9QiH6qKecLiefKst,miami bass
3544,spotify:track:7pUYjnFTXMs0mFWsE9epqV,album rock
3545,spotify:track:18ESXa5mEm1V4Pkt5GSXWx,album rock
3546,spotify:track:4cRR2gUTOerkUOW5iZpm91,contemporary r&b
3547,spotify:track:4ExEwAjm2pIXWyo0CS2Mzs,deep talent show
3548,spotify:track:29hBNYuaVXiO8SbhxgteYY,alternative rock
3549,spotify:track:6GWAYg3cZzizs3FAJzdydD,freestyle
3550,spotify:track:48eiLW57CqSmCYNZRM2J8M,adult standards
3551,spotify:track:2lxfnTyWxW381PXDm9Mg77,girl group
3552,spotify:track:6ozp716QFraV8OrewK6ln4,reggae fusion
3553,spotify:track:0oA9wBGDY4uyILLg4GymWP,cologne indie
3554,spotify:track:6BWRvw630R8z2vNMok6quI,dance pop
3555,spotify:track:5t5rCnsgRBtcKqTB7SbD1Q,album rock
3556,spotify:track:3tyTt5pEWblt96j1HsXiV5,new wave pop
3557,spotify:track:5KwYd278TmyAkLs686tsyw,album rock
3558,spotify:track:5D2bBygg8rQ2upw66Qwj24,album rock
3559,spotify:track:1SkJ8HjZUZRPYT3R2rh5sA,dance pop
3560,spotify:track:3lRgzwd3g1TewI4zjgbh9V,contemporary r&b
3561,spotify:track:60Iwu57QTP1EyEiy3tf2nB,contemporary r&b
3562,spotify:track:2zeGpMojbMPSmLngK2Ojf7,
3563,spotify:track:3Bzh1AtiViTIaZV6yqySZH,album rock
3564,spotify:track:1Ezs8eYxuZjhlgyoI1Bo76,miami hip hop
3565,spotify:track:07M76e7IXxYdnC1BBiJxEX,dance pop
3566,spotify:track:3VWGHiQO7fArciqoKB2DSx,glam metal
3567,spotify:track:2drQ6wg2hdl6RDslarifh8,freestyle
3568,spotify:track:5GFsNLFFDxHI0flqYrfprT,indie garage rock
3569,spotify:track:0S7Vv5am0xbAXgJ2RFQR8S,canadian pop
3570,spotify:track:02mQcDoU5cn15U6tqZmL4e,australian rock
3571,spotify:track:6TSM5vkz0WzyZsNAKKYDcw,dance pop
3572,spotify:track:4AdgGvKgBh1W8Pl7afz4TE,diva house
3573,spotify:track:5Kz1hj2NNSsgf0YkgFJh4e,album rock
3574,spotify:track:2upjcGvuiTCGSaGPZZ2dtD,album rock
3575,spotify:track:2cu8WtQZdxGe3lbetlzeNe,permanent wave
3576,spotify:track:10JIQ4VbdRMlqvSJGvi7El,contemporary r&b
3577,spotify:track:5x9MJycRilBm2SNavzt9yF,new wave pop
3578,spotify:track:7w5AOd6HrDIHewHfpABEss,mellow gold
3579,spotify:track:1KT3ndndHOGXePgC4o0Jq9,
3580,spotify:track:6jL1SnyXcXiKOmw4M2RnmT,east coast hip hop
3581,spotify:track:0otWaD7P1jqYsb0qSHNo6J,
3582,spotify:track:0n8sO6vHx3SkVEn2pjaqV9,dance pop
3583,spotify:track:5TS6P84uJYubgKr2QTU1fk,
3584,spotify:track:6bnKiqeXIQjOpZZSy0qTg7,eurodance
3585,spotify:track:46hYnq0jp7clQ4RedV6G5n,afrobeat
3586,spotify:track:3MVm36ouM56jbP5rORxbVy,downtempo
3587,spotify:track:3IDsegNBHC4pjGCOMTQYlU,christian music
3588,spotify:track:0lyNsWWnut97Jm8aDnn3Us,album rock
3589,spotify:track:2qAqxEV45AAAN60GtFhvW7,boy band
3590,spotify:track:6FfdQJ9HJcJAvsPVIyoGZ5,
3591,spotify:track:4wj8ppW6nJ5hYlgfeJNBn2,europop
3592,spotify:track:7mjTuZkE1XkJnco5bVsZCf,contemporary r&b
3593,spotify:track:6QIWKCrhC1x6DPva7LigmU,j-pop
3594,spotify:track:0u16RbrSY7DWF3WAr0aaZ3,boy band
3595,spotify:track:3WsbAGQt6HgTj9kg6f466M,alternative hip hop
3596,spotify:track:1XF7umKqStpKnL2d2YZ53V,diva house
3597,spotify:track:6oNvmplQGUkmAh441Teows,australian rock
3598,spotify:track:02mYS2yrqvRj5Yx8kexNWN,new romantic
3599,spotify:track:6pceknxOgA22HKs99yPEm1,mellow gold
3600,spotify:track:1hFtJ5rV3aAm58ErijHdFO,dance pop
3601,spotify:track:3o8ls4KmiVYMymyiHuZtSi,
3602,spotify:track:6OSyCAmXT4Gkd3OQ2aPOaF,album rock
3603,spotify:track:4nDjw5rDm2H7dIvEyrIABn,glam metal
3604,spotify:track:1gVgkQFOKa8Wc1HYsJtPdH,funk metal
3605,spotify:track:015qd1I4v00JIoK7yOUgKC,dance pop
3606,spotify:track:2LCIRBYUBMFy9hL81qthi1,soft rock
3607,spotify:track:31AOj9sFz2gM0O3hMARRBx,alternative rock
3608,spotify:track:5VYTKiOnHw4iTrB9pG3yum,britpop
3609,spotify:track:6LuRPg5tHDwcyXvEvrtVxP,dance pop
3610,spotify:track:6ep87j7rt6j8Fok55N9NOs,quiet storm
3611,spotify:track:742hY2twqAjwNYnKkQdilj,diva house
3612,spotify:track:2n5xm7IwwgvtSSBCcQexKW,album rock
3613,spotify:track:3fcGGP62sllcNEhuFJVYeC,britpop
3614,spotify:track:0PKTBeN87JYJ1mRzrq5Aog,ccm
3615,spotify:track:1SShxVVBeZBCY7WddnksPz,diva house
3616,spotify:track:6YR2MkzMhojHBmW1TbXtZO,reggae fusion
3617,spotify:track:24LlWhWXorT9R81J2vaA9H,
3618,spotify:track:1rJpT4AoSEMTngT6mSZw36,boy band
3619,spotify:track:5fgkjhICZnqFctrV0AyuQD,mellow gold
3620,spotify:track:1jRAg7uqdsm5VYKKeEVKVd,
3621,spotify:track:0G9B1ChwFUTz0U5QlmS5Ns,
3622,spotify:track:6eBK3edMW7bEzecF1eCezc,canadian pop
3623,spotify:track:55lX3vm1G35mUpawXHK5Te,christian music
3624,spotify:track:1Ist6PR2BZR3n2z2Y5R6S1,art pop
3625,spotify:track:6VnpKLtfNH4Dk09YSGPSyR,permanent wave
3626,spotify:track:6WCJyL4KetAqEZYhRq5S3f,deep freestyle
3627,spotify:track:7qSd3WHSPUtmt6c36pwJaY,europop
3628,spotify:track:3ovjw5HZZv43SxTwApooCM,album rock
3629,spotify:track:6Plvc2Me6ZjQuwfr2x0xYQ,
3630,spotify:track:1CeGBbkJeKPojRmlo2gIwq,boy band
3631,spotify:track:4LxIGAVfcQIw0zAQRyFhU8,boy band
3632,spotify:track:5m8xVZhlM7E2mL9uuxZpF6,dance pop
3633,spotify:track:05R2lE5g9hnaSmxIrUl3C0,boy band
3634,spotify:track:6Vz7vzOpCwKeSQlfViibuY,british soul
3635,spotify:track:3efqNhyZjnIX2Pnu4Jx8dq,soft rock
3636,spotify:track:3lQrGsSzg5C38sqsza5C3E,diva house
3637,spotify:track:2MVQbDuhVs2muWFURtIdNb,adult standards
3638,spotify:track:0cELvuwJW1acISUHYB6suj,dance pop
3639,spotify:track:5nNwxsg6vS3pKcLNcAvRWP,minneapolis sound
3640,spotify:track:2kDH08boXJyhKMl5hnZbrE,glam metal
3641,spotify:track:1eDCizNe4EQMj7okkjIeXo,contemporary r&b
3642,spotify:track:6Ceejf3zBXvAhIY9DbP1Pr,country rock
3643,spotify:track:1cItNpcJskTVETprljc7HV,funk metal
3644,spotify:track:1v2zyAJrChw5JnfafSkwkJ,alternative rock
3645,spotify:track:1KONmY3enP3r3nIPQidWAy,contemporary r&b
3646,spotify:track:6VthESmOYTaHBh1g0pacba,
3647,spotify:track:4QnjK45IBBZRVRWTEeZ3T8,funk
3648,spotify:track:1lr2oKNclWyfS1Wc31nkRj,karaoke
3649,spotify:track:5gbPzqSC9MFfkeM3L06Imy,britpop
3650,spotify:track:3ascnOSOR5MX901ylGuhcl,soft rock
3651,spotify:track:1k28sDTLOz942qa3wEtMQE,east coast hip hop
3652,spotify:track:264JdkdtNRAGL4M4PnDYHC,boy band
3653,spotify:track:32jYppBJlMiUDUAwd0yHnr,
3654,spotify:track:0qiF6U6WT4nGQTQnhU1chs,
3655,spotify:track:5o5U2r5F3ojvkhLSqRbY1Y,new wave pop
3656,spotify:track:6wdviVWctiZnY6tVn6bh6A,r&b
3657,spotify:track:4XmsMIMjvDIFEjeY3ycMzW,boy band
3658,spotify:track:1uhsVQi7IADIxZXN1xJnk5,dance pop
3659,spotify:track:3Mi8teeczekyPhn5lgW8li,
3660,spotify:track:367dmPOxuMP8FsrZHenNnq,christian music
3661,spotify:track:0uqvSVhGgQTIdj9G51vhvv,diva house
3662,spotify:track:0GMFC1osUTm2qKycgHdwWD,new wave pop
3663,spotify:track:6hTBP6QLwJdxbKyLlLXrGo,girl group
3664,spotify:track:2U25Ne3teRZLF1wsRnjcfW,
3665,spotify:track:4ZnKSrukEcPuMxGrcZEEh1,hip hop
3666,spotify:track:46jqxETXUwgLRsoMGuwFLa,hip hop
3667,spotify:track:5ghIJDpPoe3CfHMGu71E6T,grunge
3668,spotify:track:6YsCavQbx3YITYsnIKvF3j,album rock
3669,spotify:track:484nGs1XI66oLzsFUUe5qD,workout product
3670,spotify:track:69mFxANpGyq9s69LqH3d9G,contemporary r&b
3671,spotify:track:40rVLjYfsdHCANX7oUGCsF,funk
3672,spotify:track:0eifvmNPHWaSh4IKNR4Xva,glam metal
3673,spotify:track:0IhHkW1fnUSMEcLSHmKhrJ,contemporary r&b
3674,spotify:track:1MaScnhjRVNNZU2PfGxedO,irish rock
3675,spotify:track:5LLRxnEQAbnQNzLK0mAC2R,contemporary r&b
3676,spotify:track:4jnFqNWeJCeCRHc4HCdxfd,r&b
3677,spotify:track:7okbmgA8lRBGl5limZ7LFM,contemporary r&b
3678,spotify:track:3UqHlIBI771FNCiLY5MKrp,album rock
3679,spotify:track:1soHL9VOfgoJywkHZ1mfvV,contemporary r&b
3680,spotify:track:2GwDKcTJlvoRDaJXkA7ULJ,christian music
3681,spotify:track:7ho5FKdNqmmbCpXYcyDH8c,soft rock
3682,spotify:track:0No5Hr1LxZjJHGsQSTy2bm,album rock
3683,spotify:track:18sytW2s53Of6NVudQyUlH,contemporary r&b
3684,spotify:track:5UVcgBRW78CCcKCopEGAST,dance pop
3685,spotify:track:7B3UAPLYAbwXVgbHSKEaTw,canadian pop
3686,spotify:track:7E81YAfHOaSlnevLjKMghT,acid house
3687,spotify:track:1ntKYuqLlmV3sTZoNyeHhM,new wave pop
3688,spotify:track:27AHAtAirQapVldIm4c9ZX,gangster rap
3689,spotify:track:3R97rNX7JnmshCWBwOSFet,contemporary r&b
3690,spotify:track:4eoli5b55cvAkvwP4tB1TF,new jack swing
3691,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,alternative rock
3692,spotify:track:3YgkTpILtOWngT7PVHg8kO,funk metal
3693,spotify:track:3G69vJMWsX6ZohTykad2AU,irish rock
3694,spotify:track:68Qv4S2uJ0nLvdtWPrlOVt,canadian pop
3695,spotify:track:5Fy40smNxk0j5OpFMtvfaU,r&b
3696,spotify:track:0LoH6lFQLNscy3RyljAewK,album rock
3697,spotify:track:1SAkL1mYNJlaqnBQxVZrRl,old school hip hop
3698,spotify:track:7kmfQ2QHwGqRCxVHDv5mzo,lilith
3699,spotify:track:6vubJBI43jIr557lvNbzlH,canadian pop
3700,spotify:track:1aaoIHFT9UqhlaEwLAhh00,atl hip hop
3701,spotify:track:2EoIt9vdgFRNW03u5IvFsQ,country rock
3702,spotify:track:0qbhFj4bVrguIZViOJOs36,album rock
3703,spotify:track:7EE5va6hu88TSdtbXrEl0J,freestyle
3704,spotify:track:6jF3FFsAvliEqH0mWrkOla,classic soul
3705,spotify:track:4KjPPpRbthW8dSNdisR2Wi,new wave pop
3706,spotify:track:5AoBNJQDXXEnIJGjJjZu3y,soft rock
3707,spotify:track:7jIFGkTBIK1UwWaEXMW2Nh,canadian singer-songwriter
3708,spotify:track:637V2ymBt4Ljlbz4EmRys8,dance pop
3709,spotify:track:1zTuB57LYZa7xu7KUH8kF0,atl hip hop
3710,spotify:track:3YRCqOhFifThpSRFJ1VWFM,glam metal
3711,spotify:track:4htbAEZWr53J08x3dUv00W,contemporary r&b
3712,spotify:track:63uR29DnkNPUiorL30cHnj,contemporary r&b
3713,spotify:track:4Gv46S98aguDKuKTrbRBus,gangster rap
3714,spotify:track:7cRrS2PIyaXzmNDTFckXJ2,ccm
3715,spotify:track:36tOpYpo1omPwIab8ebEkW,contemporary r&b
3716,spotify:track:51YxkVZOPfnBqTHCnK1AU3,candy pop
3717,spotify:track:7L93GESzq43UkKUt5FsOCq,gangster rap
3718,spotify:track:0LHzd11GIXVmND7TfQnGiy,glam rock
3719,spotify:track:3CUV8wsoTTKznGpEovrnZw,new wave pop
3720,spotify:track:3xRbymJj98leHL7K8Y94WS,boy band
3721,spotify:track:41DTJjf2ZT7dTuZOKBNKbb,
3722,spotify:track:5thts3213xwSroRd11fv5A,atl hip hop
3723,spotify:track:1yJWqYYDQge60nZKdLyiZU,glam metal
3724,spotify:track:2jstyP5wqWuPfH8GCRUrwr,canadian pop
3725,spotify:track:0nf9RjoFTcOzTIXtmzhRuH,album rock
3726,spotify:track:2vG1yrWSMiL6egg6w4e9ma,contemporary r&b
3727,spotify:track:2QVHmiFTjFsHyxONRdbkcq,
3728,spotify:track:4eMLyB1mc7onYLdoG8YSXG,dance pop
3729,spotify:track:1IWzfq3sLedGQ3fb2hAMBA,diva house
3730,spotify:track:4dY4JVC0Q9CwpeZ6JAclIc,contemporary r&b
3731,spotify:track:3XG801WWhqC753dekEBkMt,dance pop
3732,spotify:track:63PIgPkDf3rswlU4ZWCYAM,atl hip hop
3733,spotify:track:1jCsCYgzQQHk3bDJDuFbNi,boy band
3734,spotify:track:3PkvYP6223QO3xlW2THd1x,neo soul
3735,spotify:track:4eHbdreAnSOrDDsFfc4Fpm,dance pop
3736,spotify:track:3WFQ6pEp1BRXrDKQ825ze7,contemporary r&b
3737,spotify:track:4ye6YRG07XMpZZ9Y9tNTt6,soft rock
3738,spotify:track:0zxj7dVhYZq5ACyaDx5XIo,album rock
3739,spotify:track:3F3n2V9XBrtb1omqLfcNPe,glam metal
3740,spotify:track:6KU8g98m1tcrUXRNjPQeOI,dance pop
3741,spotify:track:3TiNc6aXfslSBk4l6vX5xy,dancehall
3742,spotify:track:47ukoPgAExwBp64F2gQlv2,chicano rap
3743,spotify:track:4tS8xQfyPGc7f4lJ1JP6BX,quiet storm
3744,spotify:track:0wokCRaKD0zPNhMRXAgVsr,album rock
3745,spotify:track:5DOYik1z3Of1wAFfY3dYbC,atl hip hop
3746,spotify:track:61EQfJXizp4MIpLYWyLoQI,classic country pop
3747,spotify:track:5rIr1MOh4cWwpdln1QqTPS,contemporary r&b
3748,spotify:track:2LjiPAQOVazT8sRyXL3XRs,canadian old school hip hop
3749,spotify:track:5Tbpp3OLLClPJF8t1DmrFD,g funk
3750,spotify:track:1SyQ6t9RdRBK0QUCS6a797,east coast hip hop
3751,spotify:track:7n6Zwr9JmTKQ6XjjYOjdLF,canadian hip hop
3752,spotify:track:1zng9uqqXoPkmU05nsAlsw,glam metal
3753,spotify:track:62cC8knNydvmC1JPZExWTD,contemporary r&b
3754,spotify:track:26q6YTrXt9l8qshIveiTX9,afrofuturism
3755,spotify:track:5CdJveJgiGXoGwDFqF6afp,contemporary r&b
3756,spotify:track:31er9IGsfFbwqy1pH4aiTP,dance pop
3757,spotify:track:5x9RZg7HfXGY3JayXL3seF,funk metal
3758,spotify:track:4ePP9So5xRzspjLFVVbj90,alternative rock
3759,spotify:track:6vHJpgX1QTYa9SVXankGVR,boy band
3760,spotify:track:4iAYo83eWlktjw97oebIal,bronx hip hop
3761,spotify:track:29rQJydAlO0uMyWvRIZxQg,dance pop
3762,spotify:track:0G2wTiezzwJCws6knMK3cd,
3763,spotify:track:5XT320MZDtmX9Qz4wq0tD8,contemporary r&b
3764,spotify:track:2JaHnS7CcIPoc7Il4BkqdR,miami bass
3765,spotify:track:6x53SJOV1PAZ8ZUwH4NFXQ,boy band
3766,spotify:track:4HWcWgleTuUAWnVPNwW4CM,r&b
3767,spotify:track:71EHOyEOhNx1SzTebRRyng,contemporary r&b
3768,spotify:track:4t0UsYzmmmZRMTWn77jiGF,diva house
3769,spotify:track:6mIY6O7uNGgVqOoX70UAYh,mellow gold
3770,spotify:track:0yfNXxlyXdmP0ue1iJijx1,album rock
3771,spotify:track:3oWXoSkjdbTlQlteizN7Hb,atlanta bass
3772,spotify:track:21NA5Zggba7pyACm25h6k4,g funk
3773,spotify:track:5hIljtQ1fRvDRc1aHdhwWK,contemporary r&b
3774,spotify:track:0Y1Bi9loZbMijeHcycwH5r,
3775,spotify:track:1PJM5F9oC7AKcdYROTv8EX,bass music
3776,spotify:track:0W2mz7mvaBaEsC4rmoRNPn,east coast hip hop
3777,spotify:track:3xClOm84ur8ron2AZKQhTT,celtic rock
3778,spotify:track:5oPRLER8bCQN3RFFVvLbTC,contemporary r&b
3779,spotify:track:3TW48DvQ7ChwY1Yy1tkMaP,alternative rock
3780,spotify:track:0t414ewhjcIiuPVF3QECz2,dance pop
3781,spotify:track:6HcQZfMrw3KwGyzrKw1Pjy,dance pop
3782,spotify:track:2rN2WzftSKZzDLFApWECWz,r&b
3783,spotify:track:30qVCFYKBtAENjTIBA8FPZ,album rock
3784,spotify:track:3xSu3S8v206qwhob9N2LGJ,boy band
