,uri,features
3419,spotify:track:7BLKBIoijWCkDyOATEr5vW,"{'danceability': 0.692, 'energy': 0.875, 'key': 2, 'loudness': -4.528, 'mode': 1, 'speechiness': 0.0345, 'acousticness': 0.289, 'instrumentalness': 3.27e-05, 'liveness': 0.0675, 'valence': 0.9, 'tempo': 131.877, 'type': 'audio_features', 'id': '7BLKBIoijWCkDyOATEr5vW', 'uri': 'spotify:track:7BLKBIoijWCkDyOATEr5vW', 'track_href': 'https://api.spotify.com/v1/tracks/7BLKBIoijWCkDyOATEr5vW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7BLKBIoijWCkDyOATEr5vW', 'duration_ms': 229600, 'time_signature': 4}"
3420,spotify:track:5YCFeUmzlXKs4dypFfEKNC,"{'danceability': 0.808, 'energy': 0.663, 'key': 10, 'loudness': -12.193, 'mode': 0, 'speechiness': 0.157, 'acousticness': 0.0479, 'instrumentalness': 2.53e-05, 'liveness': 0.0989, 'valence': 0.515, 'tempo': 102.697, 'type': 'audio_features', 'id': '5YCFeUmzlXKs4dypFfEKNC', 'uri': 'spotify:track:5YCFeUmzlXKs4dypFfEKNC', 'track_href': 'https://api.spotify.com/v1/tracks/5YCFeUmzlXKs4dypFfEKNC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5YCFeUmzlXKs4dypFfEKNC', 'duration_ms': 352120, 'time_signature': 4}"
3421,spotify:track:4r5VaK6H1bq0cTGPMTN97Z,"{'danceability': 0.702, 'energy': 0.975, 'key': 6, 'loudness': -7.968, 'mode': 0, 'speechiness': 0.0396, 'acousticness': 0.0305, 'instrumentalness': 0.000134, 'liveness': 0.165, 'valence': 0.646, 'tempo': 115.185, 'type': 'audio_features', 'id': '4r5VaK6H1bq0cTGPMTN97Z', 'uri': 'spotify:track:4r5VaK6H1bq0cTGPMTN97Z', 'track_href': 'https://api.spotify.com/v1/tracks/4r5VaK6H1bq0cTGPMTN97Z', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4r5VaK6H1bq0cTGPMTN97Z', 'duration_ms': 252333, 'time_signature': 4}"
3422,spotify:track:6fKQblT3h0U2ydiDbnsyfa,"{'danceability': 0.493, 'energy': 0.956, 'key': 7, 'loudness': -4.257, 'mode': 1, 'speechiness': 0.0429, 'acousticness': 0.0995, 'instrumentalness': 0.000295, 'liveness': 0.83, 'valence': 0.831, 'tempo': 137.091, 'type': 'audio_features', 'id': '6fKQblT3h0U2ydiDbnsyfa', 'uri': 'spotify:track:6fKQblT3h0U2ydiDbnsyfa', 'track_href': 'https://api.spotify.com/v1/tracks/6fKQblT3h0U2ydiDbnsyfa', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6fKQblT3h0U2ydiDbnsyfa', 'duration_ms': 278107, 'time_signature': 4}"
3423,spotify:track:58EuQiDP4FLGP7EyDzGXKj,"{'danceability': 0.74, 'energy': 0.816, 'key': 0, 'loudness': -4.765, 'mode': 1, 'speechiness': 0.0764, 'acousticness': 0.498, 'instrumentalness': 0, 'liveness': 0.195, 'valence': 0.963, 'tempo': 91.911, 'type': 'audio_features', 'id': '58EuQiDP4FLGP7EyDzGXKj', 'uri': 'spotify:track:58EuQiDP4FLGP7EyDzGXKj', 'track_href': 'https://api.spotify.com/v1/tracks/58EuQiDP4FLGP7EyDzGXKj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/58EuQiDP4FLGP7EyDzGXKj', 'duration_ms': 220427, 'time_signature': 4}"
3424,spotify:track:7N15WAk1hWbdM68yBi2Jqs,"{'danceability': 0.498, 'energy': 0.941, 'key': 8, 'loudness': -4.178, 'mode': 0, 'speechiness': 0.182, 'acousticness': 0.131, 'instrumentalness': 0.036, 'liveness': 0.867, 'valence': 0.681, 'tempo': 118.97, 'type': 'audio_features', 'id': '7N15WAk1hWbdM68yBi2Jqs', 'uri': 'spotify:track:7N15WAk1hWbdM68yBi2Jqs', 'track_href': 'https://api.spotify.com/v1/tracks/7N15WAk1hWbdM68yBi2Jqs', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7N15WAk1hWbdM68yBi2Jqs', 'duration_ms': 483000, 'time_signature': 4}"
3425,spotify:track:2zFqQ0xLiMHOVUuV5zw9Gq,"{'danceability': 0.802, 'energy': 0.802, 'key': 2, 'loudness': -6.709, 'mode': 1, 'speechiness': 0.0513, 'acousticness': 0.0608, 'instrumentalness': 0.000252, 'liveness': 0.0727, 'valence': 0.912, 'tempo': 116.316, 'type': 'audio_features', 'id': '2zFqQ0xLiMHOVUuV5zw9Gq', 'uri': 'spotify:track:2zFqQ0xLiMHOVUuV5zw9Gq', 'track_href': 'https://api.spotify.com/v1/tracks/2zFqQ0xLiMHOVUuV5zw9Gq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2zFqQ0xLiMHOVUuV5zw9Gq', 'duration_ms': 241493, 'time_signature': 4}"
3426,spotify:track:2AuHSF7dV35UqfsQe67TeT,"{'danceability': 0.551, 'energy': 0.891, 'key': 5, 'loudness': -5.846, 'mode': 0, 'speechiness': 0.0263, 'acousticness': 0.0408, 'instrumentalness': 0.000114, 'liveness': 0.0819, 'valence': 0.874, 'tempo': 96.882, 'type': 'audio_features', 'id': '2AuHSF7dV35UqfsQe67TeT', 'uri': 'spotify:track:2AuHSF7dV35UqfsQe67TeT', 'track_href': 'https://api.spotify.com/v1/tracks/2AuHSF7dV35UqfsQe67TeT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2AuHSF7dV35UqfsQe67TeT', 'duration_ms': 290187, 'time_signature': 4}"
3427,spotify:track:0PbAyLrJRDxckQBLQ2Addc,"{'danceability': 0.209, 'energy': 0.795, 'key': 0, 'loudness': -7.241, 'mode': 1, 'speechiness': 0.0443, 'acousticness': 0.0109, 'instrumentalness': 5.63e-05, 'liveness': 0.355, 'valence': 0.682, 'tempo': 171.975, 'type': 'audio_features', 'id': '0PbAyLrJRDxckQBLQ2Addc', 'uri': 'spotify:track:0PbAyLrJRDxckQBLQ2Addc', 'track_href': 'https://api.spotify.com/v1/tracks/0PbAyLrJRDxckQBLQ2Addc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0PbAyLrJRDxckQBLQ2Addc', 'duration_ms': 376733, 'time_signature': 4}"
3428,spotify:track:1qIKynV6YQZgocodkPdCy7,"{'danceability': 0.539, 'energy': 0.583, 'key': 1, 'loudness': -4.935, 'mode': 0, 'speechiness': 0.0275, 'acousticness': 0.108, 'instrumentalness': 0, 'liveness': 0.111, 'valence': 0.337, 'tempo': 86.063, 'type': 'audio_features', 'id': '1qIKynV6YQZgocodkPdCy7', 'uri': 'spotify:track:1qIKynV6YQZgocodkPdCy7', 'track_href': 'https://api.spotify.com/v1/tracks/1qIKynV6YQZgocodkPdCy7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1qIKynV6YQZgocodkPdCy7', 'duration_ms': 328093, 'time_signature': 4}"
3429,spotify:track:3AkbIT2UydYAB1FkwIaiiB,"{'danceability': 0.455, 'energy': 0.713, 'key': 8, 'loudness': -10.959, 'mode': 1, 'speechiness': 0.0423, 'acousticness': 0.23, 'instrumentalness': 0.000332, 'liveness': 0.37, 'valence': 0.469, 'tempo': 169.633, 'type': 'audio_features', 'id': '3AkbIT2UydYAB1FkwIaiiB', 'uri': 'spotify:track:3AkbIT2UydYAB1FkwIaiiB', 'track_href': 'https://api.spotify.com/v1/tracks/3AkbIT2UydYAB1FkwIaiiB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3AkbIT2UydYAB1FkwIaiiB', 'duration_ms': 259200, 'time_signature': 4}"
3430,spotify:track:6CCYX0JVy5qYqUvWpCvHXh,"{'danceability': 0.721, 'energy': 0.765, 'key': 6, 'loudness': -13.036, 'mode': 1, 'speechiness': 0.0345, 'acousticness': 0.0344, 'instrumentalness': 2.83e-06, 'liveness': 0.322, 'valence': 0.948, 'tempo': 119.95, 'type': 'audio_features', 'id': '6CCYX0JVy5qYqUvWpCvHXh', 'uri': 'spotify:track:6CCYX0JVy5qYqUvWpCvHXh', 'track_href': 'https://api.spotify.com/v1/tracks/6CCYX0JVy5qYqUvWpCvHXh', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6CCYX0JVy5qYqUvWpCvHXh', 'duration_ms': 241840, 'time_signature': 4}"
3431,spotify:track:0tKjVEJlX3IZ5L1rEJc5hh,"{'danceability': 0.495, 'energy': 0.609, 'key': 7, 'loudness': -9.902, 'mode': 1, 'speechiness': 0.0339, 'acousticness': 0.42, 'instrumentalness': 0, 'liveness': 0.187, 'valence': 0.33, 'tempo': 135.671, 'type': 'audio_features', 'id': '0tKjVEJlX3IZ5L1rEJc5hh', 'uri': 'spotify:track:0tKjVEJlX3IZ5L1rEJc5hh', 'track_href': 'https://api.spotify.com/v1/tracks/0tKjVEJlX3IZ5L1rEJc5hh', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0tKjVEJlX3IZ5L1rEJc5hh', 'duration_ms': 257440, 'time_signature': 4}"
3432,spotify:track:1l6DV8qhmCdgOKLSAFzPOe,"{'danceability': 0.449, 'energy': 0.961, 'key': 4, 'loudness': -4.305, 'mode': 1, 'speechiness': 0.0701, 'acousticness': 0.00854, 'instrumentalness': 0.00276, 'liveness': 0.343, 'valence': 0.602, 'tempo': 93.956, 'type': 'audio_features', 'id': '1l6DV8qhmCdgOKLSAFzPOe', 'uri': 'spotify:track:1l6DV8qhmCdgOKLSAFzPOe', 'track_href': 'https://api.spotify.com/v1/tracks/1l6DV8qhmCdgOKLSAFzPOe', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1l6DV8qhmCdgOKLSAFzPOe', 'duration_ms': 321827, 'time_signature': 4}"
3433,spotify:track:7BVMXNnQSswMX8IJeZUb5T,"{'danceability': 0.685, 'energy': 0.547, 'key': 11, 'loudness': -12.417, 'mode': 0, 'speechiness': 0.0487, 'acousticness': 0.0306, 'instrumentalness': 1.05e-05, 'liveness': 0.0694, 'valence': 0.909, 'tempo': 77.509, 'type': 'audio_features', 'id': '7BVMXNnQSswMX8IJeZUb5T', 'uri': 'spotify:track:7BVMXNnQSswMX8IJeZUb5T', 'track_href': 'https://api.spotify.com/v1/tracks/7BVMXNnQSswMX8IJeZUb5T', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7BVMXNnQSswMX8IJeZUb5T', 'duration_ms': 289533, 'time_signature': 4}"
3434,spotify:track:2cc9k15AifO7RfxxuEExkS,"{'danceability': 0.535, 'energy': 0.967, 'key': 2, 'loudness': -4.082, 'mode': 1, 'speechiness': 0.0678, 'acousticness': 0.000885, 'instrumentalness': 0.0181, 'liveness': 0.233, 'valence': 0.353, 'tempo': 110.975, 'type': 'audio_features', 'id': '2cc9k15AifO7RfxxuEExkS', 'uri': 'spotify:track:2cc9k15AifO7RfxxuEExkS', 'track_href': 'https://api.spotify.com/v1/tracks/2cc9k15AifO7RfxxuEExkS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2cc9k15AifO7RfxxuEExkS', 'duration_ms': 291307, 'time_signature': 4}"
3435,spotify:track:6Vx6TVui8rcatNrlAnUXPz,"{'danceability': 0.812, 'energy': 0.736, 'key': 6, 'loudness': -9.889, 'mode': 1, 'speechiness': 0.0864, 'acousticness': 0.0655, 'instrumentalness': 0.00216, 'liveness': 0.0508, 'valence': 0.833, 'tempo': 119.973, 'type': 'audio_features', 'id': '6Vx6TVui8rcatNrlAnUXPz', 'uri': 'spotify:track:6Vx6TVui8rcatNrlAnUXPz', 'track_href': 'https://api.spotify.com/v1/tracks/6Vx6TVui8rcatNrlAnUXPz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6Vx6TVui8rcatNrlAnUXPz', 'duration_ms': 241760, 'time_signature': 4}"
3436,spotify:track:4W4wYHtsrgDiivRASVOINL,"{'danceability': 0.701, 'energy': 0.803, 'key': 5, 'loudness': -6.786, 'mode': 0, 'speechiness': 0.0545, 'acousticness': 0.0544, 'instrumentalness': 1.54e-06, 'liveness': 0.7, 'valence': 0.903, 'tempo': 133.608, 'type': 'audio_features', 'id': '4W4wYHtsrgDiivRASVOINL', 'uri': 'spotify:track:4W4wYHtsrgDiivRASVOINL', 'track_href': 'https://api.spotify.com/v1/tracks/4W4wYHtsrgDiivRASVOINL', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4W4wYHtsrgDiivRASVOINL', 'duration_ms': 320680, 'time_signature': 4}"
3437,spotify:track:0UUpyDCYzkziXJ1TM4awHM,"{'danceability': 0.758, 'energy': 0.827, 'key': 4, 'loudness': -6.151, 'mode': 0, 'speechiness': 0.0774, 'acousticness': 0.00326, 'instrumentalness': 0.000169, 'liveness': 0.0946, 'valence': 0.506, 'tempo': 97.515, 'type': 'audio_features', 'id': '0UUpyDCYzkziXJ1TM4awHM', 'uri': 'spotify:track:0UUpyDCYzkziXJ1TM4awHM', 'track_href': 'https://api.spotify.com/v1/tracks/0UUpyDCYzkziXJ1TM4awHM', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0UUpyDCYzkziXJ1TM4awHM', 'duration_ms': 248533, 'time_signature': 4}"
3438,spotify:track:2uKYtE9YHJFxKixxzady6U,"{'danceability': 0.572, 'energy': 0.631, 'key': 2, 'loudness': -6.068, 'mode': 1, 'speechiness': 0.0274, 'acousticness': 0.342, 'instrumentalness': 5.82e-06, 'liveness': 0.285, 'valence': 0.738, 'tempo': 77.625, 'type': 'audio_features', 'id': '2uKYtE9YHJFxKixxzady6U', 'uri': 'spotify:track:2uKYtE9YHJFxKixxzady6U', 'track_href': 'https://api.spotify.com/v1/tracks/2uKYtE9YHJFxKixxzady6U', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2uKYtE9YHJFxKixxzady6U', 'duration_ms': 183373, 'time_signature': 4}"
3439,spotify:track:4rxCQMELiiH0gk8nbTd2tR,"{'danceability': 0.626, 'energy': 0.809, 'key': 2, 'loudness': -9.692, 'mode': 1, 'speechiness': 0.0276, 'acousticness': 0.00492, 'instrumentalness': 1.81e-05, 'liveness': 0.0353, 'valence': 0.788, 'tempo': 112.321, 'type': 'audio_features', 'id': '4rxCQMELiiH0gk8nbTd2tR', 'uri': 'spotify:track:4rxCQMELiiH0gk8nbTd2tR', 'track_href': 'https://api.spotify.com/v1/tracks/4rxCQMELiiH0gk8nbTd2tR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4rxCQMELiiH0gk8nbTd2tR', 'duration_ms': 269960, 'time_signature': 4}"
3440,spotify:track:6pPWRBubXOBAHnjl5ZIujB,"{'danceability': 0.662, 'energy': 0.737, 'key': 0, 'loudness': -9.54, 'mode': 1, 'speechiness': 0.0296, 'acousticness': 0.108, 'instrumentalness': 0.0191, 'liveness': 0.119, 'valence': 0.744, 'tempo': 103.867, 'type': 'audio_features', 'id': '6pPWRBubXOBAHnjl5ZIujB', 'uri': 'spotify:track:6pPWRBubXOBAHnjl5ZIujB', 'track_href': 'https://api.spotify.com/v1/tracks/6pPWRBubXOBAHnjl5ZIujB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6pPWRBubXOBAHnjl5ZIujB', 'duration_ms': 329800, 'time_signature': 4}"
3441,spotify:track:3Cx4yrFaX8CeHwBMReOWXI,"{'danceability': 0.712, 'energy': 0.967, 'key': 7, 'loudness': -5.206, 'mode': 1, 'speechiness': 0.047, 'acousticness': 0.0771, 'instrumentalness': 0, 'liveness': 0.356, 'valence': 0.895, 'tempo': 145.024, 'type': 'audio_features', 'id': '3Cx4yrFaX8CeHwBMReOWXI', 'uri': 'spotify:track:3Cx4yrFaX8CeHwBMReOWXI', 'track_href': 'https://api.spotify.com/v1/tracks/3Cx4yrFaX8CeHwBMReOWXI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3Cx4yrFaX8CeHwBMReOWXI', 'duration_ms': 287733, 'time_signature': 4}"
3442,spotify:track:1NCuYqMc8hKMb4cpNTcJbD,"{'danceability': 0.78, 'energy': 0.565, 'key': 3, 'loudness': -7.32, 'mode': 0, 'speechiness': 0.0306, 'acousticness': 0.736, 'instrumentalness': 0.00269, 'liveness': 0.063, 'valence': 0.365, 'tempo': 101.967, 'type': 'audio_features', 'id': '1NCuYqMc8hKMb4cpNTcJbD', 'uri': 'spotify:track:1NCuYqMc8hKMb4cpNTcJbD', 'track_href': 'https://api.spotify.com/v1/tracks/1NCuYqMc8hKMb4cpNTcJbD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1NCuYqMc8hKMb4cpNTcJbD', 'duration_ms': 322133, 'time_signature': 4}"
3443,spotify:track:4WlPtfh0OCviwr7cE1ZOa1,"{'danceability': 0.53, 'energy': 0.867, 'key': 6, 'loudness': -8.098, 'mode': 0, 'speechiness': 0.0348, 'acousticness': 0.0012, 'instrumentalness': 0.473, 'liveness': 0.355, 'valence': 0.219, 'tempo': 139.98, 'type': 'audio_features', 'id': '4WlPtfh0OCviwr7cE1ZOa1', 'uri': 'spotify:track:4WlPtfh0OCviwr7cE1ZOa1', 'track_href': 'https://api.spotify.com/v1/tracks/4WlPtfh0OCviwr7cE1ZOa1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4WlPtfh0OCviwr7cE1ZOa1', 'duration_ms': 159429, 'time_signature': 4}"
3444,spotify:track:7vvRkLPIvfjjmCIqNxBuEZ,"{'danceability': 0.817, 'energy': 0.484, 'key': 7, 'loudness': -11.659, 'mode': 1, 'speechiness': 0.143, 'acousticness': 0.0515, 'instrumentalness': 0.000213, 'liveness': 0.0391, 'valence': 0.671, 'tempo': 100.978, 'type': 'audio_features', 'id': '7vvRkLPIvfjjmCIqNxBuEZ', 'uri': 'spotify:track:7vvRkLPIvfjjmCIqNxBuEZ', 'track_href': 'https://api.spotify.com/v1/tracks/7vvRkLPIvfjjmCIqNxBuEZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7vvRkLPIvfjjmCIqNxBuEZ', 'duration_ms': 228267, 'time_signature': 4}"
3445,spotify:track:2cG2bZy32qIxWVbFrobSQ1,"{'danceability': 0.54, 'energy': 0.64, 'key': 8, 'loudness': -8.557, 'mode': 1, 'speechiness': 0.0251, 'acousticness': 0.114, 'instrumentalness': 0.000685, 'liveness': 0.245, 'valence': 0.523, 'tempo': 97.033, 'type': 'audio_features', 'id': '2cG2bZy32qIxWVbFrobSQ1', 'uri': 'spotify:track:2cG2bZy32qIxWVbFrobSQ1', 'track_href': 'https://api.spotify.com/v1/tracks/2cG2bZy32qIxWVbFrobSQ1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2cG2bZy32qIxWVbFrobSQ1', 'duration_ms': 317933, 'time_signature': 4}"
3446,spotify:track:3hK26G5cYhJ9KjcUy1aBRk,"{'danceability': 0.773, 'energy': 0.893, 'key': 5, 'loudness': -4.768, 'mode': 1, 'speechiness': 0.034, 'acousticness': 0.0827, 'instrumentalness': 2.25e-06, 'liveness': 0.0984, 'valence': 0.971, 'tempo': 121.37, 'type': 'audio_features', 'id': '3hK26G5cYhJ9KjcUy1aBRk', 'uri': 'spotify:track:3hK26G5cYhJ9KjcUy1aBRk', 'track_href': 'https://api.spotify.com/v1/tracks/3hK26G5cYhJ9KjcUy1aBRk', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3hK26G5cYhJ9KjcUy1aBRk', 'duration_ms': 262480, 'time_signature': 4}"
3447,spotify:track:21qnJAMtzC6S5SESuqQLEK,"{'danceability': 0.885, 'energy': 0.844, 'key': 10, 'loudness': -9.225, 'mode': 0, 'speechiness': 0.0733, 'acousticness': 0.0147, 'instrumentalness': 4.49e-06, 'liveness': 0.0494, 'valence': 0.715, 'tempo': 124.602, 'type': 'audio_features', 'id': '21qnJAMtzC6S5SESuqQLEK', 'uri': 'spotify:track:21qnJAMtzC6S5SESuqQLEK', 'track_href': 'https://api.spotify.com/v1/tracks/21qnJAMtzC6S5SESuqQLEK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/21qnJAMtzC6S5SESuqQLEK', 'duration_ms': 320307, 'time_signature': 4}"
3448,spotify:track:2yUMJq8iHesXXQMG2Bl86A,"{'danceability': 0.558, 'energy': 0.849, 'key': 2, 'loudness': -7.457, 'mode': 1, 'speechiness': 0.0552, 'acousticness': 0.0271, 'instrumentalness': 0, 'liveness': 0.0833, 'valence': 0.51, 'tempo': 128.679, 'type': 'audio_features', 'id': '2yUMJq8iHesXXQMG2Bl86A', 'uri': 'spotify:track:2yUMJq8iHesXXQMG2Bl86A', 'track_href': 'https://api.spotify.com/v1/tracks/2yUMJq8iHesXXQMG2Bl86A', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2yUMJq8iHesXXQMG2Bl86A', 'duration_ms': 255173, 'time_signature': 4}"
3449,spotify:track:51NIPObR2BUTz3URTV66A1,"{'danceability': 0.481, 'energy': 0.7, 'key': 6, 'loudness': -8.749, 'mode': 0, 'speechiness': 0.0342, 'acousticness': 0.102, 'instrumentalness': 0.0806, 'liveness': 0.231, 'valence': 0.218, 'tempo': 151.281, 'type': 'audio_features', 'id': '51NIPObR2BUTz3URTV66A1', 'uri': 'spotify:track:51NIPObR2BUTz3URTV66A1', 'track_href': 'https://api.spotify.com/v1/tracks/51NIPObR2BUTz3URTV66A1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/51NIPObR2BUTz3URTV66A1', 'duration_ms': 252633, 'time_signature': 4}"
3450,spotify:track:4nTYxxF8iWBq54LO3dBUie,"{'danceability': 0.633, 'energy': 0.931, 'key': 1, 'loudness': -7.752, 'mode': 1, 'speechiness': 0.0686, 'acousticness': 0.0504, 'instrumentalness': 0.109, 'liveness': 0.375, 'valence': 0.676, 'tempo': 109.116, 'type': 'audio_features', 'id': '4nTYxxF8iWBq54LO3dBUie', 'uri': 'spotify:track:4nTYxxF8iWBq54LO3dBUie', 'track_href': 'https://api.spotify.com/v1/tracks/4nTYxxF8iWBq54LO3dBUie', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4nTYxxF8iWBq54LO3dBUie', 'duration_ms': 330933, 'time_signature': 4}"
3451,spotify:track:4urd42euwvihhC3j1G8Jt2,"{'danceability': 0.267, 'energy': 0.793, 'key': 4, 'loudness': -7.12, 'mode': 1, 'speechiness': 0.0415, 'acousticness': 0.0247, 'instrumentalness': 0, 'liveness': 0.0634, 'valence': 0.526, 'tempo': 174.118, 'type': 'audio_features', 'id': '4urd42euwvihhC3j1G8Jt2', 'uri': 'spotify:track:4urd42euwvihhC3j1G8Jt2', 'track_href': 'https://api.spotify.com/v1/tracks/4urd42euwvihhC3j1G8Jt2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4urd42euwvihhC3j1G8Jt2', 'duration_ms': 279053, 'time_signature': 4}"
3452,spotify:track:3RMeOetCdXttthQK0clPuz,"{'danceability': 0.541, 'energy': 0.44, 'key': 10, 'loudness': -12.206, 'mode': 1, 'speechiness': 0.031, 'acousticness': 0.191, 'instrumentalness': 0, 'liveness': 0.114, 'valence': 0.232, 'tempo': 140.273, 'type': 'audio_features', 'id': '3RMeOetCdXttthQK0clPuz', 'uri': 'spotify:track:3RMeOetCdXttthQK0clPuz', 'track_href': 'https://api.spotify.com/v1/tracks/3RMeOetCdXttthQK0clPuz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3RMeOetCdXttthQK0clPuz', 'duration_ms': 255667, 'time_signature': 4}"
3453,spotify:track:78bDGxqn2KF2VU1G3Kz6J0,"{'danceability': 0.594, 'energy': 0.421, 'key': 7, 'loudness': -13.707, 'mode': 0, 'speechiness': 0.0312, 'acousticness': 0.198, 'instrumentalness': 0, 'liveness': 0.0832, 'valence': 0.637, 'tempo': 74.041, 'type': 'audio_features', 'id': '78bDGxqn2KF2VU1G3Kz6J0', 'uri': 'spotify:track:78bDGxqn2KF2VU1G3Kz6J0', 'track_href': 'https://api.spotify.com/v1/tracks/78bDGxqn2KF2VU1G3Kz6J0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/78bDGxqn2KF2VU1G3Kz6J0', 'duration_ms': 238467, 'time_signature': 4}"
3454,spotify:track:5JGdpqo9wrRtOZtui5GShI,"{'danceability': 0.4, 'energy': 0.563, 'key': 8, 'loudness': -10.233, 'mode': 1, 'speechiness': 0.0307, 'acousticness': 0.17, 'instrumentalness': 0, 'liveness': 0.133, 'valence': 0.442, 'tempo': 138.006, 'type': 'audio_features', 'id': '5JGdpqo9wrRtOZtui5GShI', 'uri': 'spotify:track:5JGdpqo9wrRtOZtui5GShI', 'track_href': 'https://api.spotify.com/v1/tracks/5JGdpqo9wrRtOZtui5GShI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5JGdpqo9wrRtOZtui5GShI', 'duration_ms': 245733, 'time_signature': 4}"
3455,spotify:track:5p4xF15jnsw1rfi55Gv1lU,"{'danceability': 0.57, 'energy': 0.692, 'key': 0, 'loudness': -9.551, 'mode': 1, 'speechiness': 0.0303, 'acousticness': 0.584, 'instrumentalness': 0.0112, 'liveness': 0.203, 'valence': 0.693, 'tempo': 163.972, 'type': 'audio_features', 'id': '5p4xF15jnsw1rfi55Gv1lU', 'uri': 'spotify:track:5p4xF15jnsw1rfi55Gv1lU', 'track_href': 'https://api.spotify.com/v1/tracks/5p4xF15jnsw1rfi55Gv1lU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5p4xF15jnsw1rfi55Gv1lU', 'duration_ms': 255413, 'time_signature': 4}"
3456,spotify:track:3Aimpqxpvmz7jhJlNnEd5c,"{'danceability': 0.865, 'energy': 0.512, 'key': 8, 'loudness': -13.376, 'mode': 1, 'speechiness': 0.0521, 'acousticness': 0.049, 'instrumentalness': 0.0173, 'liveness': 0.201, 'valence': 0.879, 'tempo': 92.512, 'type': 'audio_features', 'id': '3Aimpqxpvmz7jhJlNnEd5c', 'uri': 'spotify:track:3Aimpqxpvmz7jhJlNnEd5c', 'track_href': 'https://api.spotify.com/v1/tracks/3Aimpqxpvmz7jhJlNnEd5c', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3Aimpqxpvmz7jhJlNnEd5c', 'duration_ms': 259573, 'time_signature': 4}"
3457,spotify:track:1fMvhGvNGrumP5MKKDf61e,"{'danceability': 0.773, 'energy': 0.617, 'key': 0, 'loudness': -10.52, 'mode': 1, 'speechiness': 0.027, 'acousticness': 0.23, 'instrumentalness': 3.65e-05, 'liveness': 0.0623, 'valence': 0.905, 'tempo': 121.552, 'type': 'audio_features', 'id': '1fMvhGvNGrumP5MKKDf61e', 'uri': 'spotify:track:1fMvhGvNGrumP5MKKDf61e', 'track_href': 'https://api.spotify.com/v1/tracks/1fMvhGvNGrumP5MKKDf61e', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1fMvhGvNGrumP5MKKDf61e', 'duration_ms': 296133, 'time_signature': 4}"
3458,spotify:track:5tVA6TkbaAH9QMITTQRrNv,"{'danceability': 0.623, 'energy': 0.449, 'key': 5, 'loudness': -13.333, 'mode': 1, 'speechiness': 0.0253, 'acousticness': 0.212, 'instrumentalness': 0, 'liveness': 0.0613, 'valence': 0.572, 'tempo': 84.383, 'type': 'audio_features', 'id': '5tVA6TkbaAH9QMITTQRrNv', 'uri': 'spotify:track:5tVA6TkbaAH9QMITTQRrNv', 'track_href': 'https://api.spotify.com/v1/tracks/5tVA6TkbaAH9QMITTQRrNv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5tVA6TkbaAH9QMITTQRrNv', 'duration_ms': 256000, 'time_signature': 4}"
