,uri,features
481,spotify:track:5u2LEgoJU42OiChNLyKcwt,"{'danceability': 0.623, 'energy': 0.726, 'key': 11, 'loudness': -6.536, 'mode': 0, 'speechiness': 0.0293, 'acousticness': 0.382, 'instrumentalness': 0, 'liveness': 0.722, 'valence': 0.86, 'tempo': 116.819, 'type': 'audio_features', 'id': '5u2LEgoJU42OiChNLyKcwt', 'uri': 'spotify:track:5u2LEgoJU42OiChNLyKcwt', 'track_href': 'https://api.spotify.com/v1/tracks/5u2LEgoJU42OiChNLyKcwt', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5u2LEgoJU42OiChNLyKcwt', 'duration_ms': 150507, 'time_signature': 4}"
482,spotify:track:1Kv9Inxy8zPZCQ3RkoVMF5,"{'danceability': 0.526, 'energy': 0.55, 'key': 0, 'loudness': -6.455, 'mode': 1, 'speechiness': 0.0283, 'acousticness': 0.802, 'instrumentalness': 8.56e-06, 'liveness': 0.618, 'valence': 0.662, 'tempo': 141.883, 'type': 'audio_features', 'id': '1Kv9Inxy8zPZCQ3RkoVMF5', 'uri': 'spotify:track:1Kv9Inxy8zPZCQ3RkoVMF5', 'track_href': 'https://api.spotify.com/v1/tracks/1Kv9Inxy8zPZCQ3RkoVMF5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1Kv9Inxy8zPZCQ3RkoVMF5', 'duration_ms': 139387, 'time_signature': 4}"
483,spotify:track:3nPjP2ChMyflSiqF7ncsnM,"{'danceability': 0.67, 'energy': 0.706, 'key': 9, 'loudness': -6.061, 'mode': 1, 'speechiness': 0.138, 'acousticness': 0.0566, 'instrumentalness': 0, 'liveness': 0.113, 'valence': 0.641, 'tempo': 170.065, 'type': 'audio_features', 'id': '3nPjP2ChMyflSiqF7ncsnM', 'uri': 'spotify:track:3nPjP2ChMyflSiqF7ncsnM', 'track_href': 'https://api.spotify.com/v1/tracks/3nPjP2ChMyflSiqF7ncsnM', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3nPjP2ChMyflSiqF7ncsnM', 'duration_ms': 156706, 'time_signature': 4}"
484,spotify:track:7HxGQpDnCpf7Pkb2D73M8H,"{'danceability': 0.578, 'energy': 0.747, 'key': 10, 'loudness': -6.38, 'mode': 0, 'speechiness': 0.0957, 'acousticness': 0.431, 'instrumentalness': 0, 'liveness': 0.153, 'valence': 0.74, 'tempo': 81.978, 'type': 'audio_features', 'id': '7HxGQpDnCpf7Pkb2D73M8H', 'uri': 'spotify:track:7HxGQpDnCpf7Pkb2D73M8H', 'track_href': 'https://api.spotify.com/v1/tracks/7HxGQpDnCpf7Pkb2D73M8H', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7HxGQpDnCpf7Pkb2D73M8H', 'duration_ms': 144733, 'time_signature': 4}"
485,spotify:track:5oNedjftE7D0UM6CnciXQC,"{'danceability': 0.392, 'energy': 0.471, 'key': 2, 'loudness': -11.781, 'mode': 1, 'speechiness': 0.0346, 'acousticness': 0.059, 'instrumentalness': 0.469, 'liveness': 0.439, 'valence': 0.625, 'tempo': 118.088, 'type': 'audio_features', 'id': '5oNedjftE7D0UM6CnciXQC', 'uri': 'spotify:track:5oNedjftE7D0UM6CnciXQC', 'track_href': 'https://api.spotify.com/v1/tracks/5oNedjftE7D0UM6CnciXQC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5oNedjftE7D0UM6CnciXQC', 'duration_ms': 137000, 'time_signature': 4}"
486,spotify:track:5e7Iydav7OtvZft8sB2pW7,"{'danceability': 0.327, 'energy': 0.91, 'key': 9, 'loudness': -3.834, 'mode': 1, 'speechiness': 0.0463, 'acousticness': 0.00237, 'instrumentalness': 0.838, 'liveness': 0.344, 'valence': 0.786, 'tempo': 145.291, 'type': 'audio_features', 'id': '5e7Iydav7OtvZft8sB2pW7', 'uri': 'spotify:track:5e7Iydav7OtvZft8sB2pW7', 'track_href': 'https://api.spotify.com/v1/tracks/5e7Iydav7OtvZft8sB2pW7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5e7Iydav7OtvZft8sB2pW7', 'duration_ms': 197253, 'time_signature': 4}"
487,spotify:track:0x4ijFipSxDfNEge0bpkk1,"{'danceability': 0.434, 'energy': 0.237, 'key': 1, 'loudness': -12.455, 'mode': 1, 'speechiness': 0.0307, 'acousticness': 0.898, 'instrumentalness': 0.0616, 'liveness': 0.0828, 'valence': 0.413, 'tempo': 114.497, 'type': 'audio_features', 'id': '0x4ijFipSxDfNEge0bpkk1', 'uri': 'spotify:track:0x4ijFipSxDfNEge0bpkk1', 'track_href': 'https://api.spotify.com/v1/tracks/0x4ijFipSxDfNEge0bpkk1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0x4ijFipSxDfNEge0bpkk1', 'duration_ms': 199320, 'time_signature': 3}"
488,spotify:track:207cqolTfI0vGLW6QrGfFa,"{'danceability': 0.737, 'energy': 0.924, 'key': 9, 'loudness': -6.285, 'mode': 1, 'speechiness': 0.0401, 'acousticness': 0.831, 'instrumentalness': 0.121, 'liveness': 0.163, 'valence': 0.963, 'tempo': 135.412, 'type': 'audio_features', 'id': '207cqolTfI0vGLW6QrGfFa', 'uri': 'spotify:track:207cqolTfI0vGLW6QrGfFa', 'track_href': 'https://api.spotify.com/v1/tracks/207cqolTfI0vGLW6QrGfFa', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/207cqolTfI0vGLW6QrGfFa', 'duration_ms': 160760, 'time_signature': 4}"
489,spotify:track:4qTOPi19iQieYQ5q3j3Ho3,"{'danceability': 0.164, 'energy': 0.298, 'key': 6, 'loudness': -9.6, 'mode': 1, 'speechiness': 0.0304, 'acousticness': 0.894, 'instrumentalness': 7.28e-05, 'liveness': 0.143, 'valence': 0.492, 'tempo': 194.991, 'type': 'audio_features', 'id': '4qTOPi19iQieYQ5q3j3Ho3', 'uri': 'spotify:track:4qTOPi19iQieYQ5q3j3Ho3', 'track_href': 'https://api.spotify.com/v1/tracks/4qTOPi19iQieYQ5q3j3Ho3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4qTOPi19iQieYQ5q3j3Ho3', 'duration_ms': 154475, 'time_signature': 3}"
490,spotify:track:1lSxosAXNmtgNBMZfFKSpB,"{'danceability': 0.532, 'energy': 0.407, 'key': 4, 'loudness': -12.209, 'mode': 0, 'speechiness': 0.035, 'acousticness': 0.655, 'instrumentalness': 0, 'liveness': 0.299, 'valence': 0.845, 'tempo': 119.337, 'type': 'audio_features', 'id': '1lSxosAXNmtgNBMZfFKSpB', 'uri': 'spotify:track:1lSxosAXNmtgNBMZfFKSpB', 'track_href': 'https://api.spotify.com/v1/tracks/1lSxosAXNmtgNBMZfFKSpB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1lSxosAXNmtgNBMZfFKSpB', 'duration_ms': 164693, 'time_signature': 4}"
491,spotify:track:32ISCMMXXyiRNMyD4Aaufs,"{'danceability': 0.521, 'energy': 0.399, 'key': 10, 'loudness': -9.445, 'mode': 1, 'speechiness': 0.0276, 'acousticness': 0.776, 'instrumentalness': 0, 'liveness': 0.242, 'valence': 0.424, 'tempo': 111.051, 'type': 'audio_features', 'id': '32ISCMMXXyiRNMyD4Aaufs', 'uri': 'spotify:track:32ISCMMXXyiRNMyD4Aaufs', 'track_href': 'https://api.spotify.com/v1/tracks/32ISCMMXXyiRNMyD4Aaufs', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/32ISCMMXXyiRNMyD4Aaufs', 'duration_ms': 136507, 'time_signature': 4}"
492,spotify:track:5ewcbH8HRUcbDD0UsXa9by,"{'danceability': 0.345, 'energy': 0.346, 'key': 0, 'loudness': -10.837, 'mode': 1, 'speechiness': 0.0309, 'acousticness': 0.381, 'instrumentalness': 0, 'liveness': 0.471, 'valence': 0.521, 'tempo': 109.368, 'type': 'audio_features', 'id': '5ewcbH8HRUcbDD0UsXa9by', 'uri': 'spotify:track:5ewcbH8HRUcbDD0UsXa9by', 'track_href': 'https://api.spotify.com/v1/tracks/5ewcbH8HRUcbDD0UsXa9by', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5ewcbH8HRUcbDD0UsXa9by', 'duration_ms': 131266, 'time_signature': 4}"
493,spotify:track:2hhYxAqLdr49NaNFuifPAa,"{'danceability': 0.641, 'energy': 0.345, 'key': 10, 'loudness': -13.745, 'mode': 1, 'speechiness': 0.0452, 'acousticness': 0.827, 'instrumentalness': 0.00895, 'liveness': 0.0688, 'valence': 0.668, 'tempo': 105.437, 'type': 'audio_features', 'id': '2hhYxAqLdr49NaNFuifPAa', 'uri': 'spotify:track:2hhYxAqLdr49NaNFuifPAa', 'track_href': 'https://api.spotify.com/v1/tracks/2hhYxAqLdr49NaNFuifPAa', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2hhYxAqLdr49NaNFuifPAa', 'duration_ms': 162640, 'time_signature': 4}"
494,spotify:track:4YZzhEfuPRYSAYXLWR2tWH,"{'danceability': 0.792, 'energy': 0.529, 'key': 1, 'loudness': -8.872, 'mode': 1, 'speechiness': 0.143, 'acousticness': 0.697, 'instrumentalness': 0, 'liveness': 0.066, 'valence': 0.874, 'tempo': 125.551, 'type': 'audio_features', 'id': '4YZzhEfuPRYSAYXLWR2tWH', 'uri': 'spotify:track:4YZzhEfuPRYSAYXLWR2tWH', 'track_href': 'https://api.spotify.com/v1/tracks/4YZzhEfuPRYSAYXLWR2tWH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4YZzhEfuPRYSAYXLWR2tWH', 'duration_ms': 161320, 'time_signature': 4}"
495,spotify:track:6YPsVqkhl1JIvZFhqSO5Qy,"{'danceability': 0.783, 'energy': 0.586, 'key': 9, 'loudness': -9.094, 'mode': 1, 'speechiness': 0.0257, 'acousticness': 0.445, 'instrumentalness': 0.000242, 'liveness': 0.229, 'valence': 0.962, 'tempo': 99.873, 'type': 'audio_features', 'id': '6YPsVqkhl1JIvZFhqSO5Qy', 'uri': 'spotify:track:6YPsVqkhl1JIvZFhqSO5Qy', 'track_href': 'https://api.spotify.com/v1/tracks/6YPsVqkhl1JIvZFhqSO5Qy', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6YPsVqkhl1JIvZFhqSO5Qy', 'duration_ms': 170907, 'time_signature': 4}"
496,spotify:track:7rGOWzo4evAQQ2FzrSKp0B,"{'danceability': 0.708, 'energy': 0.616, 'key': 5, 'loudness': -10.827, 'mode': 1, 'speechiness': 0.198, 'acousticness': 0.445, 'instrumentalness': 0, 'liveness': 0.299, 'valence': 0.908, 'tempo': 177.061, 'type': 'audio_features', 'id': '7rGOWzo4evAQQ2FzrSKp0B', 'uri': 'spotify:track:7rGOWzo4evAQQ2FzrSKp0B', 'track_href': 'https://api.spotify.com/v1/tracks/7rGOWzo4evAQQ2FzrSKp0B', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7rGOWzo4evAQQ2FzrSKp0B', 'duration_ms': 156160, 'time_signature': 4}"
497,spotify:track:796Jqu9c6MQcJIG40jCmNd,"{'danceability': 0.35, 'energy': 0.237, 'key': 1, 'loudness': -11.244, 'mode': 1, 'speechiness': 0.0292, 'acousticness': 0.82, 'instrumentalness': 0, 'liveness': 0.178, 'valence': 0.465, 'tempo': 101.8, 'type': 'audio_features', 'id': '796Jqu9c6MQcJIG40jCmNd', 'uri': 'spotify:track:796Jqu9c6MQcJIG40jCmNd', 'track_href': 'https://api.spotify.com/v1/tracks/796Jqu9c6MQcJIG40jCmNd', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/796Jqu9c6MQcJIG40jCmNd', 'duration_ms': 144493, 'time_signature': 3}"
498,spotify:track:1VCpk2RhA2ZYVnKEf6hMXg,"{'danceability': 0.483, 'energy': 0.295, 'key': 5, 'loudness': -16.4, 'mode': 1, 'speechiness': 0.0454, 'acousticness': 0.684, 'instrumentalness': 2.64e-06, 'liveness': 0.0911, 'valence': 0.651, 'tempo': 63.171, 'type': 'audio_features', 'id': '1VCpk2RhA2ZYVnKEf6hMXg', 'uri': 'spotify:track:1VCpk2RhA2ZYVnKEf6hMXg', 'track_href': 'https://api.spotify.com/v1/tracks/1VCpk2RhA2ZYVnKEf6hMXg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1VCpk2RhA2ZYVnKEf6hMXg', 'duration_ms': 178840, 'time_signature': 4}"
499,spotify:track:7oeacNYuOm66e6QcIxsksw,"{'danceability': 0.555, 'energy': 0.506, 'key': 5, 'loudness': -10.771, 'mode': 0, 'speechiness': 0.0326, 'acousticness': 0.69, 'instrumentalness': 0, 'liveness': 0.0905, 'valence': 0.888, 'tempo': 98.557, 'type': 'audio_features', 'id': '7oeacNYuOm66e6QcIxsksw', 'uri': 'spotify:track:7oeacNYuOm66e6QcIxsksw', 'track_href': 'https://api.spotify.com/v1/tracks/7oeacNYuOm66e6QcIxsksw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7oeacNYuOm66e6QcIxsksw', 'duration_ms': 155667, 'time_signature': 4}"
500,spotify:track:00CmjeeHvAVKvx3tcIiZTy,"{'danceability': 0.678, 'energy': 0.405, 'key': 2, 'loudness': -16.965, 'mode': 1, 'speechiness': 0.0304, 'acousticness': 0.426, 'instrumentalness': 0, 'liveness': 0.109, 'valence': 0.96, 'tempo': 105.902, 'type': 'audio_features', 'id': '00CmjeeHvAVKvx3tcIiZTy', 'uri': 'spotify:track:00CmjeeHvAVKvx3tcIiZTy', 'track_href': 'https://api.spotify.com/v1/tracks/00CmjeeHvAVKvx3tcIiZTy', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/00CmjeeHvAVKvx3tcIiZTy', 'duration_ms': 166733, 'time_signature': 4}"
501,spotify:track:3kl9waNDdEv2BqDJBu9fuw,"{'danceability': 0.432, 'energy': 0.283, 'key': 7, 'loudness': -11.691, 'mode': 1, 'speechiness': 0.031, 'acousticness': 0.84, 'instrumentalness': 0.155, 'liveness': 0.199, 'valence': 0.31, 'tempo': 110.33, 'type': 'audio_features', 'id': '3kl9waNDdEv2BqDJBu9fuw', 'uri': 'spotify:track:3kl9waNDdEv2BqDJBu9fuw', 'track_href': 'https://api.spotify.com/v1/tracks/3kl9waNDdEv2BqDJBu9fuw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3kl9waNDdEv2BqDJBu9fuw', 'duration_ms': 146945, 'time_signature': 3}"
502,spotify:track:4WhT2YADjcU58IUgroWZQZ,"{'danceability': 0.681, 'energy': 0.66, 'key': 3, 'loudness': -10.426, 'mode': 1, 'speechiness': 0.0319, 'acousticness': 0.791, 'instrumentalness': 0.0364, 'liveness': 0.0669, 'valence': 0.965, 'tempo': 130.019, 'type': 'audio_features', 'id': '4WhT2YADjcU58IUgroWZQZ', 'uri': 'spotify:track:4WhT2YADjcU58IUgroWZQZ', 'track_href': 'https://api.spotify.com/v1/tracks/4WhT2YADjcU58IUgroWZQZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4WhT2YADjcU58IUgroWZQZ', 'duration_ms': 157267, 'time_signature': 4}"
503,spotify:track:12KirOpUDcCAjySIfqxSng,"{'danceability': 0.656, 'energy': 0.704, 'key': 7, 'loudness': -9.644, 'mode': 1, 'speechiness': 0.0585, 'acousticness': 0.706, 'instrumentalness': 3.4e-06, 'liveness': 0.408, 'valence': 0.965, 'tempo': 125.031, 'type': 'audio_features', 'id': '12KirOpUDcCAjySIfqxSng', 'uri': 'spotify:track:12KirOpUDcCAjySIfqxSng', 'track_href': 'https://api.spotify.com/v1/tracks/12KirOpUDcCAjySIfqxSng', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/12KirOpUDcCAjySIfqxSng', 'duration_ms': 141960, 'time_signature': 4}"
504,spotify:track:7cNRqg0lbiqBaGeOlA4AEU,"{'danceability': 0.693, 'energy': 0.29, 'key': 8, 'loudness': -17.501, 'mode': 1, 'speechiness': 0.0334, 'acousticness': 0.706, 'instrumentalness': 1.49e-05, 'liveness': 0.137, 'valence': 0.92, 'tempo': 121.795, 'type': 'audio_features', 'id': '7cNRqg0lbiqBaGeOlA4AEU', 'uri': 'spotify:track:7cNRqg0lbiqBaGeOlA4AEU', 'track_href': 'https://api.spotify.com/v1/tracks/7cNRqg0lbiqBaGeOlA4AEU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7cNRqg0lbiqBaGeOlA4AEU', 'duration_ms': 157173, 'time_signature': 4}"
505,spotify:track:4C76SOnBa9eQDwOwe11hPz,"{'danceability': 0.681, 'energy': 0.64, 'key': 3, 'loudness': -10.364, 'mode': 1, 'speechiness': 0.0346, 'acousticness': 0.605, 'instrumentalness': 0, 'liveness': 0.0641, 'valence': 0.966, 'tempo': 117.884, 'type': 'audio_features', 'id': '4C76SOnBa9eQDwOwe11hPz', 'uri': 'spotify:track:4C76SOnBa9eQDwOwe11hPz', 'track_href': 'https://api.spotify.com/v1/tracks/4C76SOnBa9eQDwOwe11hPz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4C76SOnBa9eQDwOwe11hPz', 'duration_ms': 137933, 'time_signature': 4}"
506,spotify:track:1EtQ8AIs2pHW6FwFvtYPd7,"{'danceability': 0.643, 'energy': 0.538, 'key': 4, 'loudness': -14.049, 'mode': 1, 'speechiness': 0.132, 'acousticness': 0.788, 'instrumentalness': 0, 'liveness': 0.226, 'valence': 0.599, 'tempo': 121.728, 'type': 'audio_features', 'id': '1EtQ8AIs2pHW6FwFvtYPd7', 'uri': 'spotify:track:1EtQ8AIs2pHW6FwFvtYPd7', 'track_href': 'https://api.spotify.com/v1/tracks/1EtQ8AIs2pHW6FwFvtYPd7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1EtQ8AIs2pHW6FwFvtYPd7', 'duration_ms': 156480, 'time_signature': 4}"
507,spotify:track:1S321KQRV2MzPq2IYHDXxo,"{'danceability': 0.397, 'energy': 0.606, 'key': 7, 'loudness': -7.718, 'mode': 1, 'speechiness': 0.211, 'acousticness': 0.0603, 'instrumentalness': 0, 'liveness': 0.949, 'valence': 0.529, 'tempo': 81.735, 'type': 'audio_features', 'id': '1S321KQRV2MzPq2IYHDXxo', 'uri': 'spotify:track:1S321KQRV2MzPq2IYHDXxo', 'track_href': 'https://api.spotify.com/v1/tracks/1S321KQRV2MzPq2IYHDXxo', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1S321KQRV2MzPq2IYHDXxo', 'duration_ms': 262533, 'time_signature': 4}"
508,spotify:track:7GHf8dQ2wA71wYOuRsQCZP,"{'danceability': 0.659, 'energy': 0.66, 'key': 0, 'loudness': -8.337, 'mode': 1, 'speechiness': 0.0441, 'acousticness': 0.627, 'instrumentalness': 0.000217, 'liveness': 0.136, 'valence': 0.672, 'tempo': 116.634, 'type': 'audio_features', 'id': '7GHf8dQ2wA71wYOuRsQCZP', 'uri': 'spotify:track:7GHf8dQ2wA71wYOuRsQCZP', 'track_href': 'https://api.spotify.com/v1/tracks/7GHf8dQ2wA71wYOuRsQCZP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7GHf8dQ2wA71wYOuRsQCZP', 'duration_ms': 146360, 'time_signature': 4}"
509,spotify:track:4tD3blwPwkQ52MPHd5UxrH,"{'danceability': 0.373, 'energy': 0.394, 'key': 11, 'loudness': -10.547, 'mode': 1, 'speechiness': 0.0538, 'acousticness': 0.829, 'instrumentalness': 0, 'liveness': 0.152, 'valence': 0.737, 'tempo': 201.359, 'type': 'audio_features', 'id': '4tD3blwPwkQ52MPHd5UxrH', 'uri': 'spotify:track:4tD3blwPwkQ52MPHd5UxrH', 'track_href': 'https://api.spotify.com/v1/tracks/4tD3blwPwkQ52MPHd5UxrH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4tD3blwPwkQ52MPHd5UxrH', 'duration_ms': 128747, 'time_signature': 4}"
510,spotify:track:3240Vl3pFBoPPQXQaQGO0u,"{'danceability': 0.529, 'energy': 0.318, 'key': 4, 'loudness': -11.404, 'mode': 1, 'speechiness': 0.0257, 'acousticness': 0.742, 'instrumentalness': 0, 'liveness': 0.131, 'valence': 0.531, 'tempo': 101.317, 'type': 'audio_features', 'id': '3240Vl3pFBoPPQXQaQGO0u', 'uri': 'spotify:track:3240Vl3pFBoPPQXQaQGO0u', 'track_href': 'https://api.spotify.com/v1/tracks/3240Vl3pFBoPPQXQaQGO0u', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3240Vl3pFBoPPQXQaQGO0u', 'duration_ms': 166293, 'time_signature': 4}"
511,spotify:track:5drU2n9bNbFX3eWzeRqKM8,"{'danceability': 0.656, 'energy': 0.424, 'key': 2, 'loudness': -11.461, 'mode': 1, 'speechiness': 0.0301, 'acousticness': 0.593, 'instrumentalness': 0.00142, 'liveness': 0.341, 'valence': 0.754, 'tempo': 123.801, 'type': 'audio_features', 'id': '5drU2n9bNbFX3eWzeRqKM8', 'uri': 'spotify:track:5drU2n9bNbFX3eWzeRqKM8', 'track_href': 'https://api.spotify.com/v1/tracks/5drU2n9bNbFX3eWzeRqKM8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5drU2n9bNbFX3eWzeRqKM8', 'duration_ms': 167293, 'time_signature': 4}"
512,spotify:track:50uyExteM1FMKRpOrEurv8,"{'danceability': 0.347, 'energy': 0.0858, 'key': 4, 'loudness': -26.192, 'mode': 1, 'speechiness': 0.0337, 'acousticness': 0.318, 'instrumentalness': 0.637, 'liveness': 0.183, 'valence': 0.421, 'tempo': 94.005, 'type': 'audio_features', 'id': '50uyExteM1FMKRpOrEurv8', 'uri': 'spotify:track:50uyExteM1FMKRpOrEurv8', 'track_href': 'https://api.spotify.com/v1/tracks/50uyExteM1FMKRpOrEurv8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/50uyExteM1FMKRpOrEurv8', 'duration_ms': 163507, 'time_signature': 4}"
513,spotify:track:3ngYXFSYtF5mHguNCA3JZ0,"{'danceability': 0.538, 'energy': 0.625, 'key': 8, 'loudness': -7.722, 'mode': 1, 'speechiness': 0.045, 'acousticness': 0.708, 'instrumentalness': 0.000126, 'liveness': 0.128, 'valence': 0.718, 'tempo': 92.422, 'type': 'audio_features', 'id': '3ngYXFSYtF5mHguNCA3JZ0', 'uri': 'spotify:track:3ngYXFSYtF5mHguNCA3JZ0', 'track_href': 'https://api.spotify.com/v1/tracks/3ngYXFSYtF5mHguNCA3JZ0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3ngYXFSYtF5mHguNCA3JZ0', 'duration_ms': 154707, 'time_signature': 4}"
514,spotify:track:5DTOOkooKFUvWj1XQTFa09,"{'danceability': 0.232, 'energy': 0.216, 'key': 10, 'loudness': -10.674, 'mode': 1, 'speechiness': 0.0314, 'acousticness': 0.936, 'instrumentalness': 4.93e-06, 'liveness': 0.246, 'valence': 0.432, 'tempo': 94.268, 'type': 'audio_features', 'id': '5DTOOkooKFUvWj1XQTFa09', 'uri': 'spotify:track:5DTOOkooKFUvWj1XQTFa09', 'track_href': 'https://api.spotify.com/v1/tracks/5DTOOkooKFUvWj1XQTFa09', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5DTOOkooKFUvWj1XQTFa09', 'duration_ms': 157573, 'time_signature': 3}"
515,spotify:track:1aPdVWDcTG2Qn0ziCoHkaG,"{'danceability': 0.568, 'energy': 0.81, 'key': 2, 'loudness': -5.658, 'mode': 1, 'speechiness': 0.0581, 'acousticness': 0.609, 'instrumentalness': 0.554, 'liveness': 0.117, 'valence': 0.642, 'tempo': 124.953, 'type': 'audio_features', 'id': '1aPdVWDcTG2Qn0ziCoHkaG', 'uri': 'spotify:track:1aPdVWDcTG2Qn0ziCoHkaG', 'track_href': 'https://api.spotify.com/v1/tracks/1aPdVWDcTG2Qn0ziCoHkaG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1aPdVWDcTG2Qn0ziCoHkaG', 'duration_ms': 138627, 'time_signature': 4}"
516,spotify:track:6zYmF5WIfsj6wU8l1cOFYH,"{'danceability': 0.313, 'energy': 0.399, 'key': 0, 'loudness': -9.552, 'mode': 1, 'speechiness': 0.031, 'acousticness': 0.776, 'instrumentalness': 2.31e-06, 'liveness': 0.157, 'valence': 0.367, 'tempo': 107.404, 'type': 'audio_features', 'id': '6zYmF5WIfsj6wU8l1cOFYH', 'uri': 'spotify:track:6zYmF5WIfsj6wU8l1cOFYH', 'track_href': 'https://api.spotify.com/v1/tracks/6zYmF5WIfsj6wU8l1cOFYH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6zYmF5WIfsj6wU8l1cOFYH', 'duration_ms': 189053, 'time_signature': 4}"
517,spotify:track:2EiDXomguI2imTccpvvEiU,"{'danceability': 0.678, 'energy': 0.572, 'key': 2, 'loudness': -9.539, 'mode': 1, 'speechiness': 0.038, 'acousticness': 0.477, 'instrumentalness': 2.58e-05, 'liveness': 0.298, 'valence': 0.931, 'tempo': 81.527, 'type': 'audio_features', 'id': '2EiDXomguI2imTccpvvEiU', 'uri': 'spotify:track:2EiDXomguI2imTccpvvEiU', 'track_href': 'https://api.spotify.com/v1/tracks/2EiDXomguI2imTccpvvEiU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2EiDXomguI2imTccpvvEiU', 'duration_ms': 150333, 'time_signature': 4}"
518,spotify:track:44pN9jfSqY3d3lrKuv3QeN,"{'danceability': 0.495, 'energy': 0.435, 'key': 0, 'loudness': -9.99, 'mode': 1, 'speechiness': 0.0286, 'acousticness': 0.67, 'instrumentalness': 0.00038, 'liveness': 0.13, 'valence': 0.71, 'tempo': 108.189, 'type': 'audio_features', 'id': '44pN9jfSqY3d3lrKuv3QeN', 'uri': 'spotify:track:44pN9jfSqY3d3lrKuv3QeN', 'track_href': 'https://api.spotify.com/v1/tracks/44pN9jfSqY3d3lrKuv3QeN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/44pN9jfSqY3d3lrKuv3QeN', 'duration_ms': 169160, 'time_signature': 4}"
519,spotify:track:32jTKWSBvO4A6dK0INCgdC,"{'danceability': 0.751, 'energy': 0.634, 'key': 11, 'loudness': -5.405, 'mode': 1, 'speechiness': 0.0458, 'acousticness': 0.799, 'instrumentalness': 1.9e-06, 'liveness': 0.126, 'valence': 0.888, 'tempo': 124.683, 'type': 'audio_features', 'id': '32jTKWSBvO4A6dK0INCgdC', 'uri': 'spotify:track:32jTKWSBvO4A6dK0INCgdC', 'track_href': 'https://api.spotify.com/v1/tracks/32jTKWSBvO4A6dK0INCgdC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/32jTKWSBvO4A6dK0INCgdC', 'duration_ms': 124867, 'time_signature': 4}"
520,spotify:track:66HiDLgn9SEfdfLPFHWxuZ,"{'danceability': 0.452, 'energy': 0.101, 'key': 1, 'loudness': -18.548, 'mode': 1, 'speechiness': 0.0295, 'acousticness': 0.768, 'instrumentalness': 0.933, 'liveness': 0.122, 'valence': 0.22, 'tempo': 76.402, 'type': 'audio_features', 'id': '66HiDLgn9SEfdfLPFHWxuZ', 'uri': 'spotify:track:66HiDLgn9SEfdfLPFHWxuZ', 'track_href': 'https://api.spotify.com/v1/tracks/66HiDLgn9SEfdfLPFHWxuZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/66HiDLgn9SEfdfLPFHWxuZ', 'duration_ms': 142693, 'time_signature': 4}"
