,uri,features
2279,spotify:track:0fsj3HxzBHev6EJ7OLFE3r,"{'danceability': 0.682, 'energy': 0.711, 'key': 9, 'loudness': -7.637, 'mode': 0, 'speechiness': 0.0325, 'acousticness': 0.179, 'instrumentalness': 9.53e-05, 'liveness': 0.126, 'valence': 0.766, 'tempo': 129.546, 'type': 'audio_features', 'id': '0fsj3HxzBHev6EJ7OLFE3r', 'uri': 'spotify:track:0fsj3HxzBHev6EJ7OLFE3r', 'track_href': 'https://api.spotify.com/v1/tracks/0fsj3HxzBHev6EJ7OLFE3r', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0fsj3HxzBHev6EJ7OLFE3r', 'duration_ms': 224533, 'time_signature': 4}"
2280,spotify:track:3GVhCuS4BRxCTvVj4Cmc8w,"{'danceability': 0.667, 'energy': 0.513, 'key': 4, 'loudness': -7.96, 'mode': 1, 'speechiness': 0.026, 'acousticness': 0.305, 'instrumentalness': 0, 'liveness': 0.0851, 'valence': 0.518, 'tempo': 95.306, 'type': 'audio_features', 'id': '3GVhCuS4BRxCTvVj4Cmc8w', 'uri': 'spotify:track:3GVhCuS4BRxCTvVj4Cmc8w', 'track_href': 'https://api.spotify.com/v1/tracks/3GVhCuS4BRxCTvVj4Cmc8w', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3GVhCuS4BRxCTvVj4Cmc8w', 'duration_ms': 283400, 'time_signature': 4}"
2281,spotify:track:77oU2rjC5XbjQfNe3bD6so,"{'danceability': 0.783, 'energy': 0.878, 'key': 1, 'loudness': -3.864, 'mode': 0, 'speechiness': 0.0308, 'acousticness': 0.39, 'instrumentalness': 0.000778, 'liveness': 0.0426, 'valence': 0.885, 'tempo': 100.626, 'type': 'audio_features', 'id': '77oU2rjC5XbjQfNe3bD6so', 'uri': 'spotify:track:77oU2rjC5XbjQfNe3bD6so', 'track_href': 'https://api.spotify.com/v1/tracks/77oU2rjC5XbjQfNe3bD6so', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/77oU2rjC5XbjQfNe3bD6so', 'duration_ms': 265173, 'time_signature': 4}"
2282,spotify:track:21IypW8aMJ2iUhzrXe3hKO,"{'danceability': 0.93, 'energy': 0.547, 'key': 9, 'loudness': -8.289, 'mode': 1, 'speechiness': 0.219, 'acousticness': 0.0107, 'instrumentalness': 0.000856, 'liveness': 0.056, 'valence': 0.955, 'tempo': 130.793, 'type': 'audio_features', 'id': '21IypW8aMJ2iUhzrXe3hKO', 'uri': 'spotify:track:21IypW8aMJ2iUhzrXe3hKO', 'track_href': 'https://api.spotify.com/v1/tracks/21IypW8aMJ2iUhzrXe3hKO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/21IypW8aMJ2iUhzrXe3hKO', 'duration_ms': 341293, 'time_signature': 4}"
2283,spotify:track:1tVtuTj5UXk4o3lpdpiF72,"{'danceability': 0.622, 'energy': 0.777, 'key': 0, 'loudness': -6.139, 'mode': 1, 'speechiness': 0.0677, 'acousticness': 0.555, 'instrumentalness': 0, 'liveness': 0.288, 'valence': 0.744, 'tempo': 88.51, 'type': 'audio_features', 'id': '1tVtuTj5UXk4o3lpdpiF72', 'uri': 'spotify:track:1tVtuTj5UXk4o3lpdpiF72', 'track_href': 'https://api.spotify.com/v1/tracks/1tVtuTj5UXk4o3lpdpiF72', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1tVtuTj5UXk4o3lpdpiF72', 'duration_ms': 201800, 'time_signature': 4}"
2284,spotify:track:3Y6cMcPEOylYZKQGgrjblU,"{'danceability': 0.246, 'energy': 0.526, 'key': 9, 'loudness': -9.657, 'mode': 0, 'speechiness': 0.0324, 'acousticness': 0.784, 'instrumentalness': 8.52e-06, 'liveness': 0.0778, 'valence': 0.26, 'tempo': 101.1, 'type': 'audio_features', 'id': '3Y6cMcPEOylYZKQGgrjblU', 'uri': 'spotify:track:3Y6cMcPEOylYZKQGgrjblU', 'track_href': 'https://api.spotify.com/v1/tracks/3Y6cMcPEOylYZKQGgrjblU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3Y6cMcPEOylYZKQGgrjblU', 'duration_ms': 184907, 'time_signature': 4}"
2285,spotify:track:23IJ5wLRhEZ9DOuia5mPiZ,"{'danceability': 0.651, 'energy': 0.648, 'key': 9, 'loudness': -11.409, 'mode': 1, 'speechiness': 0.0501, 'acousticness': 0.262, 'instrumentalness': 0.0042, 'liveness': 0.0655, 'valence': 0.49, 'tempo': 156.372, 'type': 'audio_features', 'id': '23IJ5wLRhEZ9DOuia5mPiZ', 'uri': 'spotify:track:23IJ5wLRhEZ9DOuia5mPiZ', 'track_href': 'https://api.spotify.com/v1/tracks/23IJ5wLRhEZ9DOuia5mPiZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/23IJ5wLRhEZ9DOuia5mPiZ', 'duration_ms': 381627, 'time_signature': 4}"
2286,spotify:track:6c0G8K6G2LlIfJTsRLJjfs,"{'danceability': 0.693, 'energy': 0.708, 'key': 0, 'loudness': -7.816, 'mode': 1, 'speechiness': 0.031, 'acousticness': 0.309, 'instrumentalness': 0.00305, 'liveness': 0.0857, 'valence': 0.949, 'tempo': 125.315, 'type': 'audio_features', 'id': '6c0G8K6G2LlIfJTsRLJjfs', 'uri': 'spotify:track:6c0G8K6G2LlIfJTsRLJjfs', 'track_href': 'https://api.spotify.com/v1/tracks/6c0G8K6G2LlIfJTsRLJjfs', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6c0G8K6G2LlIfJTsRLJjfs', 'duration_ms': 187973, 'time_signature': 4}"
2287,spotify:track:7Kszjzps0xbQXyo1pO4KfE,"{'danceability': 0.91, 'energy': 0.641, 'key': 7, 'loudness': -11.316, 'mode': 1, 'speechiness': 0.0589, 'acousticness': 0.0258, 'instrumentalness': 6.42e-05, 'liveness': 0.0642, 'valence': 0.903, 'tempo': 118.533, 'type': 'audio_features', 'id': '7Kszjzps0xbQXyo1pO4KfE', 'uri': 'spotify:track:7Kszjzps0xbQXyo1pO4KfE', 'track_href': 'https://api.spotify.com/v1/tracks/7Kszjzps0xbQXyo1pO4KfE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7Kszjzps0xbQXyo1pO4KfE', 'duration_ms': 331360, 'time_signature': 4}"
2288,spotify:track:7qmqeHzgNQTOnl1NUgRFO4,"{'danceability': 0.16, 'energy': 0.123, 'key': 0, 'loudness': -18.111, 'mode': 1, 'speechiness': 0.04, 'acousticness': 0.878, 'instrumentalness': 2.24e-05, 'liveness': 0.157, 'valence': 0.239, 'tempo': 67.006, 'type': 'audio_features', 'id': '7qmqeHzgNQTOnl1NUgRFO4', 'uri': 'spotify:track:7qmqeHzgNQTOnl1NUgRFO4', 'track_href': 'https://api.spotify.com/v1/tracks/7qmqeHzgNQTOnl1NUgRFO4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7qmqeHzgNQTOnl1NUgRFO4', 'duration_ms': 195400, 'time_signature': 4}"
2289,spotify:track:5ljGmNLjvQZm2hw8cDJXNJ,"{'danceability': 0.581, 'energy': 0.548, 'key': 9, 'loudness': -13.448, 'mode': 1, 'speechiness': 0.0325, 'acousticness': 0.184, 'instrumentalness': 0.00165, 'liveness': 0.163, 'valence': 0.672, 'tempo': 139.149, 'type': 'audio_features', 'id': '5ljGmNLjvQZm2hw8cDJXNJ', 'uri': 'spotify:track:5ljGmNLjvQZm2hw8cDJXNJ', 'track_href': 'https://api.spotify.com/v1/tracks/5ljGmNLjvQZm2hw8cDJXNJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5ljGmNLjvQZm2hw8cDJXNJ', 'duration_ms': 218307, 'time_signature': 4}"
2290,spotify:track:5zVKisBri6JH1fooBhUaVq,"{'danceability': 0.694, 'energy': 0.649, 'key': 3, 'loudness': -7.176, 'mode': 1, 'speechiness': 0.0281, 'acousticness': 0.357, 'instrumentalness': 0.00258, 'liveness': 0.0868, 'valence': 0.603, 'tempo': 111.98, 'type': 'audio_features', 'id': '5zVKisBri6JH1fooBhUaVq', 'uri': 'spotify:track:5zVKisBri6JH1fooBhUaVq', 'track_href': 'https://api.spotify.com/v1/tracks/5zVKisBri6JH1fooBhUaVq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5zVKisBri6JH1fooBhUaVq', 'duration_ms': 403040, 'time_signature': 4}"
2291,spotify:track:4ZoBC5MhSEzuknIgAkBaoT,"{'danceability': 0.741, 'energy': 0.647, 'key': 2, 'loudness': -12.878, 'mode': 1, 'speechiness': 0.0427, 'acousticness': 0.108, 'instrumentalness': 0.00139, 'liveness': 0.0555, 'valence': 0.804, 'tempo': 131.097, 'type': 'audio_features', 'id': '4ZoBC5MhSEzuknIgAkBaoT', 'uri': 'spotify:track:4ZoBC5MhSEzuknIgAkBaoT', 'track_href': 'https://api.spotify.com/v1/tracks/4ZoBC5MhSEzuknIgAkBaoT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4ZoBC5MhSEzuknIgAkBaoT', 'duration_ms': 284000, 'time_signature': 4}"
2292,spotify:track:4M0m4FUdc4wD2guhUHogLF,"{'danceability': 0.619, 'energy': 0.686, 'key': 1, 'loudness': -9.014, 'mode': 0, 'speechiness': 0.0615, 'acousticness': 0.644, 'instrumentalness': 0, 'liveness': 0.0996, 'valence': 0.757, 'tempo': 76.923, 'type': 'audio_features', 'id': '4M0m4FUdc4wD2guhUHogLF', 'uri': 'spotify:track:4M0m4FUdc4wD2guhUHogLF', 'track_href': 'https://api.spotify.com/v1/tracks/4M0m4FUdc4wD2guhUHogLF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4M0m4FUdc4wD2guhUHogLF', 'duration_ms': 174533, 'time_signature': 4}"
2293,spotify:track:1RsxUuB1Q5OdseLpHMBkEN,"{'danceability': 0.349, 'energy': 0.337, 'key': 5, 'loudness': -13.193, 'mode': 1, 'speechiness': 0.0528, 'acousticness': 0.357, 'instrumentalness': 6.05e-05, 'liveness': 0.643, 'valence': 0.208, 'tempo': 143.143, 'type': 'audio_features', 'id': '1RsxUuB1Q5OdseLpHMBkEN', 'uri': 'spotify:track:1RsxUuB1Q5OdseLpHMBkEN', 'track_href': 'https://api.spotify.com/v1/tracks/1RsxUuB1Q5OdseLpHMBkEN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1RsxUuB1Q5OdseLpHMBkEN', 'duration_ms': 250200, 'time_signature': 4}"
2294,spotify:track:7rUJeKMV1KW64EBcwHYJ5P,"{'danceability': 0.621, 'energy': 0.387, 'key': 0, 'loudness': -10.934, 'mode': 1, 'speechiness': 0.0312, 'acousticness': 0.312, 'instrumentalness': 2.5e-05, 'liveness': 0.139, 'valence': 0.37, 'tempo': 103.082, 'type': 'audio_features', 'id': '7rUJeKMV1KW64EBcwHYJ5P', 'uri': 'spotify:track:7rUJeKMV1KW64EBcwHYJ5P', 'track_href': 'https://api.spotify.com/v1/tracks/7rUJeKMV1KW64EBcwHYJ5P', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7rUJeKMV1KW64EBcwHYJ5P', 'duration_ms': 285867, 'time_signature': 4}"
2295,spotify:track:6T5GTy1l6dRmagqpNPjdoc,"{'danceability': 0.495, 'energy': 0.439, 'key': 6, 'loudness': -13.212, 'mode': 1, 'speechiness': 0.0467, 'acousticness': 0.44, 'instrumentalness': 8.88e-05, 'liveness': 0.725, 'valence': 0.353, 'tempo': 165.922, 'type': 'audio_features', 'id': '6T5GTy1l6dRmagqpNPjdoc', 'uri': 'spotify:track:6T5GTy1l6dRmagqpNPjdoc', 'track_href': 'https://api.spotify.com/v1/tracks/6T5GTy1l6dRmagqpNPjdoc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6T5GTy1l6dRmagqpNPjdoc', 'duration_ms': 296000, 'time_signature': 4}"
2296,spotify:track:69kBU36OR6j8apeZhQIPcu,"{'danceability': 0.612, 'energy': 0.863, 'key': 10, 'loudness': -7.613, 'mode': 1, 'speechiness': 0.0449, 'acousticness': 0.0069, 'instrumentalness': 0.00867, 'liveness': 0.205, 'valence': 0.615, 'tempo': 125.616, 'type': 'audio_features', 'id': '69kBU36OR6j8apeZhQIPcu', 'uri': 'spotify:track:69kBU36OR6j8apeZhQIPcu', 'track_href': 'https://api.spotify.com/v1/tracks/69kBU36OR6j8apeZhQIPcu', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/69kBU36OR6j8apeZhQIPcu', 'duration_ms': 247960, 'time_signature': 4}"
2297,spotify:track:4aVuWgvD0X63hcOCnZtNFA,"{'danceability': 0.473, 'energy': 0.898, 'key': 6, 'loudness': -4.797, 'mode': 0, 'speechiness': 0.0561, 'acousticness': 0.00783, 'instrumentalness': 0.0618, 'liveness': 0.173, 'valence': 0.808, 'tempo': 96.556, 'type': 'audio_features', 'id': '4aVuWgvD0X63hcOCnZtNFA', 'uri': 'spotify:track:4aVuWgvD0X63hcOCnZtNFA', 'track_href': 'https://api.spotify.com/v1/tracks/4aVuWgvD0X63hcOCnZtNFA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4aVuWgvD0X63hcOCnZtNFA', 'duration_ms': 235547, 'time_signature': 4}"
2298,spotify:track:4YOJFyjqh8eAcbKFfv88mV,"{'danceability': 0.75, 'energy': 0.785, 'key': 6, 'loudness': -10.926, 'mode': 1, 'speechiness': 0.0591, 'acousticness': 0.0278, 'instrumentalness': 0, 'liveness': 0.0601, 'valence': 0.752, 'tempo': 126.361, 'type': 'audio_features', 'id': '4YOJFyjqh8eAcbKFfv88mV', 'uri': 'spotify:track:4YOJFyjqh8eAcbKFfv88mV', 'track_href': 'https://api.spotify.com/v1/tracks/4YOJFyjqh8eAcbKFfv88mV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4YOJFyjqh8eAcbKFfv88mV', 'duration_ms': 286667, 'time_signature': 4}"
2299,spotify:track:4FLEKG82bHeT2olTM8E2Fy,"{'danceability': 0.472, 'energy': 0.264, 'key': 7, 'loudness': -9.492, 'mode': 1, 'speechiness': 0.0324, 'acousticness': 0.771, 'instrumentalness': 9.86e-05, 'liveness': 0.0962, 'valence': 0.336, 'tempo': 166.43, 'type': 'audio_features', 'id': '4FLEKG82bHeT2olTM8E2Fy', 'uri': 'spotify:track:4FLEKG82bHeT2olTM8E2Fy', 'track_href': 'https://api.spotify.com/v1/tracks/4FLEKG82bHeT2olTM8E2Fy', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4FLEKG82bHeT2olTM8E2Fy', 'duration_ms': 201800, 'time_signature': 3}"
2300,spotify:track:5suRrn5N4HNeRXOpBTdmZt,"{'danceability': 0.362, 'energy': 0.421, 'key': 10, 'loudness': -11.699, 'mode': 1, 'speechiness': 0.0372, 'acousticness': 0.281, 'instrumentalness': 6.2e-05, 'liveness': 0.0943, 'valence': 0.233, 'tempo': 114.669, 'type': 'audio_features', 'id': '5suRrn5N4HNeRXOpBTdmZt', 'uri': 'spotify:track:5suRrn5N4HNeRXOpBTdmZt', 'track_href': 'https://api.spotify.com/v1/tracks/5suRrn5N4HNeRXOpBTdmZt', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5suRrn5N4HNeRXOpBTdmZt', 'duration_ms': 646239, 'time_signature': 4}"
2301,spotify:track:0spN4UlSI0X6YSYCWpSzgz,"{'danceability': 0.544, 'energy': 0.336, 'key': 5, 'loudness': -14.413, 'mode': 1, 'speechiness': 0.038, 'acousticness': 0.458, 'instrumentalness': 3.48e-06, 'liveness': 0.133, 'valence': 0.298, 'tempo': 136.516, 'type': 'audio_features', 'id': '0spN4UlSI0X6YSYCWpSzgz', 'uri': 'spotify:track:0spN4UlSI0X6YSYCWpSzgz', 'track_href': 'https://api.spotify.com/v1/tracks/0spN4UlSI0X6YSYCWpSzgz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0spN4UlSI0X6YSYCWpSzgz', 'duration_ms': 235973, 'time_signature': 4}"
2302,spotify:track:2g5egJm0qwJPKgpblzIHlI,"{'danceability': 0.717, 'energy': 0.414, 'key': 8, 'loudness': -14.855, 'mode': 1, 'speechiness': 0.0365, 'acousticness': 0.0294, 'instrumentalness': 0.00935, 'liveness': 0.0864, 'valence': 0.495, 'tempo': 100.178, 'type': 'audio_features', 'id': '2g5egJm0qwJPKgpblzIHlI', 'uri': 'spotify:track:2g5egJm0qwJPKgpblzIHlI', 'track_href': 'https://api.spotify.com/v1/tracks/2g5egJm0qwJPKgpblzIHlI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2g5egJm0qwJPKgpblzIHlI', 'duration_ms': 207013, 'time_signature': 4}"
2303,spotify:track:3kOYftnm2pC6T5sAGqocMm,"{'danceability': 0.711, 'energy': 0.391, 'key': 10, 'loudness': -9.292, 'mode': 1, 'speechiness': 0.0343, 'acousticness': 0.501, 'instrumentalness': 3.77e-06, 'liveness': 0.1, 'valence': 0.639, 'tempo': 99.13, 'type': 'audio_features', 'id': '3kOYftnm2pC6T5sAGqocMm', 'uri': 'spotify:track:3kOYftnm2pC6T5sAGqocMm', 'track_href': 'https://api.spotify.com/v1/tracks/3kOYftnm2pC6T5sAGqocMm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3kOYftnm2pC6T5sAGqocMm', 'duration_ms': 160120, 'time_signature': 4}"
2304,spotify:track:2grjqo0Frpf2okIBiifQKs,"{'danceability': 0.697, 'energy': 0.832, 'key': 9, 'loudness': -7.264, 'mode': 1, 'speechiness': 0.0298, 'acousticness': 0.168, 'instrumentalness': 0.00131, 'liveness': 0.269, 'valence': 0.979, 'tempo': 125.926, 'type': 'audio_features', 'id': '2grjqo0Frpf2okIBiifQKs', 'uri': 'spotify:track:2grjqo0Frpf2okIBiifQKs', 'track_href': 'https://api.spotify.com/v1/tracks/2grjqo0Frpf2okIBiifQKs', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2grjqo0Frpf2okIBiifQKs', 'duration_ms': 215093, 'time_signature': 4}"
2305,spotify:track:4z7maGZkAonDlXlwo8q69f,"{'danceability': 0.715, 'energy': 0.689, 'key': 2, 'loudness': -8.065, 'mode': 0, 'speechiness': 0.029, 'acousticness': 0.0143, 'instrumentalness': 0.000192, 'liveness': 0.111, 'valence': 0.852, 'tempo': 111.504, 'type': 'audio_features', 'id': '4z7maGZkAonDlXlwo8q69f', 'uri': 'spotify:track:4z7maGZkAonDlXlwo8q69f', 'track_href': 'https://api.spotify.com/v1/tracks/4z7maGZkAonDlXlwo8q69f', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4z7maGZkAonDlXlwo8q69f', 'duration_ms': 331333, 'time_signature': 4}"
2306,spotify:track:65lHwG8JFJs67PnOUhCYPq,"{'danceability': 0.65, 'energy': 0.615, 'key': 1, 'loudness': -9.332, 'mode': 1, 'speechiness': 0.0342, 'acousticness': 0.201, 'instrumentalness': 0.00235, 'liveness': 0.0805, 'valence': 0.637, 'tempo': 118.294, 'type': 'audio_features', 'id': '65lHwG8JFJs67PnOUhCYPq', 'uri': 'spotify:track:65lHwG8JFJs67PnOUhCYPq', 'track_href': 'https://api.spotify.com/v1/tracks/65lHwG8JFJs67PnOUhCYPq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/65lHwG8JFJs67PnOUhCYPq', 'duration_ms': 210640, 'time_signature': 4}"
2307,spotify:track:5MXXbGYNmRHR7ULMvZYo5R,"{'danceability': 0.727, 'energy': 0.548, 'key': 10, 'loudness': -7.393, 'mode': 1, 'speechiness': 0.0291, 'acousticness': 0.0621, 'instrumentalness': 0.516, 'liveness': 0.133, 'valence': 0.929, 'tempo': 107.826, 'type': 'audio_features', 'id': '5MXXbGYNmRHR7ULMvZYo5R', 'uri': 'spotify:track:5MXXbGYNmRHR7ULMvZYo5R', 'track_href': 'https://api.spotify.com/v1/tracks/5MXXbGYNmRHR7ULMvZYo5R', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5MXXbGYNmRHR7ULMvZYo5R', 'duration_ms': 289267, 'time_signature': 4}"
2308,spotify:track:7cv28LXcjAC3GsXbUvXKbX,"{'danceability': 0.777, 'energy': 0.725, 'key': 0, 'loudness': -8.681, 'mode': 1, 'speechiness': 0.05, 'acousticness': 0.0131, 'instrumentalness': 0.00805, 'liveness': 0.246, 'valence': 0.529, 'tempo': 116.669, 'type': 'audio_features', 'id': '7cv28LXcjAC3GsXbUvXKbX', 'uri': 'spotify:track:7cv28LXcjAC3GsXbUvXKbX', 'track_href': 'https://api.spotify.com/v1/tracks/7cv28LXcjAC3GsXbUvXKbX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7cv28LXcjAC3GsXbUvXKbX', 'duration_ms': 198066, 'time_signature': 4}"
2309,spotify:track:2bS2tETCzUmjALnXEvhOGo,"{'danceability': 0.646, 'energy': 0.406, 'key': 5, 'loudness': -15.616, 'mode': 0, 'speechiness': 0.0264, 'acousticness': 0.159, 'instrumentalness': 0.00114, 'liveness': 0.27, 'valence': 0.895, 'tempo': 113.708, 'type': 'audio_features', 'id': '2bS2tETCzUmjALnXEvhOGo', 'uri': 'spotify:track:2bS2tETCzUmjALnXEvhOGo', 'track_href': 'https://api.spotify.com/v1/tracks/2bS2tETCzUmjALnXEvhOGo', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2bS2tETCzUmjALnXEvhOGo', 'duration_ms': 191773, 'time_signature': 4}"
2310,spotify:track:3PAyW4dkGxnWJNWzKNVWf5,"{'danceability': 0.319, 'energy': 0.407, 'key': 2, 'loudness': -9.566, 'mode': 0, 'speechiness': 0.0261, 'acousticness': 0.31, 'instrumentalness': 0.0011, 'liveness': 0.346, 'valence': 0.347, 'tempo': 80.883, 'type': 'audio_features', 'id': '3PAyW4dkGxnWJNWzKNVWf5', 'uri': 'spotify:track:3PAyW4dkGxnWJNWzKNVWf5', 'track_href': 'https://api.spotify.com/v1/tracks/3PAyW4dkGxnWJNWzKNVWf5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3PAyW4dkGxnWJNWzKNVWf5', 'duration_ms': 207467, 'time_signature': 4}"
2311,spotify:track:3kovBaZ1LGLH1PL31qG7cL,"{'danceability': 0.689, 'energy': 0.584, 'key': 11, 'loudness': -13.957, 'mode': 0, 'speechiness': 0.0314, 'acousticness': 0.0319, 'instrumentalness': 0.00275, 'liveness': 0.327, 'valence': 0.837, 'tempo': 127.132, 'type': 'audio_features', 'id': '3kovBaZ1LGLH1PL31qG7cL', 'uri': 'spotify:track:3kovBaZ1LGLH1PL31qG7cL', 'track_href': 'https://api.spotify.com/v1/tracks/3kovBaZ1LGLH1PL31qG7cL', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3kovBaZ1LGLH1PL31qG7cL', 'duration_ms': 196440, 'time_signature': 4}"
2312,spotify:track:1BvpeiApX8qhof8Pmi3YlH,"{'danceability': 0.826, 'energy': 0.608, 'key': 4, 'loudness': -8.442, 'mode': 1, 'speechiness': 0.162, 'acousticness': 0.61, 'instrumentalness': 0.000164, 'liveness': 0.116, 'valence': 0.846, 'tempo': 95.085, 'type': 'audio_features', 'id': '1BvpeiApX8qhof8Pmi3YlH', 'uri': 'spotify:track:1BvpeiApX8qhof8Pmi3YlH', 'track_href': 'https://api.spotify.com/v1/tracks/1BvpeiApX8qhof8Pmi3YlH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1BvpeiApX8qhof8Pmi3YlH', 'duration_ms': 183693, 'time_signature': 4}"
2313,spotify:track:58r4JuwHhXLAkttkaUZfLw,"{'danceability': 0.836, 'energy': 0.626, 'key': 9, 'loudness': -10.143, 'mode': 0, 'speechiness': 0.0335, 'acousticness': 0.0943, 'instrumentalness': 0.742, 'liveness': 0.153, 'valence': 0.898, 'tempo': 114.657, 'type': 'audio_features', 'id': '58r4JuwHhXLAkttkaUZfLw', 'uri': 'spotify:track:58r4JuwHhXLAkttkaUZfLw', 'track_href': 'https://api.spotify.com/v1/tracks/58r4JuwHhXLAkttkaUZfLw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/58r4JuwHhXLAkttkaUZfLw', 'duration_ms': 307947, 'time_signature': 4}"
2314,spotify:track:5xTtaWoae3wi06K5WfVUUH,"{'danceability': 0.647, 'energy': 0.785, 'key': 7, 'loudness': -5.414, 'mode': 1, 'speechiness': 0.165, 'acousticness': 0.0561, 'instrumentalness': 0, 'liveness': 0.148, 'valence': 0.943, 'tempo': 160.015, 'type': 'audio_features', 'id': '5xTtaWoae3wi06K5WfVUUH', 'uri': 'spotify:track:5xTtaWoae3wi06K5WfVUUH', 'track_href': 'https://api.spotify.com/v1/tracks/5xTtaWoae3wi06K5WfVUUH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5xTtaWoae3wi06K5WfVUUH', 'duration_ms': 219200, 'time_signature': 4}"
2315,spotify:track:6UXXeFqMBGiqjkzQzkMT3E,"{'danceability': 0.665, 'energy': 0.532, 'key': 2, 'loudness': -10.793, 'mode': 1, 'speechiness': 0.0277, 'acousticness': 0.0889, 'instrumentalness': 0.0109, 'liveness': 0.296, 'valence': 0.81, 'tempo': 117.955, 'type': 'audio_features', 'id': '6UXXeFqMBGiqjkzQzkMT3E', 'uri': 'spotify:track:6UXXeFqMBGiqjkzQzkMT3E', 'track_href': 'https://api.spotify.com/v1/tracks/6UXXeFqMBGiqjkzQzkMT3E', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6UXXeFqMBGiqjkzQzkMT3E', 'duration_ms': 303333, 'time_signature': 4}"
2316,spotify:track:1xaTREM89RbIxkcjlpf4Uw,"{'danceability': 0.609, 'energy': 0.759, 'key': 6, 'loudness': -4.862, 'mode': 1, 'speechiness': 0.0276, 'acousticness': 0.028, 'instrumentalness': 0, 'liveness': 0.183, 'valence': 0.774, 'tempo': 114.045, 'type': 'audio_features', 'id': '1xaTREM89RbIxkcjlpf4Uw', 'uri': 'spotify:track:1xaTREM89RbIxkcjlpf4Uw', 'track_href': 'https://api.spotify.com/v1/tracks/1xaTREM89RbIxkcjlpf4Uw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1xaTREM89RbIxkcjlpf4Uw', 'duration_ms': 215760, 'time_signature': 4}"
2317,spotify:track:5o89Bf80t8ko3uNXJkYoVs,"{'danceability': 0.863, 'energy': 0.726, 'key': 9, 'loudness': -6.649, 'mode': 1, 'speechiness': 0.0494, 'acousticness': 0.415, 'instrumentalness': 0.0299, 'liveness': 0.0735, 'valence': 0.93, 'tempo': 132.574, 'type': 'audio_features', 'id': '5o89Bf80t8ko3uNXJkYoVs', 'uri': 'spotify:track:5o89Bf80t8ko3uNXJkYoVs', 'track_href': 'https://api.spotify.com/v1/tracks/5o89Bf80t8ko3uNXJkYoVs', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5o89Bf80t8ko3uNXJkYoVs', 'duration_ms': 346133, 'time_signature': 4}"
2318,spotify:track:2yBVeksU2EtrPJbTu4ZslK,"{'danceability': 0.758, 'energy': 0.378, 'key': 8, 'loudness': -15.308, 'mode': 0, 'speechiness': 0.0449, 'acousticness': 0.284, 'instrumentalness': 0, 'liveness': 0.049, 'valence': 0.985, 'tempo': 120.736, 'type': 'audio_features', 'id': '2yBVeksU2EtrPJbTu4ZslK', 'uri': 'spotify:track:2yBVeksU2EtrPJbTu4ZslK', 'track_href': 'https://api.spotify.com/v1/tracks/2yBVeksU2EtrPJbTu4ZslK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2yBVeksU2EtrPJbTu4ZslK', 'duration_ms': 223867, 'time_signature': 4}"
